baggage_id,ticket_id,passenger_id,weight_kg,baggage_type,status
BAG00135921,TKT00107692,PAX00107692,22.7,Carry-on,Loaded
BAG00135922,TKT00107693,PAX00107693,14.4,Carry-on,Loaded
BAG00135923,TKT00107693,PAX00107693,15.9,Carry-on,Loaded
BAG00135924,TKT00107694,PAX00107694,15.0,Checked,Loaded
BAG00135925,TKT00107695,PAX00107695,21.8,Checked,Loaded
BAG00135926,TKT00107695,PAX00107695,25.8,Checked,Loaded
BAG00135927,TKT00107696,PAX00107696,16.9,Checked,Loaded
BAG00135928,TKT00107697,PAX00107697,21.8,Checked,Loaded
BAG00135929,TKT00107698,PAX00107698,11.3,Checked,Loaded
BAG00135930,TKT00107698,PAX00107698,10.4,Carry-on,Damaged
BAG00135931,TKT00107699,PAX00107699,15.3,Checked,Loaded
BAG00135932,TKT00107699,PAX00107699,27.7,Checked,Loaded
BAG00135933,TKT00107700,PAX00107700,19.0,Checked,Loaded
BAG00135934,TKT00107701,PAX00107701,26.6,Oversized,Damaged
BAG00135935,TKT00107702,PAX00107702,19.6,Oversized,Loaded
BAG00135936,TKT00107702,PAX00107702,24.9,Checked,Loaded
BAG00135937,TKT00107703,PAX00107703,14.2,Carry-on,Loaded
BAG00135938,TKT00107703,PAX00107703,14.7,Oversized,Delayed
BAG00135939,TKT00107704,PAX00107704,24.3,Checked,Loaded
BAG00135940,TKT00107704,PAX00107704,28.9,Oversized,Loaded
BAG00135941,TKT00107706,PAX00107706,18.6,Checked,Loaded
BAG00135942,TKT00107707,PAX00107707,13.7,Checked,Loaded
BAG00135943,TKT00107708,PAX00107708,16.7,Checked,Loaded
BAG00135944,TKT00107709,PAX00107709,19.3,Checked,Loaded
BAG00135945,TKT00107712,PAX00107712,21.8,Checked,Loaded
BAG00135946,TKT00107713,PAX00107713,13.4,Carry-on,Loaded
BAG00135947,TKT00107713,PAX00107713,15.6,Checked,Loaded
BAG00135948,TKT00107715,PAX00107715,15.3,Checked,Loaded
BAG00135949,TKT00107716,PAX00107716,22.4,Oversized,Lost
BAG00135950,TKT00107717,PAX00107717,12.5,Oversized,Loaded
BAG00135951,TKT00107718,PAX00107718,19.4,Checked,Loaded
BAG00135952,TKT00107718,PAX00107718,14.6,Oversized,Loaded
BAG00135953,TKT00107719,PAX00107719,19.1,Oversized,Loaded
BAG00135954,TKT00107719,PAX00107719,19.1,Checked,Loaded
BAG00135955,TKT00107720,PAX00107720,17.1,Checked,Loaded
BAG00135956,TKT00107721,PAX00107721,19.8,Carry-on,Loaded
BAG00135957,TKT00107721,PAX00107721,21.1,Oversized,Loaded
BAG00135958,TKT00107721,PAX00107721,27.9,Checked,Loaded
BAG00135959,TKT00107722,PAX00107722,10.1,Checked,Loaded
BAG00135960,TKT00107722,PAX00107722,16.9,Checked,Loaded
BAG00135961,TKT00107722,PAX00107722,19.5,Carry-on,Loaded
BAG00135962,TKT00107723,PAX00107723,17.1,Carry-on,Loaded
BAG00135963,TKT00107724,PAX00107724,24.5,Checked,Loaded
BAG00135964,TKT00107725,PAX00107725,14.6,Checked,Loaded
BAG00135965,TKT00107725,PAX00107725,14.2,Carry-on,Loaded
BAG00135966,TKT00107726,PAX00107726,24.1,Checked,Delayed
BAG00135967,TKT00107727,PAX00107727,14.1,Oversized,Loaded
BAG00135968,TKT00107727,PAX00107727,19.9,Oversized,Loaded
BAG00135969,TKT00107727,PAX00107727,22.5,Checked,Loaded
BAG00135970,TKT00107728,PAX00107728,19.6,Checked,Loaded
BAG00135971,TKT00107731,PAX00107731,22.0,Carry-on,Loaded
BAG00135972,TKT00107734,PAX00107734,,Checked,Loaded
BAG00135973,TKT00107735,PAX00107735,20.7,Checked,Loaded
BAG00135974,TKT00107735,PAX00107735,16.4,Carry-on,Loaded
BAG00135975,TKT00107736,PAX00107736,12.6,Checked,Loaded
BAG00135976,TKT00107737,PAX00107737,14.8,Checked,Loaded
BAG00135977,TKT00107737,PAX00107737,24.2,Oversized,Loaded
BAG00135978,TKT00107738,PAX00107738,12.3,Checked,Delayed
BAG00135979,TKT00107739,PAX00107739,14.8,Oversized,Loaded
BAG00135980,TKT00107739,PAX00107739,,Oversized,Loaded
BAG00135981,TKT00107741,PAX00107741,19.1,Carry-on,Loaded
BAG00135982,TKT00107742,PAX00107742,19.4,Checked,Loaded
BAG00135983,TKT00107742,PAX00107742,18.2,Carry-on,Loaded
BAG00135984,TKT00107743,PAX00107743,23.3,Carry-on,Delayed
BAG00135985,TKT00107744,PAX00107744,12.2,Checked,Loaded
BAG00135986,TKT00107745,PAX00107745,10.4,Carry-on,Loaded
BAG00135987,TKT00107745,PAX00107745,16.6,Carry-on,Loaded
BAG00135988,TKT00107745,PAX00107745,15.9,Oversized,Loaded
BAG00135989,TKT00107746,PAX00107746,26.7,Oversized,Loaded
BAG00135990,TKT00107747,PAX00107747,28.8,Carry-on,Loaded
BAG00135991,TKT00107747,PAX00107747,11.3,Carry-on,Loaded
BAG00135992,TKT00107747,PAX00107747,12.4,Checked,Loaded
BAG00135993,TKT00107748,PAX00107748,14.8,Carry-on,Loaded
BAG00135994,TKT00107748,PAX00107748,14.6,Oversized,Loaded
BAG00135995,TKT00107749,PAX00107749,18.2,Carry-on,Loaded
BAG00135996,TKT00107750,PAX00107750,22.5,Checked,Loaded
BAG00135997,TKT00107750,PAX00107750,24.5,Checked,Loaded
BAG00135998,TKT00107751,PAX00107751,21.6,Carry-on,Loaded
BAG00135999,TKT00107752,PAX00107752,16.0,Carry-on,Loaded
BAG00136000,TKT00107753,PAX00107753,19.8,Checked,Loaded
BAG00136001,TKT00107753,PAX00107753,20.7,Checked,Loaded
BAG00136002,TKT00107755,PAX00107755,10.7,Checked,Loaded
BAG00136003,TKT00107755,PAX00107755,19.0,Carry-on,Loaded
BAG00136004,TKT00107755,PAX00107755,21.7,Checked,Loaded
BAG00136005,TKT00107756,PAX00107756,13.6,Checked,Loaded
BAG00136006,TKT00107757,PAX00107757,19.7,Checked,Loaded
BAG00136007,TKT00107758,PAX00107758,14.5,Checked,Loaded
BAG00136008,TKT00107759,PAX00107759,19.2,Checked,Loaded
BAG00136009,TKT00107759,PAX00107759,12.4,Oversized,Damaged
BAG00136010,TKT00107760,PAX00107760,17.2,Oversized,Loaded
BAG00136011,TKT00107760,PAX00107760,13.6,Oversized,Loaded
BAG00136012,TKT00107762,PAX00107762,18.9,Checked,Loaded
BAG00136013,TKT00107762,PAX00107762,17.2,Oversized,Loaded
BAG00136014,TKT00107762,PAX00107762,6.1,Oversized,Loaded
BAG00136015,TKT00107763,PAX00107763,11.1,Carry-on,Loaded
BAG00136016,TKT00107764,PAX00107764,20.2,Checked,Loaded
BAG00136017,TKT00107764,PAX00107764,18.4,Checked,Loaded
BAG00136018,TKT00107766,PAX00107766,16.0,Checked,Lost
BAG00136019,TKT00107766,PAX00107766,18.8,Oversized,Loaded
BAG00136020,TKT00107767,PAX00107767,15.8,Checked,Loaded
BAG00136021,TKT00107767,PAX00107767,24.2,Oversized,Loaded
BAG00136022,TKT00107768,PAX00107768,14.6,Checked,Loaded
BAG00136023,TKT00107770,PAX00107770,5.2,Checked,Loaded
BAG00136024,TKT00107771,PAX00107771,13.6,Checked,Loaded
BAG00136025,TKT00107772,PAX00107772,,Carry-on,Loaded
BAG00136026,TKT00107772,PAX00107772,20.5,Oversized,Loaded
BAG00136027,TKT00107773,PAX00107773,22.0,Carry-on,Loaded
BAG00136028,TKT00107773,PAX00107773,13.6,Oversized,Loaded
BAG00136029,TKT00107774,PAX00107774,21.9,Carry-on,Loaded
BAG00136030,TKT00107775,PAX00107775,23.2,Carry-on,Delayed
BAG00136031,TKT00107776,PAX00107776,14.4,Oversized,Loaded
BAG00136032,TKT00107777,PAX00107777,19.1,Carry-on,Loaded
BAG00136033,TKT00107778,PAX00107778,18.6,Checked,Delayed
BAG00136034,TKT00107778,PAX00107778,23.4,Checked,Loaded
BAG00136035,TKT00107778,PAX00107778,12.5,Carry-on,Loaded
BAG00136036,TKT00107779,PAX00107779,20.6,Checked,Loaded
BAG00136037,TKT00107780,PAX00107780,19.7,Oversized,Loaded
BAG00136038,TKT00107780,PAX00107780,11.6,Checked,Loaded
BAG00136039,TKT00107781,PAX00107781,21.1,Checked,Loaded
BAG00136040,TKT00107782,PAX00107782,12.8,Checked,Loaded
BAG00136041,TKT00107783,PAX00107783,22.8,Checked,Loaded
BAG00136042,TKT00107783,PAX00107783,18.2,Carry-on,Loaded
BAG00136043,TKT00107784,PAX00107784,14.6,Checked,Delayed
BAG00136044,TKT00107785,PAX00107785,14.1,Checked,Loaded
BAG00136045,TKT00107785,PAX00107785,18.9,Carry-on,Loaded
BAG00136046,TKT00107785,PAX00107785,20.2,Checked,Loaded
BAG00136047,TKT00107786,PAX00107786,20.0,Carry-on,Loaded
BAG00136048,TKT00107787,PAX00107787,19.2,Checked,Loaded
BAG00136049,TKT00107788,PAX00107788,11.9,Checked,Loaded
BAG00136050,TKT00107788,PAX00107788,15.5,Oversized,Loaded
BAG00136051,TKT00107789,PAX00107789,15.7,Carry-on,Loaded
BAG00136052,TKT00107790,PAX00107790,21.1,Carry-on,Loaded
BAG00136053,TKT00107791,PAX00107791,19.2,Oversized,Loaded
BAG00136054,TKT00107792,PAX00107792,19.0,Checked,Loaded
BAG00136055,TKT00107793,PAX00107793,,Carry-on,Loaded
BAG00136056,TKT00107794,PAX00107794,18.4,Oversized,Loaded
BAG00136057,TKT00107796,PAX00107796,15.7,Carry-on,Loaded
BAG00136058,TKT00107796,PAX00107796,8.4,Checked,Loaded
BAG00136059,TKT00107797,PAX00107797,15.0,Oversized,Loaded
BAG00136060,TKT00107798,PAX00107798,9.2,Oversized,Loaded
BAG00136061,TKT00107798,PAX00107798,23.8,Checked,Loaded
BAG00136062,TKT00107799,PAX00107799,23.5,Oversized,Loaded
BAG00136063,TKT00107799,PAX00107799,19.9,Checked,Loaded
BAG00136064,TKT00107800,PAX00107800,32.0,Carry-on,Loaded
BAG00136065,TKT00107800,PAX00107800,,Checked,Loaded
BAG00136066,TKT00107800,PAX00107800,20.2,Checked,Loaded
BAG00136067,TKT00107801,PAX00107801,12.5,Checked,Loaded
BAG00136068,TKT00107802,PAX00107802,26.6,Oversized,Loaded
BAG00136069,TKT00107802,PAX00107802,15.3,Oversized,Loaded
BAG00136070,TKT00107803,PAX00107803,17.4,Carry-on,Loaded
BAG00136071,TKT00107804,PAX00107804,26.6,Carry-on,Loaded
BAG00136072,TKT00107804,PAX00107804,13.3,Checked,Loaded
BAG00136073,TKT00107805,PAX00107805,23.8,Checked,Loaded
BAG00136074,TKT00107805,PAX00107805,19.6,Carry-on,Loaded
BAG00136075,TKT00107806,PAX00107806,9.6,Carry-on,Loaded
BAG00136076,TKT00107806,PAX00107806,30.6,Oversized,Loaded
BAG00136077,TKT00107806,PAX00107806,25.5,Checked,Loaded
BAG00136078,TKT00107808,PAX00107808,21.1,Checked,Loaded
BAG00136079,TKT00107809,PAX00107809,15.4,Oversized,Loaded
BAG00136080,TKT00107810,PAX00107810,20.2,Carry-on,Damaged
BAG00136081,TKT00107811,PAX00107811,23.7,Checked,Loaded
BAG00136082,TKT00107812,PAX00107812,19.0,Checked,Loaded
BAG00136083,TKT00107813,PAX00107813,14.1,Checked,Loaded
BAG00136084,TKT00107813,PAX00107813,20.9,Carry-on,Loaded
BAG00136085,TKT00107814,PAX00107814,18.2,Checked,Delayed
BAG00136086,TKT00107815,PAX00107815,11.0,Checked,Delayed
BAG00136087,TKT00107816,PAX00107816,17.6,Checked,Loaded
BAG00136088,TKT00107817,PAX00107817,15.0,Carry-on,Loaded
BAG00136089,TKT00107818,PAX00107818,20.9,Checked,Loaded
BAG00136090,TKT00107819,PAX00107819,22.4,Checked,Loaded
BAG00136091,TKT00107820,PAX00107820,32.0,Carry-on,Loaded
BAG00136092,TKT00107823,PAX00107823,16.4,Checked,Loaded
BAG00136093,TKT00107823,PAX00107823,26.3,Checked,Loaded
BAG00136094,TKT00107824,PAX00107824,17.5,Carry-on,Loaded
BAG00136095,TKT00107824,PAX00107824,20.7,Carry-on,Loaded
BAG00136096,TKT00107825,PAX00107825,19.8,Checked,Loaded
BAG00136097,TKT00107825,PAX00107825,13.7,Oversized,Loaded
BAG00136098,TKT00107826,PAX00107826,16.3,Oversized,Loaded
BAG00136099,TKT00107826,PAX00107826,18.6,Checked,Loaded
BAG00136100,TKT00107828,PAX00107828,24.4,Oversized,Loaded
BAG00136101,TKT00107829,PAX00107829,20.4,Oversized,Delayed
BAG00136102,TKT00107829,PAX00107829,6.8,Checked,Loaded
BAG00136103,TKT00107830,PAX00107830,9.1,Checked,Loaded
BAG00136104,TKT00107831,PAX00107831,11.2,Carry-on,Loaded
BAG00136105,TKT00107833,PAX00107833,22.0,Checked,Loaded
BAG00136106,TKT00107833,PAX00107833,12.5,Checked,Loaded
BAG00136107,TKT00107834,PAX00107834,14.5,Oversized,Loaded
BAG00136108,TKT00107835,PAX00107835,15.9,Oversized,Loaded
BAG00136109,TKT00107836,PAX00107836,15.5,Checked,Loaded
BAG00136110,TKT00107837,PAX00107837,18.5,Oversized,Loaded
BAG00136111,TKT00107838,PAX00107838,11.0,Carry-on,Loaded
BAG00136112,TKT00107839,PAX00107839,24.1,Checked,Loaded
BAG00136113,TKT00107839,PAX00107839,13.4,Carry-on,Loaded
BAG00136114,TKT00107840,PAX00107840,22.6,Checked,Loaded
BAG00136115,TKT00107840,PAX00107840,16.7,Checked,Loaded
BAG00136116,TKT00107840,PAX00107840,19.1,Checked,Loaded
BAG00136117,TKT00107841,PAX00107841,17.0,Oversized,Loaded
BAG00136118,TKT00107842,PAX00107842,18.8,Carry-on,Delayed
BAG00136119,TKT00107843,PAX00107843,16.8,Checked,Loaded
BAG00136120,TKT00107845,PAX00107845,18.8,Checked,Damaged
BAG00136121,TKT00107845,PAX00107845,24.1,Checked,Loaded
BAG00136122,TKT00107846,PAX00107846,17.9,Oversized,Loaded
BAG00136123,TKT00107846,PAX00107846,14.9,Checked,Loaded
BAG00136124,TKT00107847,PAX00107847,19.3,Checked,Loaded
BAG00136125,TKT00107847,PAX00107847,17.0,Checked,Loaded
BAG00136126,TKT00107848,PAX00107848,13.5,Carry-on,Loaded
BAG00136127,TKT00107851,PAX00107851,22.0,Checked,Loaded
BAG00136128,TKT00107851,PAX00107851,14.3,Checked,Loaded
BAG00136129,TKT00107852,PAX00107852,25.1,Checked,Loaded
BAG00136130,TKT00107853,PAX00107853,14.1,Carry-on,Loaded
BAG00136131,TKT00107853,PAX00107853,,Checked,Loaded
BAG00136132,TKT00107853,PAX00107853,19.2,Checked,Loaded
BAG00136133,TKT00107854,PAX00107854,14.8,Carry-on,Loaded
BAG00136134,TKT00107855,PAX00107855,18.5,Oversized,Loaded
BAG00136135,TKT00107855,PAX00107855,22.9,Carry-on,Loaded
BAG00136136,TKT00107855,PAX00107855,16.2,Checked,Loaded
BAG00136137,TKT00107856,PAX00107856,,Checked,Loaded
BAG00136138,TKT00107856,PAX00107856,19.7,Carry-on,Delayed
BAG00136139,TKT00107857,PAX00107857,16.4,Checked,Loaded
BAG00136140,TKT00107857,PAX00107857,13.9,Checked,Loaded
BAG00136141,TKT00107858,PAX00107858,11.6,Checked,Loaded
BAG00136142,TKT00107859,PAX00107859,22.4,Checked,Loaded
BAG00136143,TKT00107859,PAX00107859,16.6,Checked,Delayed
BAG00136144,TKT00107860,PAX00107860,18.7,Checked,Loaded
BAG00136145,TKT00107861,PAX00107861,24.2,Oversized,Lost
BAG00136146,TKT00107861,PAX00107861,20.5,Oversized,Loaded
BAG00136147,TKT00107862,PAX00107862,26.3,Oversized,Loaded
BAG00136148,TKT00107862,PAX00107862,17.8,Checked,Loaded
BAG00136149,TKT00107863,PAX00107863,17.5,Checked,Loaded
BAG00136150,TKT00107863,PAX00107863,6.1,Checked,Loaded
BAG00136151,TKT00107864,PAX00107864,21.4,Checked,Loaded
BAG00136152,TKT00107864,PAX00107864,18.3,Checked,Loaded
BAG00136153,TKT00107864,PAX00107864,13.0,Carry-on,Loaded
BAG00136154,TKT00107867,PAX00107867,22.6,Checked,Loaded
BAG00136155,TKT00107868,PAX00107868,15.9,Carry-on,Loaded
BAG00136156,TKT00107869,PAX00107869,10.2,Checked,Loaded
BAG00136157,TKT00107869,PAX00107869,17.3,Checked,Loaded
BAG00136158,TKT00107870,PAX00107870,14.5,Oversized,Lost
BAG00136159,TKT00107871,PAX00107871,19.6,Carry-on,Loaded
BAG00136160,TKT00107872,PAX00107872,19.2,Carry-on,Loaded
BAG00136161,TKT00107872,PAX00107872,30.0,Carry-on,Damaged
BAG00136162,TKT00107872,PAX00107872,19.4,Carry-on,Loaded
BAG00136163,TKT00107873,PAX00107873,15.4,Checked,Loaded
BAG00136164,TKT00107875,PAX00107875,13.0,Checked,Loaded
BAG00136165,TKT00107877,PAX00107877,23.7,Checked,Loaded
BAG00136166,TKT00107878,PAX00107878,11.8,Checked,Loaded
BAG00136167,TKT00107879,PAX00107879,,Oversized,Loaded
BAG00136168,TKT00107880,PAX00107880,13.0,Checked,Loaded
BAG00136169,TKT00107880,PAX00107880,18.2,Oversized,Damaged
BAG00136170,TKT00107882,PAX00107882,19.3,Checked,Loaded
BAG00136171,TKT00107883,PAX00107883,13.6,Carry-on,Loaded
BAG00136172,TKT00107884,PAX00107884,15.3,Checked,Loaded
BAG00136173,TKT00107884,PAX00107884,17.6,Oversized,Delayed
BAG00136174,TKT00107885,PAX00107885,20.3,Checked,Loaded
BAG00136175,TKT00107885,PAX00107885,15.8,Carry-on,Loaded
BAG00136176,TKT00107886,PAX00107886,15.5,Checked,Loaded
BAG00136177,TKT00107887,PAX00107887,18.8,Oversized,Loaded
BAG00136178,TKT00107887,PAX00107887,17.5,Carry-on,Loaded
BAG00136179,TKT00107888,PAX00107888,11.2,Checked,Loaded
BAG00136180,TKT00107888,PAX00107888,15.6,Carry-on,Loaded
BAG00136181,TKT00107889,PAX00107889,11.6,Checked,Loaded
BAG00136182,TKT00107889,PAX00107889,19.2,Carry-on,Loaded
BAG00136183,TKT00107890,PAX00107890,23.8,Oversized,Loaded
BAG00136184,TKT00107890,PAX00107890,17.7,Checked,Loaded
BAG00136185,TKT00107892,PAX00107892,20.1,Carry-on,Loaded
BAG00136186,TKT00107892,PAX00107892,13.6,Carry-on,Loaded
BAG00136187,TKT00107893,PAX00107893,24.1,Carry-on,Loaded
BAG00136188,TKT00107893,PAX00107893,17.3,Checked,Loaded
BAG00136189,TKT00107893,PAX00107893,17.8,Carry-on,Delayed
BAG00136190,TKT00107894,PAX00107894,18.1,Checked,Loaded
BAG00136191,TKT00107895,PAX00107895,13.6,Carry-on,Loaded
BAG00136192,TKT00107896,PAX00107896,17.2,Checked,Loaded
BAG00136193,TKT00107897,PAX00107897,4.7,Checked,Loaded
BAG00136194,TKT00107897,PAX00107897,12.9,Oversized,Loaded
BAG00136195,TKT00107898,PAX00107898,12.7,Checked,Loaded
BAG00136196,TKT00107899,PAX00107899,24.0,Oversized,Loaded
BAG00136197,TKT00107900,PAX00107900,13.2,Checked,Loaded
BAG00136198,TKT00107900,PAX00107900,22.7,Checked,Loaded
BAG00136199,TKT00107901,PAX00107901,24.4,Carry-on,Loaded
BAG00136200,TKT00107901,PAX00107901,9.1,Oversized,Loaded
BAG00136201,TKT00107902,PAX00107902,15.6,Oversized,Delayed
BAG00136202,TKT00107902,PAX00107902,14.2,Oversized,Loaded
BAG00136203,TKT00107903,PAX00107903,27.0,Oversized,Loaded
BAG00136204,TKT00107904,PAX00107904,15.9,Checked,Loaded
BAG00136205,TKT00107905,PAX00107905,12.6,Checked,Loaded
BAG00136206,TKT00107906,PAX00107906,11.2,Oversized,Loaded
BAG00136207,TKT00107906,PAX00107906,25.9,Checked,Loaded
BAG00136208,TKT00107907,PAX00107907,22.4,Checked,Loaded
BAG00136209,TKT00107907,PAX00107907,14.1,Carry-on,Loaded
BAG00136210,TKT00107908,PAX00107908,10.8,Checked,Delayed
BAG00136211,TKT00107912,PAX00107912,14.8,Checked,Loaded
BAG00136212,TKT00107913,PAX00107913,4.2,Oversized,Loaded
BAG00136213,TKT00107914,PAX00107914,18.4,Carry-on,Loaded
BAG00136214,TKT00107915,PAX00107915,18.9,Carry-on,Loaded
BAG00136215,TKT00107916,PAX00107916,14.9,Checked,Loaded
BAG00136216,TKT00107916,PAX00107916,25.5,Checked,Loaded
BAG00136217,TKT00107917,PAX00107917,12.7,Oversized,Loaded
BAG00136218,TKT00107917,PAX00107917,12.1,Checked,Loaded
BAG00136219,TKT00107918,PAX00107918,19.2,Carry-on,Loaded
BAG00136220,TKT00107919,PAX00107919,18.3,Oversized,Delayed
BAG00136221,TKT00107919,PAX00107919,21.0,Carry-on,Damaged
BAG00136222,TKT00107920,PAX00107920,17.4,Oversized,Loaded
BAG00136223,TKT00107921,PAX00107921,11.6,Oversized,Loaded
BAG00136224,TKT00107921,PAX00107921,18.9,Checked,Loaded
BAG00136225,TKT00107922,PAX00107922,22.8,Carry-on,Loaded
BAG00136226,TKT00107922,PAX00107922,17.6,Checked,Delayed
BAG00136227,TKT00107922,PAX00107922,20.9,Checked,Loaded
BAG00136228,TKT00107923,PAX00107923,21.3,Oversized,Loaded
BAG00136229,TKT00107925,PAX00107925,18.9,Checked,Loaded
BAG00136230,TKT00107926,PAX00107926,22.2,Checked,Loaded
BAG00136231,TKT00107926,PAX00107926,13.3,Carry-on,Loaded
BAG00136232,TKT00107929,PAX00107929,9.9,Checked,Loaded
BAG00136233,TKT00107929,PAX00107929,19.2,Checked,Delayed
BAG00136234,TKT00107930,PAX00107930,21.5,Carry-on,Loaded
BAG00136235,TKT00107931,PAX00107931,16.4,Carry-on,Loaded
BAG00136236,TKT00107932,PAX00107932,15.9,Carry-on,Loaded
BAG00136237,TKT00107933,PAX00107933,20.2,Checked,Loaded
BAG00136238,TKT00107934,PAX00107934,16.5,Carry-on,Loaded
BAG00136239,TKT00107934,PAX00107934,20.9,Oversized,Loaded
BAG00136240,TKT00107935,PAX00107935,23.6,Checked,Loaded
BAG00136241,TKT00107935,PAX00107935,18.2,Oversized,Delayed
BAG00136242,TKT00107937,PAX00107937,14.5,Checked,Loaded
BAG00136243,TKT00107937,PAX00107937,20.0,Checked,Loaded
BAG00136244,TKT00107941,PAX00107941,15.5,Oversized,Loaded
BAG00136245,TKT00107942,PAX00107942,21.3,Checked,Loaded
BAG00136246,TKT00107943,PAX00107943,18.0,Checked,Loaded
BAG00136247,TKT00107943,PAX00107943,30.4,Checked,Loaded
BAG00136248,TKT00107943,PAX00107943,25.7,Checked,Loaded
BAG00136249,TKT00107944,PAX00107944,24.5,Oversized,Delayed
BAG00136250,TKT00107946,PAX00107946,18.4,Checked,Loaded
BAG00136251,TKT00107951,PAX00107951,12.6,Checked,Loaded
BAG00136252,TKT00107952,PAX00107952,22.7,Carry-on,Loaded
BAG00136253,TKT00107954,PAX00107954,26.3,Carry-on,Loaded
BAG00136254,TKT00107956,PAX00107956,25.9,Checked,Damaged
BAG00136255,TKT00107957,PAX00107957,15.0,Oversized,Loaded
BAG00136256,TKT00107958,PAX00107958,20.0,Oversized,Loaded
BAG00136257,TKT00107959,PAX00107959,13.9,Carry-on,Loaded
BAG00136258,TKT00107960,PAX00107960,16.3,Oversized,Delayed
BAG00136259,TKT00107962,PAX00107962,7.1,Checked,Loaded
BAG00136260,TKT00107962,PAX00107962,21.3,Carry-on,Loaded
BAG00136261,TKT00107963,PAX00107963,6.0,Checked,Loaded
BAG00136262,TKT00107963,PAX00107963,17.1,Checked,Loaded
BAG00136263,TKT00107965,PAX00107965,19.5,Checked,Loaded
BAG00136264,TKT00107966,PAX00107966,22.3,Carry-on,Loaded
BAG00136265,TKT00107966,PAX00107966,18.7,Carry-on,Loaded
BAG00136266,TKT00107968,PAX00107968,9.3,Oversized,Loaded
BAG00136267,TKT00107968,PAX00107968,17.1,Oversized,Loaded
BAG00136268,TKT00107970,PAX00107970,24.9,Checked,Loaded
BAG00136269,TKT00107971,PAX00107971,21.2,Carry-on,Loaded
BAG00136270,TKT00107972,PAX00107972,19.6,Carry-on,Loaded
BAG00136271,TKT00107972,PAX00107972,14.8,Checked,Loaded
BAG00136272,TKT00107973,PAX00107973,13.3,Checked,Loaded
BAG00136273,TKT00107975,PAX00107975,4.3,Carry-on,Loaded
BAG00136274,TKT00107976,PAX00107976,,Checked,Loaded
BAG00136275,TKT00107976,PAX00107976,16.2,Oversized,Loaded
BAG00136276,TKT00107977,PAX00107977,16.7,Checked,Loaded
BAG00136277,TKT00107977,PAX00107977,15.8,Oversized,Delayed
BAG00136278,TKT00107978,PAX00107978,8.5,Checked,Loaded
BAG00136279,TKT00107978,PAX00107978,21.2,Checked,Loaded
BAG00136280,TKT00107981,PAX00107981,27.0,Checked,Loaded
BAG00136281,TKT00107982,PAX00107982,14.8,Checked,Loaded
BAG00136282,TKT00107983,PAX00107983,22.2,Checked,Loaded
BAG00136283,TKT00107985,PAX00107985,7.8,Checked,Loaded
BAG00136284,TKT00107986,PAX00107986,17.4,Checked,Loaded
BAG00136285,TKT00107986,PAX00107986,14.7,Checked,Loaded
BAG00136286,TKT00107986,PAX00107986,19.6,Checked,Loaded
BAG00136287,TKT00107987,PAX00107987,15.3,Oversized,Loaded
BAG00136288,TKT00107988,PAX00107988,27.0,Oversized,Loaded
BAG00136289,TKT00107988,PAX00107988,14.2,Checked,Loaded
BAG00136290,TKT00107989,PAX00107989,16.0,Carry-on,Loaded
BAG00136291,TKT00107990,PAX00107990,24.8,Checked,Loaded
BAG00136292,TKT00107990,PAX00107990,17.1,Carry-on,Loaded
BAG00136293,TKT00107991,PAX00107991,15.9,Oversized,Loaded
BAG00136294,TKT00107992,PAX00107992,15.7,Checked,Loaded
BAG00136295,TKT00107993,PAX00107993,17.8,Checked,Loaded
BAG00136296,TKT00107993,PAX00107993,11.3,Checked,Loaded
BAG00136297,TKT00107996,PAX00107996,,Oversized,Loaded
BAG00136298,TKT00107997,PAX00107997,15.4,Oversized,Loaded
BAG00136299,TKT00107998,PAX00107998,12.7,Oversized,Loaded
BAG00136300,TKT00107999,PAX00107999,17.9,Oversized,Loaded
BAG00136301,TKT00108000,PAX00108000,10.5,Checked,Loaded
BAG00136302,TKT00108000,PAX00108000,16.6,Checked,Loaded
BAG00136303,TKT00108001,PAX00108001,15.2,Checked,Loaded
BAG00136304,TKT00108001,PAX00108001,15.7,Checked,Loaded
BAG00136305,TKT00108002,PAX00108002,12.3,Oversized,Loaded
BAG00136306,TKT00108003,PAX00108003,27.1,Oversized,Loaded
BAG00136307,TKT00108005,PAX00108005,17.8,Carry-on,Loaded
BAG00136308,TKT00108005,PAX00108005,15.7,Oversized,Loaded
BAG00136309,TKT00108006,PAX00108006,10.7,Checked,Loaded
BAG00136310,TKT00108007,PAX00108007,,Carry-on,Loaded
BAG00136311,TKT00108008,PAX00108008,17.5,Checked,Loaded
BAG00136312,TKT00108009,PAX00108009,17.6,Oversized,Delayed
