ticket_id,passenger_id,booking_id,flight_id,fare_class,ticket_price,ticket_status
TKT00163152,PAX00163152,BK00088219,FLT0008641,Business,3074.08,Issued
TKT00163153,PAX00163153,BK00088220,FLT0050844,Business,3349.25,Issued
TKT00163154,PAX00163154,BK00088221,FLT0039643,Economy,167.14,Issued
TKT00163155,PAX00163155,BK00088221,FLT0039643,Economy,270.18,Issued
TKT00163156,PAX00163156,BK00088221,FLT0039643,Premium Economy,358.83,Issued
TKT00163157,PAX00163157,BK00088222,FLT0023217,Economy,550.6,Issued
TKT00163158,PAX00163158,BK00088223,FLT0017301,Economy,174.7,Issued
TKT00163159,PAX00163159,BK00088223,FLT0017301,Economy,474.23,Issued
TKT00163160,PAX00163160,BK00088223,FLT0017301,Economy,457.91,Issued
TKT00163161,PAX00163161,BK00088224,FLT0046862,Economy,400.39,Issued
TKT00163162,PAX00163162,BK00088224,FLT0046862,Economy,116.4,Issued
TKT00163163,PAX00163163,BK00088224,FLT0046862,Economy,349.52,Issued
TKT00163164,PAX00163164,BK00088225,FLT0042231,Economy,335.55,Issued
TKT00163165,PAX00163165,BK00088226,FLT0073394,Premium Economy,992.18,Issued
TKT00163166,PAX00163166,BK00088226,FLT0073394,Economy,445.14,Issued
TKT00163167,PAX00163167,BK00088226,FLT0073394,Business,3497.33,Issued
TKT00163168,PAX00163168,BK00088227,FLT0051445,Economy,561.85,Cancelled
TKT00163169,PAX00163169,BK00088227,FLT0051445,Economy,88.88,Cancelled
TKT00163170,PAX00163170,BK00088228,FLT0071715,Economy,264.91,Issued
TKT00163171,PAX00163171,BK00088229,FLT0054985,Business,1652.26,Issued
TKT00163172,PAX00163172,BK00088229,FLT0054985,Economy,174.3,Issued
TKT00163173,PAX00163173,BK00088229,FLT0054985,Economy,295.8,Issued
TKT00163174,PAX00163174,BK00088230,FLT0018494,Economy,256.91,Issued
TKT00163175,PAX00163175,BK00088230,FLT0018494,Business,1161.74,Issued
TKT00163176,PAX00163176,BK00088231,FLT0062679,Business,3416.53,Issued
TKT00163177,PAX00163177,BK00088232,FLT0076616,Economy,82.55,Issued
TKT00163178,PAX00163178,BK00088233,FLT0064361,Economy,225.52,Issued
TKT00163179,PAX00163179,BK00088233,FLT0064361,Economy,348.84,Issued
TKT00163180,PAX00163180,BK00088234,FLT0076074,Economy,310.62,Issued
TKT00163181,PAX00163181,BK00088234,FLT0076074,Economy,274.43,Issued
TKT00163182,PAX00163182,BK00088235,FLT0073401,Business,1122.44,Issued
TKT00163183,PAX00163183,BK00088235,FLT0073401,Economy,427.3,Issued
TKT00163184,PAX00163184,BK00088235,FLT0073401,Business,3157.42,Issued
TKT00163185,PAX00163185,BK00088236,FLT0068978,Economy,374.59,Cancelled
TKT00163186,PAX00163186,BK00088236,FLT0068978,Premium Economy,318.29,Cancelled
TKT00163187,PAX00163187,BK00088236,FLT0068978,Economy,517.9,Cancelled
TKT00163188,PAX00163188,BK00088237,FLT0046996,Economy,500.16,Issued
TKT00163189,PAX00163189,BK00088237,FLT0046996,Economy,339.3,Issued
TKT00163190,PAX00163190,BK00088238,FLT0027536,Economy,458.78,Issued
TKT00163191,PAX00163191,BK00088238,FLT0027536,Economy,302.89,Issued
TKT00163192,PAX00163192,BK00088239,FLT0054241,Economy,214.51,Issued
TKT00163193,PAX00163193,BK00088240,FLT0017755,Premium Economy,1025.82,Issued
TKT00163194,PAX00163194,BK00088241,FLT0029267,Premium Economy,562.06,Issued
TKT00163195,PAX00163195,BK00088242,FLT0020723,Economy,491.62,Issued
TKT00163196,PAX00163196,BK00088243,FLT0017430,Business,1601.94,Issued
TKT00163197,PAX00163197,BK00088243,FLT0017430,Economy,313.28,Issued
TKT00163198,PAX00163198,BK00088244,FLT0009202,Economy,453.49,Issued
TKT00163199,PAX00163199,BK00088244,FLT0009202,Business,3271.88,Issued
TKT00163200,PAX00163200,BK00088245,FLT0033721,Economy,290.66,Issued
TKT00163201,PAX00163201,BK00088245,FLT0033721,Premium Economy,683.27,Issued
TKT00163202,PAX00163202,BK00088245,FLT0033721,Business,3333.58,Issued
TKT00163203,PAX00163203,BK00088245,FLT0033721,Economy,141.0,Issued
TKT00163204,PAX00163204,BK00088246,FLT0052046,Economy,207.98,Issued
TKT00163205,PAX00163205,BK00088246,FLT0052046,Economy,136.82,Issued
TKT00163206,PAX00163206,BK00088247,FLT0011631,Economy,540.85,Issued
TKT00163207,PAX00163207,BK00088247,FLT0011631,Economy,250.99,Issued
TKT00163208,PAX00163208,BK00088248,FLT0075287,Economy,83.38,Issued
TKT00163209,PAX00163209,BK00088249,FLT0069209,Economy,480.37,Issued
TKT00163210,PAX00163210,BK00088249,FLT0069209,Economy,317.38,Issued
TKT00163211,PAX00163211,BK00088249,FLT0069209,Premium Economy,426.07,Issued
TKT00163212,PAX00163212,BK00088250,FLT0040200,Economy,536.16,Issued
TKT00163213,PAX00163213,BK00088251,FLT0033229,Economy,436.21,Issued
TKT00163214,PAX00163214,BK00088251,FLT0033229,Economy,228.64,Issued
TKT00163215,PAX00163215,BK00088252,FLT0028707,Economy,138.1,Issued
TKT00163216,PAX00163216,BK00088253,FLT0069203,Economy,356.15,Issued
TKT00163217,PAX00163217,BK00088253,FLT0069203,Economy,344.41,Issued
TKT00163218,PAX00163218,BK00088254,FLT0047976,Economy,176.34,Issued
TKT00163219,PAX00163219,BK00088254,FLT0047976,Economy,366.06,Issued
TKT00163220,PAX00163220,BK00088254,FLT0047976,Premium Economy,1070.57,Issued
TKT00163221,PAX00163221,BK00088255,FLT0076735,Premium Economy,584.08,Issued
TKT00163222,PAX00163222,BK00088255,FLT0076735,First,5792.13,Issued
TKT00163223,PAX00163223,BK00088255,FLT0076735,Economy,164.58,Issued
TKT00163224,PAX00163224,BK00088256,FLT0069360,Economy,380.31,Issued
TKT00163225,PAX00163225,BK00088256,FLT0069360,First,8477.22,Issued
TKT00163226,PAX00163226,BK00088257,FLT0038944,Economy,268.41,Issued
TKT00163227,PAX00163227,BK00088257,FLT0038944,Business,1479.05,Issued
TKT00163228,PAX00163228,BK00088258,FLT0060655,Economy,571.0,Issued
TKT00163229,PAX00163229,BK00088258,FLT0060655,Economy,370.87,Issued
TKT00163230,PAX00163230,BK00088258,FLT0060655,Economy,517.56,Issued
TKT00163231,PAX00163231,BK00088259,FLT0073278,Economy,225.5,Issued
TKT00163232,PAX00163232,BK00088260,FLT0068036,Business,2461.32,Cancelled
TKT00163233,PAX00163233,BK00088260,FLT0068036,Economy,104.26,Cancelled
TKT00163234,PAX00163234,BK00088260,FLT0068036,Economy,390.29,Cancelled
TKT00163235,PAX00163235,BK00088261,FLT0058750,Economy,520.63,Issued
TKT00163236,PAX00163236,BK00088261,FLT0058750,Economy,358.46,Issued
TKT00163237,PAX00163237,BK00088262,FLT0064551,Economy,497.38,Issued
TKT00163238,PAX00163238,BK00088263,FLT0018460,Premium Economy,965.2,Issued
TKT00163239,PAX00163239,BK00088263,FLT0018460,Economy,543.91,Issued
TKT00163240,PAX00163240,BK00088263,FLT0018460,Economy,550.12,Issued
TKT00163241,PAX00163241,BK00088263,FLT0018460,Economy,81.22,Issued
TKT00163242,PAX00163242,BK00088264,FLT0023019,Economy,427.64,Issued
TKT00163243,PAX00163243,BK00088264,FLT0023019,Economy,374.62,Issued
TKT00163244,PAX00163244,BK00088264,FLT0023019,Economy,282.08,Issued
TKT00163245,PAX00163245,BK00088265,FLT0033068,Premium Economy,872.08,Issued
TKT00163246,PAX00163246,BK00088266,FLT0056260,Economy,165.88,Issued
TKT00163247,PAX00163247,BK00088267,FLT0045324,Economy,190.75,Issued
TKT00163248,PAX00163248,BK00088268,FLT0031668,Business,1234.27,Issued
TKT00163249,PAX00163249,BK00088268,FLT0031668,Business,1699.68,Issued
TKT00163250,PAX00163250,BK00088269,FLT0026867,Business,1490.71,Issued
TKT00163251,PAX00163251,BK00088269,FLT0026867,Economy,446.64,Issued
TKT00163252,PAX00163252,BK00088269,FLT0026867,Economy,170.65,Issued
TKT00163253,PAX00163253,BK00088270,FLT0001063,Economy,393.47,Cancelled
TKT00163254,PAX00163254,BK00088271,FLT0078194,Premium Economy,974.18,Issued
TKT00163255,PAX00163255,BK00088271,FLT0078194,Economy,472.26,Issued
TKT00163256,PAX00163256,BK00088271,FLT0078194,Economy,90.85,Issued
TKT00163257,PAX00163257,BK00088272,FLT0023146,Economy,401.94,Issued
TKT00163258,PAX00163258,BK00088272,FLT0023146,Economy,557.67,Issued
TKT00163259,PAX00163259,BK00088273,FLT0000692,Economy,448.27,Issued
TKT00163260,PAX00163260,BK00088274,FLT0001601,Economy,418.93,Issued
TKT00163261,PAX00163261,BK00088274,FLT0001601,Economy,315.3,Issued
TKT00163262,PAX00163262,BK00088275,FLT0071519,Economy,480.32,Issued
TKT00163263,PAX00163263,BK00088275,FLT0071519,First,3936.88,Issued
TKT00163264,PAX00163264,BK00088276,FLT0010628,First,8821.72,Issued
TKT00163265,PAX00163265,BK00088277,FLT0036239,Economy,510.43,Issued
TKT00163266,PAX00163266,BK00088277,FLT0036239,Economy,294.05,Issued
TKT00163267,PAX00163267,BK00088277,FLT0036239,Economy,161.15,Issued
TKT00163268,PAX00163268,BK00088278,FLT0024581,Economy,571.44,Issued
TKT00163269,PAX00163269,BK00088279,FLT0041469,Business,1308.45,Issued
TKT00163270,PAX00163270,BK00088280,FLT0021706,Economy,85.31,Issued
TKT00163271,PAX00163271,BK00088281,FLT0069157,Economy,92.24,Issued
TKT00163272,PAX00163272,BK00088281,FLT0069157,Economy,291.46,Issued
TKT00163273,PAX00163273,BK00088282,FLT0019455,Economy,307.65,Issued
TKT00163274,PAX00163274,BK00088282,FLT0019455,First,6244.35,Issued
TKT00163275,PAX00163275,BK00088283,FLT0030169,Economy,549.83,Issued
TKT00163276,PAX00163276,BK00088284,FLT0052501,Economy,511.76,Issued
TKT00163277,PAX00163277,BK00088284,FLT0052501,Economy,365.25,Issued
TKT00163278,PAX00163278,BK00088284,FLT0052501,Economy,596.93,Issued
TKT00163279,PAX00163279,BK00088285,FLT0008294,Economy,316.84,Issued
TKT00163280,PAX00163280,BK00088286,FLT0022872,Economy,159.7,Issued
TKT00163281,PAX00163281,BK00088286,FLT0022872,Economy,152.94,Issued
TKT00163282,PAX00163282,BK00088287,FLT0001840,Economy,502.32,Issued
TKT00163283,PAX00163283,BK00088287,FLT0001840,Premium Economy,661.59,Issued
TKT00163284,PAX00163284,BK00088288,FLT0048443,Premium Economy,927.2,Cancelled
TKT00163285,PAX00163285,BK00088288,FLT0048443,Economy,283.39,Cancelled
TKT00163286,PAX00163286,BK00088288,FLT0048443,Premium Economy,519.25,Cancelled
TKT00163287,PAX00163287,BK00088288,FLT0048443,Business,1371.87,Cancelled
TKT00163288,PAX00163288,BK00088289,FLT0045339,Economy,334.92,Issued
TKT00163289,PAX00163289,BK00088289,FLT0045339,Economy,594.9,Issued
TKT00163290,PAX00163290,BK00088290,FLT0020138,Premium Economy,950.03,Cancelled
TKT00163291,PAX00163291,BK00088290,FLT0020138,Economy,528.29,Cancelled
TKT00163292,PAX00163292,BK00088290,FLT0020138,Economy,563.88,Cancelled
TKT00163293,PAX00163293,BK00088291,FLT0009954,Business,3202.07,Issued
TKT00163294,PAX00163294,BK00088291,FLT0009954,Economy,165.37,Issued
TKT00163295,PAX00163295,BK00088291,FLT0009954,Economy,170.68,Issued
TKT00163296,PAX00163296,BK00088292,FLT0050796,Economy,364.54,Issued
TKT00163297,PAX00163297,BK00088292,FLT0050796,Economy,512.69,Issued
TKT00163298,PAX00163298,BK00088293,FLT0025173,Premium Economy,521.7,Issued
TKT00163299,PAX00163299,BK00088294,FLT0068782,Economy,131.89,Cancelled
TKT00163300,PAX00163300,BK00088295,FLT0061573,Economy,594.98,Issued
TKT00163301,PAX00163301,BK00088296,FLT0027932,First,6157.55,Issued
TKT00163302,PAX00163302,BK00088296,FLT0027932,Premium Economy,641.89,Issued
TKT00163303,PAX00163303,BK00088296,FLT0027932,Economy,394.06,Issued
TKT00163304,PAX00163304,BK00088297,FLT0076871,Business,1182.4,Issued
TKT00163305,PAX00163305,BK00088298,FLT0058586,Economy,469.61,Issued
TKT00163306,PAX00163306,BK00088298,FLT0058586,Economy,262.34,Issued
TKT00163307,PAX00163307,BK00088299,FLT0068379,Economy,557.16,Issued
TKT00163308,PAX00163308,BK00088299,FLT0068379,Business,2637.62,Issued
TKT00163309,PAX00163309,BK00088300,FLT0054873,Economy,471.52,Issued
TKT00163310,PAX00163310,BK00088301,FLT0074595,Economy,192.85,Issued
TKT00163311,PAX00163311,BK00088301,FLT0074595,Business,1244.45,Issued
TKT00163312,PAX00163312,BK00088301,FLT0074595,Economy,266.8,Issued
TKT00163313,PAX00163313,BK00088302,FLT0029046,Economy,134.82,Issued
TKT00163314,PAX00163314,BK00088302,FLT0029046,Economy,311.22,Issued
TKT00163315,PAX00163315,BK00088302,FLT0029046,Economy,232.13,Issued
TKT00163316,PAX00163316,BK00088302,FLT0029046,Economy,379.26,Issued
TKT00163317,PAX00163317,BK00088303,FLT0043536,Economy,170.42,Issued
TKT00163318,PAX00163318,BK00088304,FLT0077292,Economy,279.31,Cancelled
TKT00163319,PAX00163319,BK00088304,FLT0077292,Economy,577.84,Cancelled
TKT00163320,PAX00163320,BK00088304,FLT0077292,Economy,537.02,Cancelled
TKT00163321,PAX00163321,BK00088305,FLT0038963,Economy,218.44,Issued
TKT00163322,PAX00163322,BK00088305,FLT0038963,Premium Economy,591.94,Issued
TKT00163323,PAX00163323,BK00088306,FLT0029319,Economy,179.69,Issued
TKT00163324,PAX00163324,BK00088307,FLT0058562,Economy,208.32,Issued
TKT00163325,PAX00163325,BK00088308,FLT0036556,Business,1529.66,Issued
TKT00163326,PAX00163326,BK00088309,FLT0015340,Economy,295.2,Issued
TKT00163327,PAX00163327,BK00088310,FLT0000325,Business,3317.3,Issued
TKT00163328,PAX00163328,BK00088310,FLT0000325,Economy,274.48,Issued
TKT00163329,PAX00163329,BK00088310,FLT0000325,Economy,106.5,Issued
TKT00163330,PAX00163330,BK00088311,FLT0016931,Economy,197.27,Issued
TKT00163331,PAX00163331,BK00088311,FLT0016931,Economy,583.68,Issued
TKT00163332,PAX00163332,BK00088311,FLT0016931,Premium Economy,748.14,Issued
TKT00163333,PAX00163333,BK00088311,FLT0016931,First,5906.8,Issued
TKT00163334,PAX00163334,BK00088312,FLT0078029,Economy,184.21,Issued
TKT00163335,PAX00163335,BK00088313,FLT0060021,Economy,96.66,Issued
TKT00163336,PAX00163336,BK00088314,FLT0033554,Economy,416.31,Issued
TKT00163337,PAX00163337,BK00088314,FLT0033554,Economy,451.96,Issued
TKT00163338,PAX00163338,BK00088315,FLT0042517,Premium Economy,712.84,Issued
TKT00163339,PAX00163339,BK00088315,FLT0042517,Business,1184.24,Issued
TKT00163340,PAX00163340,BK00088316,FLT0063564,Economy,158.26,Issued
TKT00163341,PAX00163341,BK00088317,FLT0069393,Economy,332.49,Issued
TKT00163342,PAX00163342,BK00088317,FLT0069393,Economy,133.25,Issued
TKT00163343,PAX00163343,BK00088317,FLT0069393,Economy,261.76,Issued
TKT00163344,PAX00163344,BK00088318,FLT0033675,Premium Economy,512.66,Issued
TKT00163345,PAX00163345,BK00088319,FLT0007320,Economy,461.74,Issued
TKT00163346,PAX00163346,BK00088320,FLT0056270,Premium Economy,364.99,Issued
TKT00163347,PAX00163347,BK00088320,FLT0056270,Economy,264.91,Issued
TKT00163348,PAX00163348,BK00088321,FLT0074188,Economy,465.75,Issued
TKT00163349,PAX00163349,BK00088321,FLT0074188,Economy,431.23,Issued
TKT00163350,PAX00163350,BK00088321,FLT0074188,Economy,302.36,Issued
TKT00163351,PAX00163351,BK00088321,FLT0074188,Economy,322.86,Issued
TKT00163352,PAX00163352,BK00088322,FLT0024089,Economy,513.93,Issued
TKT00163353,PAX00163353,BK00088322,FLT0024089,Economy,408.77,Issued
TKT00163354,PAX00163354,BK00088323,FLT0053705,Economy,150.96,Issued
TKT00163355,PAX00163355,BK00088323,FLT0053705,Economy,425.97,Issued
TKT00163356,PAX00163356,BK00088324,FLT0009832,Economy,487.16,Issued
TKT00163357,PAX00163357,BK00088325,FLT0054227,Economy,592.11,Issued
TKT00163358,PAX00163358,BK00088326,FLT0073217,Economy,284.07,Issued
TKT00163359,PAX00163359,BK00088327,FLT0012187,Economy,123.73,Issued
TKT00163360,PAX00163360,BK00088328,FLT0010417,Economy,438.68,Issued
TKT00163361,PAX00163361,BK00088328,FLT0010417,Economy,443.37,Issued
TKT00163362,PAX00163362,BK00088329,FLT0077075,Economy,541.92,Issued
TKT00163363,PAX00163363,BK00088330,FLT0023874,Economy,405.33,Issued
TKT00163364,PAX00163364,BK00088331,FLT0022509,Economy,206.38,Issued
TKT00163365,PAX00163365,BK00088331,FLT0022509,Premium Economy,417.19,Issued
TKT00163366,PAX00163366,BK00088331,FLT0022509,Premium Economy,374.1,Issued
TKT00163367,PAX00163367,BK00088332,FLT0040993,First,6475.43,Issued
TKT00163368,PAX00163368,BK00088333,FLT0027755,Business,3066.48,Issued
TKT00163369,PAX00163369,BK00088334,FLT0037738,Economy,250.86,Issued
TKT00163370,PAX00163370,BK00088335,FLT0032988,Economy,91.15,Issued
TKT00163371,PAX00163371,BK00088335,FLT0032988,Economy,364.41,Issued
TKT00163372,PAX00163372,BK00088335,FLT0032988,Economy,293.3,Issued
TKT00163373,PAX00163373,BK00088335,FLT0032988,Economy,304.1,Issued
TKT00163374,PAX00163374,BK00088336,FLT0002465,Premium Economy,767.81,Issued
TKT00163375,PAX00163375,BK00088336,FLT0002465,Economy,344.04,Issued
TKT00163376,PAX00163376,BK00088337,FLT0017711,First,6195.2,Issued
TKT00163377,PAX00163377,BK00088337,FLT0017711,Economy,519.48,Issued
TKT00163378,PAX00163378,BK00088337,FLT0017711,Economy,346.23,Issued
TKT00163379,PAX00163379,BK00088338,FLT0012243,Economy,212.08,Issued
TKT00163380,PAX00163380,BK00088338,FLT0012243,Premium Economy,690.24,Issued
TKT00163381,PAX00163381,BK00088339,FLT0058331,Economy,334.35,Issued
TKT00163382,PAX00163382,BK00088339,FLT0058331,Economy,437.5,Issued
TKT00163383,PAX00163383,BK00088340,FLT0007365,Economy,337.11,Issued
TKT00163384,PAX00163384,BK00088340,FLT0007365,First,8514.36,Issued
TKT00163385,PAX00163385,BK00088340,FLT0007365,Economy,500.68,Issued
TKT00163386,PAX00163386,BK00088341,FLT0048886,Premium Economy,330.01,Issued
TKT00163387,PAX00163387,BK00088342,FLT0018350,Economy,280.8,Issued
TKT00163388,PAX00163388,BK00088343,FLT0055103,Economy,294.57,Issued
TKT00163389,PAX00163389,BK00088343,FLT0055103,Economy,289.12,Issued
TKT00163390,PAX00163390,BK00088343,FLT0055103,Economy,418.6,Issued
TKT00163391,PAX00163391,BK00088344,FLT0052575,Premium Economy,1113.37,Issued
TKT00163392,PAX00163392,BK00088344,FLT0052575,Economy,555.25,Issued
TKT00163393,PAX00163393,BK00088344,FLT0052575,Economy,186.93,Issued
TKT00163394,PAX00163394,BK00088345,FLT0053997,Economy,573.12,Issued
TKT00163395,PAX00163395,BK00088345,FLT0053997,Economy,311.65,Issued
TKT00163396,PAX00163396,BK00088345,FLT0053997,Economy,477.37,Issued
TKT00163397,PAX00163397,BK00088346,FLT0022481,Economy,555.72,Issued
TKT00163398,PAX00163398,BK00088347,FLT0036175,Business,1088.41,Issued
TKT00163399,PAX00163399,BK00088347,FLT0036175,Business,2287.98,Issued
TKT00163400,PAX00163400,BK00088348,FLT0079615,Economy,575.15,Issued
TKT00163401,PAX00163401,BK00088348,FLT0079615,Economy,108.67,Issued
TKT00163402,PAX00163402,BK00088348,FLT0079615,Economy,550.0,Issued
TKT00163403,PAX00163403,BK00088348,FLT0079615,Economy,483.78,Issued
TKT00163404,PAX00163404,BK00088349,FLT0047706,Business,1242.88,Issued
TKT00163405,PAX00163405,BK00088349,FLT0047706,Economy,388.99,Issued
TKT00163406,PAX00163406,BK00088350,FLT0061315,Economy,101.24,Issued
TKT00163407,PAX00163407,BK00088350,FLT0061315,Economy,469.87,Issued
TKT00163408,PAX00163408,BK00088351,FLT0060590,Economy,89.12,Issued
TKT00163409,PAX00163409,BK00088352,FLT0078975,Economy,401.83,Issued
TKT00163410,PAX00163410,BK00088352,FLT0078975,Economy,512.12,Issued
TKT00163411,PAX00163411,BK00088353,FLT0025149,First,6342.03,Issued
TKT00163412,PAX00163412,BK00088353,FLT0025149,Business,3328.66,Issued
TKT00163413,PAX00163413,BK00088353,FLT0025149,Economy,487.97,Issued
TKT00163414,PAX00163414,BK00088354,FLT0048388,Economy,443.37,Cancelled
TKT00163415,PAX00163415,BK00088354,FLT0048388,Premium Economy,908.13,Cancelled
TKT00163416,PAX00163416,BK00088355,FLT0068704,Economy,152.86,Issued
TKT00163417,PAX00163417,BK00088355,FLT0068704,Economy,363.86,Issued
TKT00163418,PAX00163418,BK00088356,FLT0077335,Economy,451.19,Issued
TKT00163419,PAX00163419,BK00088356,FLT0077335,Premium Economy,772.15,Issued
TKT00163420,PAX00163420,BK00088356,FLT0077335,Economy,192.16,Issued
TKT00163421,PAX00163421,BK00088357,FLT0057425,Economy,142.13,Issued
TKT00163422,PAX00163422,BK00088358,FLT0001078,Business,1230.46,Issued
TKT00163423,PAX00163423,BK00088359,FLT0049033,Economy,454.2,Issued
TKT00163424,PAX00163424,BK00088359,FLT0049033,Economy,90.24,Issued
TKT00163425,PAX00163425,BK00088359,FLT0049033,Economy,358.67,Issued
TKT00163426,PAX00163426,BK00088360,FLT0044061,Business,2527.34,Issued
TKT00163427,PAX00163427,BK00088361,FLT0072894,Economy,364.55,Issued
TKT00163428,PAX00163428,BK00088362,FLT0004455,Economy,484.86,Issued
TKT00163429,PAX00163429,BK00088362,FLT0004455,Economy,581.73,Issued
TKT00163430,PAX00163430,BK00088363,FLT0043396,Economy,180.46,Issued
TKT00163431,PAX00163431,BK00088363,FLT0043396,Economy,81.76,Issued
TKT00163432,PAX00163432,BK00088364,FLT0047162,Premium Economy,359.42,Issued
TKT00163433,PAX00163433,BK00088365,FLT0044099,Economy,531.93,Issued
TKT00163434,PAX00163434,BK00088366,FLT0015784,Economy,143.45,Issued
TKT00163435,PAX00163435,BK00088366,FLT0015784,Premium Economy,1049.2,Issued
TKT00163436,PAX00163436,BK00088366,FLT0015784,Business,3050.6,Issued
TKT00163437,PAX00163437,BK00088367,FLT0032063,Premium Economy,491.54,Issued
TKT00163438,PAX00163438,BK00088367,FLT0032063,Economy,348.68,Issued
TKT00163439,PAX00163439,BK00088368,FLT0067713,Premium Economy,1165.52,Issued
TKT00163440,PAX00163440,BK00088368,FLT0067713,Premium Economy,1158.64,Issued
TKT00163441,PAX00163441,BK00088369,FLT0079149,Economy,231.58,Issued
TKT00163442,PAX00163442,BK00088370,FLT0004687,Economy,489.2,Issued
TKT00163443,PAX00163443,BK00088370,FLT0004687,Economy,301.21,Issued
TKT00163444,PAX00163444,BK00088371,FLT0044278,Business,2756.84,Issued
TKT00163445,PAX00163445,BK00088371,FLT0044278,Economy,308.25,Issued
TKT00163446,PAX00163446,BK00088371,FLT0044278,Economy,317.25,Issued
TKT00163447,PAX00163447,BK00088371,FLT0044278,Economy,470.8,Issued
