loyalty_id,customer_id,tier,points_balance,enrollment_date,status
LOY0012549,CUS0039300,Blue,112355,2016-07-14,Active
LOY0012550,CUS0026710,Silver,249303,2023-09-07,Active
LOY0012551,CUS0031615,Silver,87580,2025-10-06,Active
LOY0012552,CUS0046159,Blue,243613,2025-12-19,Suspended
LOY0012553,CUS0047716,Blue,76538,2022-09-18,Active
LOY0012554,CUS0040091,Silver,163310,2023-11-30,Active
LOY0012555,CUS0022623,Silver,85221,2024-07-13,Active
LOY0012556,CUS0056772,Gold,27179,2026-02-02,Suspended
LOY0012557,CUS0029358,Gold,175298,2020-04-04,Suspended
LOY0012558,CUS0034185,Silver,236062,2022-03-09,Active
LOY0012559,CUS0052628,Silver,33298,2024-05-25,Active
LOY0012560,CUS0038488,Blue,64326,2017-01-23,Expired
LOY0012561,CUS0028029,Silver,16248,2017-10-18,Active
LOY0012562,CUS0055776,Silver,184932,2015-05-07,Expired
LOY0012563,CUS0017960,Gold,56377,2017-02-06,Active
LOY0012564,CUS0035223,Silver,127167,2015-09-01,Expired
LOY0012565,CUS0031493,Silver,82428,2018-12-20,Active
LOY0012566,CUS0046873,Silver,211094,2019-02-13,Active
LOY0012567,CUS0010889,Blue,24132,2020-10-13,Active
LOY0012568,CUS0004019,Gold,92372,2020-03-16,Expired
LOY0012569,CUS0041817,Platinum,965,2016-08-07,Active
LOY0012570,CUS0036036,Silver,244811,2018-08-01,Active
LOY0012571,CUS0042287,Silver,46800,2025-07-05,Expired
LOY0012572,CUS0003657,Blue,22328,2017-05-22,Suspended
LOY0012573,CUS0036077,Gold,118755,2018-10-30,Suspended
LOY0012574,CUS0043581,Blue,49614,2023-09-02,Active
LOY0012575,CUS0012670,Platinum,89128,2021-08-27,Expired
LOY0012576,CUS0042645,Silver,223292,2021-01-21,Suspended
LOY0012577,CUS0036639,Gold,128624,2016-01-23,Active
LOY0012578,CUS0050299,Platinum,149687,2021-03-04,Active
LOY0012579,CUS0012818,Blue,161928,2016-10-21,Active
LOY0012580,CUS0030112,Blue,229462,2016-02-04,Active
LOY0012581,CUS0032591,Blue,124993,2022-07-29,Active
LOY0012582,CUS0016670,Gold,48681,2025-06-18,Suspended
LOY0012583,CUS0053404,Silver,186760,2016-12-20,Active
LOY0012584,CUS0003699,Gold,99010,2025-06-28,Active
LOY0012585,CUS0040887,Blue,100227,2019-04-03,Expired
LOY0012586,CUS0000441,Silver,247841,2016-07-23,Expired
LOY0012587,CUS0018535,Gold,53410,2017-03-28,Active
LOY0012588,CUS0045870,Platinum,104773,2019-10-16,Active
LOY0012589,CUS0014243,Gold,127965,2022-10-27,Active
LOY0012590,CUS0006421,Silver,159179,2024-04-08,Active
LOY0012591,CUS0005657,Gold,33685,2016-01-04,Active
LOY0012592,CUS0038555,Gold,18648,2016-05-06,Suspended
LOY0012593,CUS0003287,Silver,54742,2018-09-24,Suspended
LOY0012594,CUS0055172,Blue,163485,2017-12-12,Suspended
LOY0012595,CUS0033630,Gold,245881,2016-04-22,Suspended
LOY0012596,CUS0018687,Gold,51806,2023-02-19,Active
LOY0012597,CUS0049831,Silver,199919,2021-10-16,Active
LOY0012598,CUS0014437,Silver,224402,2021-01-28,Expired
LOY0012599,CUS0057680,Silver,189479,2020-02-26,Suspended
LOY0012600,CUS0039779,Platinum,104973,2020-04-20,Active
LOY0012601,CUS0053108,Gold,49857,2025-01-26,Suspended
LOY0012602,CUS0041970,Silver,219350,2019-03-17,Active
LOY0012603,CUS0025948,Blue,126169,2017-02-23,Suspended
LOY0012604,CUS0040355,Silver,200133,2023-08-09,Active
LOY0012605,CUS0023902,Silver,228197,2017-05-01,Active
LOY0012606,CUS0010177,Silver,119087,2018-08-30,Active
LOY0012607,CUS0037821,Gold,221680,2021-09-07,Active
LOY0012608,CUS0058753,Silver,239501,2025-06-10,Active
LOY0012609,CUS0053873,Gold,42345,2023-07-14,Active
LOY0012610,CUS0026841,Gold,113117,2023-10-29,Suspended
LOY0012611,CUS0023631,Silver,215711,2018-06-13,Active
LOY0012612,CUS0003789,Blue,52005,2016-01-31,Suspended
LOY0012613,CUS0014118,Silver,214407,2015-03-24,Expired
LOY0012614,CUS0023055,Silver,50993,2018-03-17,Expired
LOY0012615,CUS0028003,Gold,160182,2020-07-07,Active
LOY0012616,CUS0051434,Silver,238834,2016-03-13,Active
LOY0012617,CUS0030046,Silver,176042,2024-08-05,Active
LOY0012618,CUS0018910,Silver,216409,2025-02-19,Active
LOY0012619,CUS0031027,Silver,102950,2018-08-12,Expired
LOY0012620,CUS0021941,Silver,11098,2025-01-01,Suspended
LOY0012621,CUS0047851,Silver,168030,2019-10-10,Suspended
LOY0012622,CUS0045270,Silver,218626,2015-12-27,Suspended
LOY0012623,CUS0034372,Blue,77151,2020-05-10,Active
LOY0012624,CUS0044825,Platinum,222478,2022-04-15,Active
LOY0012625,CUS0049271,Silver,243671,2020-07-03,Suspended
LOY0012626,CUS0027090,Silver,246705,2019-12-23,Active
LOY0012627,CUS0024743,Platinum,44347,2021-06-16,Active
LOY0012628,CUS0049895,Silver,26603,2023-01-03,Suspended
LOY0012629,CUS0010875,Gold,147883,2016-09-13,Active
LOY0012630,CUS0036633,Blue,14299,2022-11-23,Active
LOY0012631,CUS0045892,Silver,30993,2025-03-21,Expired
LOY0012632,CUS0009909,Silver,124994,2022-08-22,Active
LOY0012633,CUS0020591,Silver,40212,2021-03-26,Expired
LOY0012634,CUS0053427,Silver,85981,2016-01-21,Active
LOY0012635,CUS0013284,Blue,39281,2020-08-15,Active
LOY0012636,CUS0042051,Blue,107014,2016-11-25,Suspended
LOY0012637,CUS0030202,Silver,67583,2020-01-16,Active
LOY0012638,CUS0002308,Silver,50343,2017-10-21,Active
LOY0012639,CUS0011116,Silver,217299,2024-06-09,Active
LOY0012640,CUS0022767,Gold,111595,2015-01-24,Active
LOY0012641,CUS0004549,Gold,205241,2024-01-25,Active
LOY0012642,CUS0049928,Gold,151145,2015-05-20,Expired
LOY0012643,CUS0059098,Gold,109928,2017-12-16,Expired
LOY0012644,CUS0019977,Blue,133955,2023-03-11,Active
LOY0012645,CUS0014293,Gold,20802,2025-06-24,Active
LOY0012646,CUS0026334,Gold,3074,2017-03-26,Active
LOY0012647,CUS0034415,Silver,113747,2019-05-13,Expired
LOY0012648,CUS0033904,Silver,213093,2020-02-18,Active
LOY0012649,CUS0006201,Gold,7147,2015-06-19,Suspended
LOY0012650,CUS0043241,Silver,156554,2024-09-28,Active
LOY0012651,CUS0010235,Silver,12219,2020-01-29,Active
LOY0012652,CUS0056111,Silver,236529,2025-12-01,Suspended
LOY0012653,CUS0044226,Silver,247090,2019-05-08,Active
LOY0012654,CUS0008809,Blue,161642,2026-06-06,Expired
LOY0012655,CUS0045824,Gold,176226,2022-02-22,Active
LOY0012656,CUS0028562,Gold,60673,2025-05-04,Suspended
LOY0012657,CUS0022467,Silver,231565,2019-12-07,Suspended
LOY0012658,CUS0010198,Blue,204321,2015-06-10,Expired
LOY0012659,CUS0001154,Silver,216697,2018-11-08,Suspended
LOY0012660,CUS0006749,Gold,239376,2025-05-28,Active
LOY0012661,CUS0058397,Gold,84658,2015-11-04,Suspended
LOY0012662,CUS0023216,Gold,72676,2017-01-19,Active
LOY0012663,CUS0005810,Gold,109618,2018-10-27,Active
LOY0012664,CUS0040118,Silver,198518,2025-04-04,Active
LOY0012665,CUS0018335,Gold,210065,2024-04-22,Active
LOY0012666,CUS0009568,Silver,73142,2023-11-13,Active
LOY0012667,CUS0015595,Gold,26929,2022-02-19,Active
LOY0012668,CUS0038946,Platinum,153648,2019-06-24,Suspended
LOY0012669,CUS0024848,Blue,43587,2019-10-31,Active
LOY0012670,CUS0021256,Gold,37433,2022-08-15,Active
LOY0012671,CUS0015899,Silver,155283,2023-07-18,Suspended
LOY0012672,CUS0049237,Silver,194550,2024-12-01,Active
LOY0012673,CUS0058630,Blue,191267,2024-06-18,Active
LOY0012674,CUS0015829,Silver,82235,2015-07-28,Suspended
LOY0012675,CUS0012161,Silver,61234,2019-02-05,Suspended
LOY0012676,CUS0025066,Silver,77321,2015-12-03,Active
LOY0012677,CUS0012723,Silver,66855,2016-02-22,Active
LOY0012678,CUS0054785,Gold,57178,2015-12-19,Active
LOY0012679,CUS0036565,Platinum,88745,2019-10-07,Expired
LOY0012680,CUS0011951,Platinum,29572,2018-06-28,Active
LOY0012681,CUS0053055,Gold,4573,2023-08-17,Active
LOY0012682,CUS0018899,Silver,140973,2023-12-31,Suspended
LOY0012683,CUS0028899,Silver,237301,2021-06-02,Suspended
LOY0012684,CUS0010396,Gold,35668,2026-02-03,Active
LOY0012685,CUS0035319,Gold,66101,2020-02-08,Active
LOY0012686,CUS0032261,Silver,47712,2022-01-19,Suspended
LOY0012687,CUS0026935,Gold,120059,2019-06-14,Suspended
LOY0012688,CUS0029507,Gold,71947,2023-05-02,Suspended
LOY0012689,CUS0017506,Gold,2655,2025-08-03,Active
LOY0012690,CUS0059094,Silver,122844,2018-01-10,Active
LOY0012691,CUS0005575,Silver,245468,2018-04-26,Expired
LOY0012692,CUS0032852,Blue,116445,2018-02-01,Active
LOY0012693,CUS0026125,Silver,36027,2022-05-21,Active
LOY0012694,CUS0014063,Silver,26191,2021-01-19,Suspended
LOY0012695,CUS0019000,Silver,230622,2015-07-31,Active
LOY0012696,CUS0004640,Platinum,17931,2025-10-26,Suspended
LOY0012697,CUS0007426,Silver,28646,2015-08-28,Active
LOY0012698,CUS0043526,Silver,36476,2025-09-11,Suspended
LOY0012699,CUS0024067,Silver,20139,2023-03-03,Active
LOY0012700,CUS0043551,Blue,85149,2021-04-04,Active
LOY0012701,CUS0038042,Gold,129483,2016-11-22,Active
LOY0012702,CUS0051619,Silver,26456,2025-04-04,Active
LOY0012703,CUS0019132,Blue,136907,2022-04-06,Active
LOY0012704,CUS0041908,Gold,167603,2017-01-06,Active
LOY0012705,CUS0044558,Gold,64974,2017-10-09,Active
LOY0012706,CUS0039761,Gold,6468,2025-03-20,Suspended
LOY0012707,CUS0055082,Silver,120650,2024-04-14,Active
LOY0012708,CUS0046346,Silver,111669,2018-12-03,Expired
LOY0012709,CUS0016999,Gold,54835,2026-01-07,Active
LOY0012710,CUS0014969,Silver,222202,2026-06-02,Suspended
LOY0012711,CUS0038023,Silver,105664,2018-01-30,Active
LOY0012712,CUS0035308,Gold,57562,2021-10-26,Active
LOY0012713,CUS0056718,Platinum,59203,2022-06-08,Active
LOY0012714,CUS0041770,Gold,215441,2026-03-11,Active
LOY0012715,CUS0057624,Silver,154540,2023-01-07,Active
LOY0012716,CUS0044051,Blue,193090,2024-01-08,Suspended
LOY0012717,CUS0038264,Silver,247501,2015-10-16,Expired
LOY0012718,CUS0032022,Blue,89468,2017-11-19,Active
LOY0012719,CUS0000201,Blue,223087,2022-04-06,Active
LOY0012720,CUS0045359,Silver,236251,2024-05-15,Expired
LOY0012721,CUS0019018,Blue,49935,2021-07-03,Active
LOY0012722,CUS0002827,Platinum,155592,2019-10-31,Expired
LOY0012723,CUS0002266,Silver,229683,2022-09-30,Active
LOY0012724,CUS0056666,Gold,28660,2016-07-14,Active
LOY0012725,CUS0004324,Blue,151344,2019-12-21,Suspended
LOY0012726,CUS0017740,Gold,160987,2015-07-03,Active
LOY0012727,CUS0012000,Silver,81038,2016-05-30,Expired
LOY0012728,CUS0028822,Gold,249445,2024-02-11,Expired
LOY0012729,CUS0038529,Gold,183290,2021-08-30,Active
LOY0012730,CUS0047653,Silver,174020,2022-07-19,Suspended
LOY0012731,CUS0003989,Blue,169606,2015-04-18,Active
LOY0012732,CUS0047465,Silver,215948,2025-08-26,Active
LOY0012733,CUS0047859,Gold,174459,2019-12-20,Active
LOY0012734,CUS0003347,Platinum,102567,2025-10-06,Suspended
LOY0012735,CUS0000343,Blue,155868,2025-04-27,Active
LOY0012736,CUS0001943,Silver,120517,2024-11-29,Suspended
LOY0012737,CUS0028362,Silver,130753,2018-01-10,Active
LOY0012738,CUS0045385,Silver,146661,2020-03-08,Active
LOY0012739,CUS0003359,Silver,132129,2019-04-20,Suspended
LOY0012740,CUS0043681,Silver,116744,2023-10-08,Active
LOY0012741,CUS0037248,Silver,133352,2020-10-14,Suspended
LOY0012742,CUS0001019,Silver,244472,2023-02-23,Expired
LOY0012743,CUS0054762,Platinum,200083,2023-06-26,Expired
LOY0012744,CUS0048421,Gold,138918,2018-10-16,Active
LOY0012745,CUS0001296,Silver,222211,2017-02-27,Expired
LOY0012746,CUS0032543,Silver,154546,2018-07-04,Expired
LOY0012747,CUS0052385,Silver,143169,2023-05-03,Active
LOY0012748,CUS0055058,Silver,20491,2016-02-10,Suspended
LOY0012749,CUS0046640,Blue,124426,2015-12-01,Active
LOY0012750,CUS0005728,Silver,113699,2016-12-23,Active
LOY0012751,CUS0049046,Silver,68535,2018-01-02,Expired
LOY0012752,CUS0021045,Blue,219097,2015-05-13,Expired
LOY0012753,CUS0050353,Silver,130266,2022-07-29,Active
LOY0012754,CUS0006079,Silver,73702,2019-12-10,Active
LOY0012755,CUS0036914,Silver,155163,2021-08-10,Active
LOY0012756,CUS0038467,Gold,98354,2025-08-05,Suspended
LOY0012757,CUS0024742,Silver,38666,2024-04-29,Expired
LOY0012758,CUS0032508,Gold,28514,2016-11-28,Active
LOY0012759,CUS0019659,Blue,130392,2024-01-12,Active
LOY0012760,CUS0005691,Blue,105833,2022-02-03,Suspended
LOY0012761,CUS0005505,Platinum,238658,2023-05-26,Active
LOY0012762,CUS0000308,Silver,24331,2021-01-31,Expired
LOY0012763,CUS0059193,Silver,243591,2023-05-17,Suspended
LOY0012764,CUS0012170,Silver,201031,2015-05-21,Active
LOY0012765,CUS0006969,Gold,39806,2026-04-25,Active
LOY0012766,CUS0034844,Silver,7668,2015-06-19,Active
LOY0012767,CUS0015445,Gold,155350,2019-12-05,Active
LOY0012768,CUS0040543,Blue,5379,2017-10-28,Active
LOY0012769,CUS0034783,Gold,73706,2018-09-20,Expired
LOY0012770,CUS0047089,Blue,236541,2024-07-07,Expired
LOY0012771,CUS0036096,Platinum,153303,2018-07-01,Expired
LOY0012772,CUS0020413,Gold,205010,2025-10-19,Suspended
LOY0012773,CUS0059621,Silver,116451,2017-10-19,Suspended
LOY0012774,CUS0001583,Gold,198669,2015-03-12,Suspended
LOY0012775,CUS0048438,Platinum,156124,2015-05-26,Active
LOY0012776,CUS0057498,Blue,139982,2021-12-20,Suspended
LOY0012777,CUS0033670,Gold,79324,2015-08-02,Expired
LOY0012778,CUS0046009,Platinum,73038,2015-09-11,Expired
LOY0012779,CUS0042311,Blue,164109,2021-10-01,Expired
LOY0012780,CUS0014391,Gold,3421,2025-05-02,Active
LOY0012781,CUS0039587,Gold,120263,2019-07-15,Expired
LOY0012782,CUS0026177,Silver,15817,2021-07-30,Active
LOY0012783,CUS0040240,Gold,32073,2016-06-27,Suspended
LOY0012784,CUS0004872,Gold,54418,2016-03-18,Suspended
LOY0012785,CUS0037926,Silver,116405,2017-11-26,Suspended
LOY0012786,CUS0057309,Gold,99318,2025-07-31,Expired
LOY0012787,CUS0005509,Silver,91197,2016-07-17,Active
LOY0012788,CUS0057882,Silver,9384,2025-06-05,Active
LOY0012789,CUS0026295,Gold,45746,2026-02-21,Suspended
LOY0012790,CUS0033321,Platinum,101242,2015-02-10,Expired
LOY0012791,CUS0019695,Blue,38342,2021-10-23,Expired
LOY0012792,CUS0037808,Gold,32245,2023-09-13,Expired
LOY0012793,CUS0040916,Platinum,9306,2021-04-30,Active
LOY0012794,CUS0023443,Silver,92805,2023-07-07,Suspended
LOY0012795,CUS0029784,Silver,47895,2025-12-03,Active
LOY0012796,CUS0013605,Gold,138420,2020-07-17,Active
LOY0012797,CUS0007136,Silver,149479,2023-08-17,Active
LOY0012798,CUS0042803,Gold,50490,2015-01-23,Suspended
LOY0012799,CUS0002992,Silver,31737,2016-01-04,Suspended
LOY0012800,CUS0044422,Silver,141424,2016-03-09,Active
LOY0012801,CUS0014416,Gold,100804,2018-04-07,Active
LOY0012802,CUS0007006,Blue,238414,2020-12-30,Active
LOY0012803,CUS0021027,Platinum,223403,2024-03-18,Suspended
LOY0012804,CUS0056043,Blue,151752,2024-08-16,Expired
LOY0012805,CUS0034959,Silver,174374,2021-03-07,Suspended
LOY0012806,CUS0005581,Gold,179169,2025-01-12,Active
LOY0012807,CUS0012932,Gold,236522,2018-08-15,Active
LOY0012808,CUS0042122,Silver,104308,2020-04-25,Expired
LOY0012809,CUS0024845,Silver,211979,2022-05-21,Active
LOY0012810,CUS0039281,Gold,44679,2015-12-12,Active
LOY0012811,CUS0040037,Platinum,175183,2019-01-24,Expired
LOY0012812,CUS0030116,Silver,215272,2017-07-31,Active
LOY0012813,CUS0039775,Blue,157753,2019-06-28,Active
LOY0012814,CUS0032775,Silver,176317,2021-02-01,Active
LOY0012815,CUS0039374,Blue,150793,2015-12-27,Active
LOY0012816,CUS0022097,Gold,132525,2020-10-02,Expired
LOY0012817,CUS0047259,Silver,236685,2023-09-05,Active
LOY0012818,CUS0023510,Blue,137257,2016-04-17,Expired
LOY0012819,CUS0023513,Silver,200923,2015-05-02,Active
LOY0012820,CUS0059188,Silver,222587,2024-12-27,Suspended
LOY0012821,CUS0038895,Platinum,226100,2023-09-21,Suspended
LOY0012822,CUS0042888,Blue,84617,2019-05-30,Active
LOY0012823,CUS0043494,Silver,92083,2021-08-23,Active
LOY0012824,CUS0035364,Blue,42399,2024-10-16,Suspended
LOY0012825,CUS0055938,Silver,219723,2016-06-01,Suspended
LOY0012826,CUS0055322,Silver,107977,2025-01-19,Active
LOY0012827,CUS0030405,Gold,31176,2023-06-09,Active
LOY0012828,CUS0044621,Silver,65119,2020-07-09,Suspended
LOY0012829,CUS0018023,Blue,45011,2024-11-23,Active
LOY0012830,CUS0012501,Silver,87634,2023-10-07,Active
LOY0012831,CUS0040876,Gold,94257,2023-12-26,Active
LOY0012832,CUS0055959,Gold,52210,2015-05-14,Active
LOY0012833,CUS0016386,Silver,72075,2016-07-11,Expired
LOY0012834,CUS0059881,Silver,215498,2016-12-09,Suspended
LOY0012835,CUS0005707,Silver,654,2020-12-12,Active
LOY0012836,CUS0044437,Platinum,5624,2021-08-24,Expired
LOY0012837,CUS0008914,Silver,104395,2017-02-19,Active
LOY0012838,CUS0053268,Gold,91372,2021-06-03,Suspended
LOY0012839,CUS0037332,Blue,213660,2017-07-18,Active
LOY0012840,CUS0023905,Silver,135821,2025-04-28,Active
LOY0012841,CUS0022456,Gold,81791,2017-10-03,Suspended
LOY0012842,CUS0012322,Blue,70300,2023-01-12,Active
LOY0012843,CUS0032743,Blue,229378,2016-07-03,Suspended
LOY0012844,CUS0015374,Gold,56126,2019-05-17,Active
LOY0012845,CUS0054334,Silver,43331,2015-05-15,Active
LOY0012846,CUS0040178,Gold,162382,2025-08-05,Active
LOY0012847,CUS0038185,Blue,52011,2015-11-05,Active
LOY0012848,CUS0006991,Gold,145391,2025-05-28,Active
LOY0012849,CUS0007052,Silver,228658,2018-03-07,Active
LOY0012850,CUS0035880,Silver,125431,2023-10-17,Active
LOY0012851,CUS0038132,Blue,48694,2021-07-10,Active
LOY0012852,CUS0047537,Gold,54464,2021-03-13,Active
LOY0012853,CUS0001966,Silver,55965,2024-09-25,Active
LOY0012854,CUS0012233,Gold,84776,2021-10-17,Expired
LOY0012855,CUS0021804,Silver,167914,2025-10-12,Active
LOY0012856,CUS0030437,Platinum,25893,2016-08-12,Active
LOY0012857,CUS0015117,Blue,180688,2018-05-21,Active
LOY0012858,CUS0055365,Silver,121858,2021-04-28,Active
LOY0012859,CUS0023439,Blue,157308,2017-05-02,Active
LOY0012860,CUS0018990,Silver,28903,2016-07-14,Active
LOY0012861,CUS0055026,Platinum,82075,2020-02-27,Active
LOY0012862,CUS0019420,Silver,84912,2017-12-11,Active
LOY0012863,CUS0032662,Gold,34589,2026-02-15,Active
LOY0012864,CUS0046311,Silver,224560,2025-05-23,Active
LOY0012865,CUS0029787,Gold,230085,2020-09-26,Active
LOY0012866,CUS0005052,Silver,27156,2015-12-23,Active
LOY0012867,CUS0034597,Silver,101497,2019-12-02,Active
LOY0012868,CUS0046780,Silver,69258,2016-11-11,Expired
LOY0012869,CUS0059716,Silver,77988,2025-07-14,Expired
LOY0012870,CUS0005569,Gold,204226,2017-08-13,Active
LOY0012871,CUS0048258,Gold,230964,2019-09-24,Active
LOY0012872,CUS0004675,Silver,47296,2022-05-10,Active
LOY0012873,CUS0013712,Platinum,149313,2023-12-23,Active
LOY0012874,CUS0020511,Gold,83390,2017-02-19,Active
LOY0012875,CUS0038939,Gold,134795,2026-02-05,Expired
LOY0012876,CUS0025936,Silver,47473,2024-04-15,Active
LOY0012877,CUS0050183,Silver,62547,2025-06-24,Suspended
LOY0012878,CUS0057766,Blue,173205,2019-08-26,Active
LOY0012879,CUS0030607,Silver,168977,2026-01-20,Suspended
LOY0012880,CUS0011168,Gold,243668,2022-10-01,Active
LOY0012881,CUS0047732,Gold,130816,2024-03-13,Active
LOY0012882,CUS0003154,Silver,222899,2015-03-25,Active
LOY0012883,CUS0002592,Gold,61240,2017-02-12,Active
LOY0012884,CUS0054521,Platinum,171878,2016-06-18,Active
LOY0012885,CUS0010136,Silver,230473,2024-01-28,Active
LOY0012886,CUS0045174,Blue,58926,2023-08-25,Expired
LOY0012887,CUS0047619,Gold,112003,2019-12-10,Active
LOY0012888,CUS0050121,Silver,75408,2022-07-21,Active
LOY0012889,CUS0056400,Silver,130688,2021-01-19,Expired
LOY0012890,CUS0029274,Silver,80765,2016-06-27,Active
LOY0012891,CUS0001440,Silver,221163,2022-10-27,Suspended
LOY0012892,CUS0008241,Silver,160106,2016-01-02,Suspended
LOY0012893,CUS0026159,Blue,105016,2022-02-15,Expired
LOY0012894,CUS0034958,Silver,226138,2023-08-08,Active
LOY0012895,CUS0013548,Blue,167604,2016-03-02,Active
LOY0012896,CUS0015124,Gold,237527,2025-10-05,Active
LOY0012897,CUS0007793,Silver,111628,2016-01-28,Active
LOY0012898,CUS0039210,Silver,170010,2021-07-31,Active
LOY0012899,CUS0055526,Silver,233913,2015-12-04,Active
LOY0012900,CUS0048895,Gold,199404,2024-06-16,Suspended
LOY0012901,CUS0040656,Gold,9855,2018-05-30,Active
LOY0012902,CUS0050765,Silver,72411,2019-10-14,Suspended
LOY0012903,CUS0051792,Silver,147853,2021-01-14,Active
LOY0012904,CUS0038404,Silver,185864,2023-04-18,Expired
LOY0012905,CUS0012060,Silver,113103,2025-02-10,Expired
LOY0012906,CUS0019779,Gold,171757,2016-09-14,Active
LOY0012907,CUS0034865,Silver,196942,2023-10-05,Suspended
LOY0012908,CUS0058322,Silver,55411,2021-12-15,Expired
LOY0012909,CUS0040794,Gold,96518,2015-12-02,Active
LOY0012910,CUS0010634,Blue,176563,2017-05-07,Expired
LOY0012911,CUS0052019,Gold,186052,2023-04-13,Suspended
LOY0012912,CUS0057833,Gold,226446,2016-04-05,Expired
LOY0012913,CUS0015253,Blue,122030,2026-04-17,Active
LOY0012914,CUS0004943,Gold,5512,2018-03-28,Active
LOY0012915,CUS0008905,Blue,230880,2022-07-15,Active
LOY0012916,CUS0047132,Silver,129084,2021-08-05,Expired
LOY0012917,CUS0011198,Gold,176132,2015-02-18,Active
LOY0012918,CUS0023876,Blue,11949,2020-02-01,Active
LOY0012919,CUS0015207,Platinum,188749,2021-04-10,Active
LOY0012920,CUS0049092,Silver,202291,2022-02-21,Active
LOY0012921,CUS0030809,Blue,103817,2024-01-07,Active
LOY0012922,CUS0015111,Blue,139212,2024-05-15,Active
LOY0012923,CUS0042571,Gold,230066,2021-06-28,Active
LOY0012924,CUS0012218,Blue,179738,2022-04-20,Active
LOY0012925,CUS0043621,Blue,210745,2016-07-04,Suspended
LOY0012926,CUS0021166,Gold,169360,2020-04-22,Suspended
LOY0012927,CUS0030682,Platinum,115579,2015-01-31,Active
LOY0012928,CUS0006931,Gold,146465,2024-02-08,Active
LOY0012929,CUS0054709,Gold,125873,2025-05-11,Active
LOY0012930,CUS0003149,Gold,48953,2021-09-11,Active
LOY0012931,CUS0023117,Silver,65359,2021-07-15,Suspended
LOY0012932,CUS0008807,Silver,10840,2016-02-21,Suspended
LOY0012933,CUS0047081,Gold,87791,2025-01-04,Suspended
LOY0012934,CUS0035315,Blue,224886,2021-06-10,Active
LOY0012935,CUS0018231,Blue,211124,2018-12-28,Suspended
LOY0012936,CUS0005688,Gold,46673,2019-01-01,Expired
LOY0012937,CUS0001513,Silver,177349,2025-02-04,Active
LOY0012938,CUS0037452,Silver,77602,2020-02-19,Expired
LOY0012939,CUS0037410,Silver,107401,2023-12-30,Active
LOY0012940,CUS0050337,Platinum,201792,2018-07-04,Expired
LOY0012941,CUS0054338,Silver,59350,2015-12-09,Active
LOY0012942,CUS0017855,Silver,138964,2023-08-17,Active
LOY0012943,CUS0017128,Silver,147143,2020-03-06,Active
LOY0012944,CUS0040736,Silver,24596,2015-12-27,Active
LOY0012945,CUS0020433,Silver,30494,2023-12-08,Suspended
LOY0012946,CUS0037422,Silver,132196,2017-06-03,Expired
LOY0012947,CUS0057389,Gold,87205,2025-12-22,Active
LOY0012948,CUS0050282,Gold,173102,2019-05-17,Active
