booking_id,customer_id,booking_date,flight_id,channel,booking_status,total_amount,currency
BK00097711,CUS0054875,2025-06-28,FLT0042680,Website,Confirmed,1867.67,EUR
BK00097712,CUS0051315,2025-12-28,FLT0035057,Call Center,Confirmed,2513.9,USD
BK00097713,CUS0007310,2026-07-05,FLT0000773,Airport Kiosk,Confirmed,4023.2,USD
BK00097714,CUS0040384,2025-10-13,FLT0048616,Airport Kiosk,Confirmed,531.88,USD
BK00097715,CUS0023964,2026-01-15,FLT0023036,Airport Kiosk,Confirmed,120.18,GBP
BK00097716,CUS0024931,2025-10-10,FLT0014916,Mobile App,Confirmed,3772.61,EUR
BK00097717,CUS0052625,2025-08-14,FLT0012888,Mobile App,Confirmed,4299.41,USD
BK00097718,CUS0048825,2026-04-20,FLT0040071,Airport Kiosk,Confirmed,3393.44,USD
BK00097719,CUS0011188,2025-08-18,FLT0010257,Website,Confirmed,3411.78,EUR
BK00097720,CUS0033540,2026-05-29,FLT0018765,Website,Confirmed,3621.96,USD
BK00097721,CUS0046891,2025-08-26,FLT0043070,Website,Confirmed,3189.84,USD
BK00097722,CUS0000055,2026-04-21,FLT0005306,Travel Agent,Confirmed,4274.62,USD
BK00097723,CUS0040976,2025-06-14,FLT0073345,Website,Confirmed,948.17,USD
BK00097724,CUS0036318,2026-01-23,FLT0036273,Airport Kiosk,Confirmed,3096.64,USD
BK00097725,CUS0058815,2026-03-02,FLT0040814,Website,Confirmed,4019.19,EUR
BK00097726,CUS0024657,2026-02-03,FLT0037444,Mobile App,Confirmed,4293.9,GBP
BK00097727,CUS0054899,2026-01-27,FLT0013331,Mobile App,Confirmed,4030.78,AUD
BK00097728,CUS0006381,2025-06-08,FLT0069638,Mobile App,Cancelled,4488.7,USD
BK00097729,CUS0023870,2026-06-11,FLT0040826,Airport Kiosk,Confirmed,1762.88,USD
BK00097730,CUS0047346,2025-05-25,FLT0063311,Mobile App,Confirmed,2563.93,GBP
BK00097731,CUS0001320,2025-08-20,FLT0061199,Airport Kiosk,Confirmed,2008.73,USD
BK00097732,CUS0038192,2026-07-03,FLT0076176,Travel Agent,Confirmed,2979.12,CAD
BK00097733,CUS0047103,2025-07-31,FLT0023805,Mobile App,Confirmed,2471.62,GBP
BK00097734,CUS0041791,2026-05-04,FLT0051645,Call Center,Confirmed,318.92,CAD
BK00097735,CUS0051268,2025-11-17,FLT0064977,Travel Agent,Confirmed,2319.39,CAD
BK00097736,CUS0024037,2025-10-28,FLT0077284,Mobile App,Confirmed,429.02,USD
BK00097737,CUS0028957,2025-11-01,FLT0065555,Travel Agent,Confirmed,2993.53,EUR
BK00097738,CUS0015153,2025-11-02,FLT0068616,Website,Confirmed,1468.08,EUR
BK00097739,CUS0055898,2025-04-17,FLT0068704,Mobile App,Confirmed,3342.96,GBP
BK00097740,CUS0014979,2025-08-16,FLT0028042,Travel Agent,Confirmed,2122.86,USD
BK00097741,CUS0012849,2026-02-10,FLT0008011,Airport Kiosk,Confirmed,3507.16,USD
BK00097742,CUS0037975,2026-03-10,FLT0068248,Airport Kiosk,Confirmed,1726.24,EUR
BK00097743,CUS0054949,2025-12-04,FLT0050188,Call Center,Confirmed,2117.33,EUR
BK00097744,CUS0009810,2026-02-17,FLT0019399,Website,Confirmed,1349.73,USD
BK00097745,CUS0019376,2025-12-05,FLT0052666,Airport Kiosk,Confirmed,4468.05,EUR
BK00097746,CUS0049500,2026-01-10,FLT0034090,Travel Agent,Confirmed,1761.91,GBP
BK00097747,CUS0058677,2025-10-01,FLT0064407,Mobile App,Confirmed,1867.02,EUR
BK00097748,CUS0041977,2026-02-22,FLT0027038,Mobile App,Confirmed,1977.78,USD
BK00097749,CUS0033557,2025-11-07,FLT0004152,Travel Agent,Confirmed,448.09,USD
BK00097750,CUS0046073,2025-08-31,FLT0076457,Website,Confirmed,3400.73,EUR
BK00097751,CUS0004023,2025-07-17,FLT0056197,Airport Kiosk,Cancelled,2001.74,USD
BK00097752,CUS0033355,2026-01-07,FLT0008292,Mobile App,Confirmed,1797.68,USD
BK00097753,CUS0036706,2025-09-15,FLT0041406,Travel Agent,Confirmed,264.42,USD
BK00097754,CUS0056886,2025-05-06,FLT0000126,Travel Agent,Confirmed,2784.27,AUD
BK00097755,CUS0013241,2025-07-07,FLT0029918,Call Center,Confirmed,2832.19,USD
BK00097756,CUS0038249,2026-05-12,FLT0001596,Call Center,Confirmed,3168.58,GBP
BK00097757,CUS0058850,2025-09-01,FLT0058394,Travel Agent,Confirmed,892.03,USD
BK00097758,CUS0054980,2025-07-16,FLT0018089,Airport Kiosk,Confirmed,1534.2,USD
BK00097759,CUS0031215,2025-06-28,FLT0042606,Call Center,Refunded,1946.33,CAD
BK00097760,CUS0047451,2025-12-23,FLT0040400,Call Center,Confirmed,729.0,EUR
BK00097761,CUS0057631,2025-05-22,FLT0078783,Mobile App,Confirmed,4047.88,GBP
BK00097762,CUS0001625,2025-06-11,FLT0051288,Mobile App,Confirmed,3577.7,GBP
BK00097763,CUS0026891,2025-12-31,FLT0021252,Website,Confirmed,4173.57,USD
BK00097764,CUS0018092,2026-01-24,FLT0034287,Call Center,Confirmed,384.95,USD
BK00097765,CUS0008129,2025-09-16,FLT0009528,Travel Agent,Confirmed,4050.38,EUR
BK00097766,CUS0031062,2026-05-09,FLT0012695,Mobile App,Confirmed,3430.3,EUR
BK00097767,CUS0009746,2026-03-15,FLT0018511,Mobile App,Confirmed,2093.47,GBP
BK00097768,CUS0059559,2025-05-11,FLT0059841,Mobile App,Confirmed,1494.65,USD
BK00097769,CUS0053750,2025-11-19,FLT0068574,Website,Confirmed,2788.72,EUR
BK00097770,CUS0028558,2026-01-26,FLT0051340,Airport Kiosk,Cancelled,3017.41,USD
BK00097771,CUS0049114,2025-04-06,FLT0059882,Airport Kiosk,Confirmed,1927.38,AUD
BK00097772,CUS0039731,2025-07-01,FLT0034419,Airport Kiosk,Confirmed,360.74,EUR
BK00097773,CUS0010336,2025-08-12,FLT0023541,Website,Confirmed,3738.03,EUR
BK00097774,CUS0050834,2025-04-07,FLT0029241,Website,Confirmed,3990.76,USD
BK00097775,CUS0028262,2026-01-12,FLT0069448,Website,Confirmed,3517.36,USD
BK00097776,CUS0012012,2025-06-14,FLT0042640,Mobile App,Confirmed,3876.95,EUR
BK00097777,CUS0010607,2025-07-28,FLT0032780,Airport Kiosk,Refunded,3675.85,USD
BK00097778,CUS0049907,2026-02-10,FLT0077850,Airport Kiosk,Confirmed,1334.34,USD
BK00097779,CUS0002564,2025-08-13,FLT0057449,Airport Kiosk,Cancelled,2553.08,USD
BK00097780,CUS0022304,2026-05-11,FLT0054134,Call Center,Confirmed,2695.14,USD
BK00097781,CUS0025719,2026-04-12,FLT0018629,Mobile App,Confirmed,84.99,USD
BK00097782,CUS0052557,2025-10-15,FLT0029986,Mobile App,Confirmed,3413.75,USD
BK00097783,CUS0024413,2025-07-22,FLT0034866,Website,Cancelled,1092.78,USD
BK00097784,CUS0045116,2025-06-07,FLT0002360,Airport Kiosk,Confirmed,149.91,AUD
BK00097785,CUS0021279,2025-11-17,FLT0042434,Airport Kiosk,Confirmed,840.3,USD
BK00097786,CUS0040503,2025-12-21,FLT0040522,Mobile App,Confirmed,2961.27,USD
BK00097787,CUS0052586,2025-11-30,FLT0044075,Airport Kiosk,Confirmed,2264.01,USD
BK00097788,CUS0005949,2025-11-01,FLT0009957,Airport Kiosk,Confirmed,2326.07,GBP
BK00097789,CUS0028344,2026-01-17,FLT0042914,Website,Confirmed,565.7,GBP
BK00097790,CUS0016624,2026-02-20,FLT0011782,Airport Kiosk,Confirmed,2726.57,CAD
BK00097791,CUS0030149,2025-09-21,FLT0028296,Airport Kiosk,Confirmed,457.31,CAD
BK00097792,CUS0052570,2025-09-09,FLT0045413,Mobile App,Confirmed,2887.69,GBP
BK00097793,CUS0009311,2025-09-25,FLT0015625,Airport Kiosk,Confirmed,898.85,USD
BK00097794,CUS0004926,2025-12-31,FLT0002899,Website,Confirmed,321.82,GBP
BK00097795,CUS0016585,2026-04-18,FLT0031319,Travel Agent,Confirmed,4156.92,GBP
BK00097796,CUS0053538,2026-01-28,FLT0005975,Travel Agent,Confirmed,3775.28,EUR
BK00097797,CUS0041829,2026-01-24,FLT0020165,Website,Confirmed,329.1,USD
BK00097798,CUS0002743,2025-10-05,FLT0039594,Website,Confirmed,1684.43,EUR
BK00097799,CUS0034319,2025-07-29,FLT0010262,Travel Agent,Confirmed,130.82,EUR
BK00097800,CUS0040617,2025-12-18,FLT0026924,Mobile App,Confirmed,3395.19,EUR
BK00097801,CUS0037048,2025-11-06,FLT0063179,Airport Kiosk,Confirmed,830.95,GBP
BK00097802,CUS0030649,2026-03-10,FLT0028287,Website,Confirmed,2062.94,CAD
BK00097803,CUS0048969,2025-12-12,FLT0075586,Call Center,Confirmed,3234.02,USD
BK00097804,CUS0036294,2025-08-27,FLT0040635,Airport Kiosk,Confirmed,1535.73,EUR
BK00097805,CUS0048946,2026-01-01,FLT0031285,Call Center,Confirmed,1359.1,USD
BK00097806,CUS0000539,2025-08-13,FLT0021994,Travel Agent,Confirmed,849.18,USD
BK00097807,CUS0002497,2026-02-14,FLT0070519,Travel Agent,Confirmed,4037.43,GBP
BK00097808,CUS0039095,2025-06-23,FLT0013424,Mobile App,Confirmed,2527.28,USD
BK00097809,CUS0027673,2026-02-03,FLT0040553,Call Center,Confirmed,2642.11,GBP
BK00097810,CUS0049776,2025-12-15,FLT0014565,Call Center,Confirmed,1047.06,USD
BK00097811,CUS0027665,2026-01-15,FLT0007572,Airport Kiosk,Confirmed,2606.6,EUR
BK00097812,CUS0053573,2026-05-17,FLT0017747,Airport Kiosk,Confirmed,1600.37,USD
BK00097813,CUS0020539,2026-02-03,FLT0075372,Airport Kiosk,Confirmed,3569.05,EUR
BK00097814,CUS0005385,2025-10-07,FLT0013595,Website,Confirmed,4140.13,USD
BK00097815,CUS0038282,2026-02-03,FLT0033179,Mobile App,Confirmed,349.33,EUR
BK00097816,CUS0053515,2026-01-25,FLT0032321,Mobile App,Confirmed,2886.13,USD
BK00097817,CUS0056878,2026-02-26,FLT0013174,Call Center,Confirmed,1848.46,USD
BK00097818,CUS0033705,2025-08-09,FLT0051288,Call Center,Confirmed,2132.23,AUD
BK00097819,CUS0048129,2025-09-02,FLT0036293,Travel Agent,Cancelled,3563.58,EUR
BK00097820,CUS0022808,2026-03-10,FLT0013213,Website,Confirmed,2110.88,USD
BK00097821,CUS0042785,2025-06-05,FLT0053622,Travel Agent,Confirmed,153.06,CAD
BK00097822,CUS0025336,2025-12-14,FLT0004498,Mobile App,Confirmed,1433.7,GBP
BK00097823,CUS0003783,2025-09-07,FLT0008616,Website,Confirmed,3610.87,GBP
BK00097824,CUS0036562,2026-01-28,FLT0007704,Website,Confirmed,532.82,USD
BK00097825,CUS0052804,2026-03-26,FLT0078203,Website,Confirmed,2952.65,EUR
BK00097826,CUS0056763,2026-03-01,FLT0009998,Travel Agent,Confirmed,1302.33,USD
BK00097827,CUS0031177,2026-03-07,FLT0020309,Call Center,Confirmed,3914.75,USD
BK00097828,CUS0038499,2025-11-22,FLT0049832,Travel Agent,Confirmed,3349.99,USD
BK00097829,CUS0016424,2025-08-08,FLT0027175,Website,Confirmed,477.25,USD
BK00097830,CUS0053913,2025-09-03,FLT0046921,Website,Confirmed,3160.04,EUR
BK00097831,CUS0013137,2026-06-02,FLT0077590,Mobile App,Confirmed,3263.77,EUR
BK00097832,CUS0013905,2026-03-25,FLT0038842,Mobile App,Confirmed,2952.35,USD
BK00097833,CUS0036782,2025-12-28,FLT0015565,Mobile App,Confirmed,2853.99,GBP
BK00097834,CUS0021119,2026-04-05,FLT0078737,Mobile App,Confirmed,3823.41,EUR
BK00097835,CUS0002501,2026-03-20,FLT0064526,Travel Agent,Confirmed,3437.75,AUD
BK00097836,CUS0031984,2026-06-18,FLT0056931,Call Center,Confirmed,4138.23,EUR
BK00097837,CUS0040153,2025-05-23,FLT0072344,Mobile App,Confirmed,210.3,AUD
BK00097838,CUS0026599,2026-02-23,FLT0039774,Call Center,Confirmed,4335.85,USD
BK00097839,CUS0054215,2025-09-22,FLT0037913,Mobile App,Confirmed,3461.9,EUR
BK00097840,CUS0030758,2025-07-07,FLT0044745,Mobile App,Confirmed,526.93,USD
BK00097841,CUS0053151,2026-03-11,FLT0038603,Airport Kiosk,Cancelled,1243.28,USD
BK00097842,CUS0004149,2025-02-27,FLT0027634,Travel Agent,Confirmed,2310.96,GBP
BK00097843,CUS0011114,2026-01-19,FLT0070855,Travel Agent,Confirmed,431.82,USD
BK00097844,CUS0004940,2025-12-10,FLT0011664,Travel Agent,Confirmed,3266.29,USD
BK00097845,CUS0051792,2025-05-11,FLT0013818,Mobile App,Confirmed,2703.16,EUR
BK00097846,CUS0046865,2025-10-09,FLT0050251,Airport Kiosk,Confirmed,2754.27,AUD
BK00097847,CUS0026378,2025-07-07,FLT0064610,Mobile App,Confirmed,3520.86,USD
BK00097848,CUS0003644,2025-04-04,FLT0065801,Website,Confirmed,1449.26,USD
BK00097849,CUS0027792,2025-10-04,FLT0033163,Travel Agent,Confirmed,896.43,AUD
BK00097850,CUS0024464,2026-01-10,FLT0030616,Travel Agent,Confirmed,4364.67,USD
BK00097851,CUS0053026,2025-08-28,FLT0075018,Airport Kiosk,Confirmed,2259.79,USD
BK00097852,CUS0043027,2025-12-01,FLT0028070,Mobile App,Confirmed,2547.15,USD
BK00097853,CUS0057212,2026-01-29,FLT0071008,Call Center,Confirmed,1466.61,USD
BK00097854,CUS0021148,2025-07-07,FLT0053909,Mobile App,Cancelled,2552.52,USD
BK00097855,CUS0058715,2025-06-25,FLT0030405,Mobile App,Confirmed,3680.75,EUR
BK00097856,CUS0025474,2025-11-26,FLT0035861,Travel Agent,Confirmed,2806.12,USD
BK00097857,CUS0022866,2025-07-20,FLT0070463,Call Center,Confirmed,977.87,USD
BK00097858,CUS0047122,2025-09-20,FLT0074068,Travel Agent,Confirmed,1891.09,USD
BK00097859,CUS0038349,2026-05-25,FLT0005389,Airport Kiosk,Cancelled,1040.25,USD
BK00097860,CUS0010666,2025-11-05,FLT0029160,Website,Confirmed,1724.24,GBP
BK00097861,CUS0022623,2026-02-03,FLT0024280,Airport Kiosk,Confirmed,3728.96,USD
BK00097862,CUS0010033,2026-05-03,FLT0042779,Airport Kiosk,Confirmed,4005.94,AUD
BK00097863,CUS0029329,2025-05-05,FLT0073831,Call Center,Confirmed,1288.65,USD
BK00097864,CUS0018222,2025-05-26,FLT0067158,Mobile App,Cancelled,475.15,USD
BK00097865,CUS0006820,2025-03-21,FLT0005916,Call Center,Confirmed,2587.73,USD
BK00097866,CUS0001021,2025-07-06,FLT0069899,Call Center,Confirmed,821.35,USD
BK00097867,CUS0014813,2025-08-07,FLT0071571,Mobile App,Confirmed,2103.58,EUR
BK00097868,CUS0020969,2026-04-29,FLT0036399,Website,Confirmed,3107.81,USD
BK00097869,CUS0006544,2025-08-09,FLT0064096,Website,Confirmed,3868.05,USD
BK00097870,CUS0017117,2026-05-31,FLT0026689,Mobile App,Confirmed,3735.7,GBP
BK00097871,CUS0005125,2026-04-10,FLT0036916,Call Center,Confirmed,3015.58,USD
BK00097872,CUS0038293,2026-06-12,FLT0016041,Call Center,Confirmed,124.88,USD
BK00097873,CUS0036577,2025-08-25,FLT0018991,Website,Confirmed,4247.08,USD
BK00097874,CUS0011593,2025-11-26,FLT0023680,Airport Kiosk,Confirmed,3803.67,GBP
BK00097875,CUS0002624,2025-10-18,FLT0048407,Mobile App,Confirmed,1389.51,EUR
BK00097876,CUS0048707,2025-08-24,FLT0039731,Mobile App,Confirmed,2453.74,USD
BK00097877,CUS0053682,2026-03-23,FLT0015817,Travel Agent,Confirmed,2535.97,USD
BK00097878,CUS0010292,2025-07-09,FLT0070938,Travel Agent,Confirmed,3918.65,EUR
BK00097879,CUS0015153,2025-07-14,FLT0064433,Airport Kiosk,Confirmed,1215.52,USD
BK00097880,CUS0016599,2026-02-14,FLT0004300,Website,Cancelled,4099.3,USD
BK00097881,CUS0028845,2025-10-25,FLT0027569,Website,Confirmed,414.26,USD
BK00097882,CUS0058332,2025-11-03,FLT0023188,Mobile App,Confirmed,2121.79,EUR
BK00097883,CUS0031286,2026-02-24,FLT0022447,Call Center,Confirmed,2356.37,GBP
BK00097884,CUS0048765,2026-01-02,FLT0061717,Travel Agent,Confirmed,183.58,USD
BK00097885,CUS0011350,2025-10-09,FLT0009533,Travel Agent,Confirmed,131.4,USD
BK00097886,CUS0051971,2026-04-01,FLT0068811,Airport Kiosk,Confirmed,2129.47,EUR
BK00097887,CUS0040057,2026-03-14,FLT0034867,Airport Kiosk,Confirmed,2886.3,USD
BK00097888,CUS0051744,2026-01-09,FLT0063677,Mobile App,Confirmed,3649.61,AUD
BK00097889,CUS0051279,2026-01-09,FLT0036101,Website,Confirmed,2767.31,EUR
BK00097890,CUS0015308,2025-12-10,FLT0065350,Call Center,Confirmed,3136.79,GBP
BK00097891,CUS0026197,2025-10-25,FLT0075629,Call Center,Confirmed,2235.89,GBP
BK00097892,CUS0009412,2026-05-31,FLT0065331,Airport Kiosk,Confirmed,4432.35,USD
BK00097893,CUS0007394,2025-08-05,FLT0031412,Website,Confirmed,1385.66,EUR
BK00097894,CUS0049261,2026-04-12,FLT0044774,Airport Kiosk,Confirmed,3218.37,CAD
BK00097895,CUS0002157,2025-12-03,FLT0079559,Travel Agent,Confirmed,1220.72,AUD
BK00097896,CUS0027688,2025-07-01,FLT0035109,Travel Agent,Confirmed,3415.96,USD
BK00097897,CUS0012480,2026-06-10,FLT0061195,Mobile App,Confirmed,2348.42,GBP
BK00097898,CUS0004722,2025-06-24,FLT0054767,Call Center,Cancelled,3383.87,EUR
BK00097899,CUS0019109,2026-06-05,FLT0049074,Website,Cancelled,4246.13,GBP
BK00097900,CUS0047436,2025-07-10,FLT0063875,Call Center,Confirmed,386.36,USD
BK00097901,CUS0034787,2025-08-14,FLT0043645,Call Center,Confirmed,4487.6,USD
BK00097902,CUS0049843,2026-04-06,FLT0070768,Mobile App,Cancelled,928.91,USD
BK00097903,CUS0002347,2026-04-19,FLT0066345,Airport Kiosk,Confirmed,3035.02,GBP
BK00097904,CUS0025780,2026-01-23,FLT0003180,Mobile App,Refunded,1278.06,EUR
BK00097905,CUS0030848,2025-05-04,FLT0042686,Mobile App,Confirmed,922.91,GBP
BK00097906,CUS0009141,2026-02-23,FLT0016804,Mobile App,Confirmed,753.7,USD
BK00097907,CUS0011628,2025-04-07,FLT0004031,Call Center,Confirmed,1250.31,USD
BK00097908,CUS0017592,2026-04-09,FLT0040347,Website,Cancelled,3328.97,USD
BK00097909,CUS0021615,2026-04-08,FLT0050999,Mobile App,Confirmed,4437.45,CAD
BK00097910,CUS0057573,2026-05-15,FLT0025859,Travel Agent,Confirmed,2702.51,USD
BK00097911,CUS0025005,2025-09-07,FLT0037659,Website,Cancelled,3234.72,USD
BK00097912,CUS0029607,2026-02-26,FLT0015642,Mobile App,Confirmed,353.67,USD
BK00097913,CUS0043658,2025-12-12,FLT0062471,Call Center,Confirmed,3445.62,USD
BK00097914,CUS0034339,2025-08-20,FLT0014937,Call Center,Confirmed,1740.13,USD
BK00097915,CUS0000103,2026-05-21,FLT0014066,Travel Agent,Cancelled,4398.61,USD
BK00097916,CUS0004086,2025-10-10,FLT0078280,Mobile App,Confirmed,1091.64,CAD
BK00097917,CUS0016777,2025-11-07,FLT0028761,Website,Confirmed,3489.8,USD
BK00097918,CUS0046032,2025-05-08,FLT0002646,Airport Kiosk,Confirmed,2950.85,USD
BK00097919,CUS0055609,2025-08-11,FLT0026999,Travel Agent,Confirmed,1670.01,EUR
BK00097920,CUS0058420,2025-08-08,FLT0076543,Travel Agent,Confirmed,3066.98,CAD
BK00097921,CUS0010992,2025-08-07,FLT0011131,Website,Cancelled,3214.96,USD
BK00097922,CUS0021088,2026-01-09,FLT0074516,Airport Kiosk,Confirmed,2169.54,USD
BK00097923,CUS0024287,2026-03-09,FLT0072246,Airport Kiosk,Confirmed,1648.8,USD
BK00097924,CUS0038851,2025-08-26,FLT0065657,Travel Agent,Confirmed,3884.14,USD
BK00097925,CUS0046225,2025-08-16,FLT0044767,Mobile App,Confirmed,3529.59,USD
BK00097926,CUS0001608,2025-05-08,FLT0070806,Travel Agent,Confirmed,1858.47,USD
BK00097927,CUS0038214,2025-10-26,FLT0003849,Mobile App,Confirmed,3931.06,GBP
BK00097928,CUS0028456,2026-02-02,FLT0024245,Call Center,Confirmed,690.97,AUD
BK00097929,CUS0034643,2026-07-23,FLT0035886,Travel Agent,Confirmed,3336.94,EUR
BK00097930,CUS0050670,2025-09-30,FLT0025238,Call Center,Confirmed,1891.61,EUR
BK00097931,CUS0020196,2026-05-18,FLT0048285,Call Center,Confirmed,3295.5,USD
BK00097932,CUS0016706,2025-11-16,FLT0075935,Website,Confirmed,163.64,EUR
BK00097933,CUS0049709,2025-11-13,FLT0041741,Airport Kiosk,Confirmed,1504.68,USD
BK00097934,CUS0030998,2025-07-03,FLT0051892,Travel Agent,Confirmed,2596.78,USD
BK00097935,CUS0028334,2025-09-21,FLT0012967,Travel Agent,Cancelled,2144.79,USD
BK00097936,CUS0030095,2026-02-25,FLT0029291,Travel Agent,Confirmed,3813.19,USD
BK00097937,CUS0023856,2025-08-15,FLT0030039,Airport Kiosk,Confirmed,742.58,CAD
BK00097938,CUS0035783,2026-02-26,FLT0078610,Mobile App,Confirmed,3650.71,USD
BK00097939,CUS0036853,2025-10-16,FLT0046406,Website,Confirmed,2838.77,EUR
BK00097940,CUS0057933,2025-11-13,FLT0006438,Mobile App,Confirmed,3731.96,EUR
BK00097941,CUS0025688,2026-05-27,FLT0038164,Call Center,Cancelled,1269.98,EUR
BK00097942,CUS0047071,2025-07-28,FLT0008298,Call Center,Confirmed,1979.11,AUD
BK00097943,CUS0003452,2026-06-05,FLT0060927,Mobile App,Confirmed,3942.25,USD
BK00097944,CUS0039880,2025-08-30,FLT0035323,Website,Confirmed,1811.51,USD
BK00097945,CUS0036232,2026-03-29,FLT0007593,Mobile App,Confirmed,1957.68,EUR
BK00097946,CUS0003923,2025-09-10,FLT0068068,Mobile App,Confirmed,583.5,USD
BK00097947,CUS0006979,2025-08-24,FLT0040236,Airport Kiosk,Confirmed,4156.02,EUR
BK00097948,CUS0034504,2025-07-13,FLT0012160,Travel Agent,Confirmed,2582.15,USD
BK00097949,CUS0000601,2026-02-07,FLT0023915,Mobile App,Confirmed,664.95,GBP
BK00097950,CUS0027475,2025-09-28,FLT0054155,Website,Confirmed,1558.22,USD
BK00097951,CUS0043040,2026-01-31,FLT0010246,Airport Kiosk,Confirmed,2658.14,USD
BK00097952,CUS0001751,2026-02-18,FLT0061887,Website,Confirmed,4322.68,USD
BK00097953,CUS0034083,2025-12-17,FLT0028455,Travel Agent,Confirmed,3034.53,USD
BK00097954,CUS0025822,2025-06-02,FLT0005623,Website,Confirmed,1603.14,USD
BK00097955,CUS0003596,2025-04-25,FLT0072089,Airport Kiosk,Confirmed,3174.33,USD
BK00097956,CUS0044379,2026-01-21,FLT0033020,Travel Agent,Confirmed,3471.47,USD
BK00097957,CUS0044618,2026-07-25,FLT0069699,Airport Kiosk,Confirmed,3434.11,USD
BK00097958,CUS0010722,2025-12-01,FLT0012457,Mobile App,Confirmed,3542.56,EUR
BK00097959,CUS0031645,2025-09-24,FLT0010960,Mobile App,Confirmed,3669.29,EUR
BK00097960,CUS0049275,2025-10-28,FLT0074403,Website,Confirmed,1364.82,AUD
BK00097961,CUS0058964,2026-03-04,FLT0023997,Airport Kiosk,Confirmed,998.42,USD
BK00097962,CUS0001680,2026-01-02,FLT0065465,Call Center,Confirmed,318.96,USD
BK00097963,CUS0056279,2025-06-16,FLT0009721,Airport Kiosk,Cancelled,2978.25,AUD
BK00097964,CUS0008543,2025-10-02,FLT0046805,Mobile App,Confirmed,1402.88,AUD
BK00097965,CUS0043667,2025-12-20,FLT0057683,Call Center,Confirmed,423.2,USD
BK00097966,CUS0035266,2026-04-22,FLT0077155,Airport Kiosk,Confirmed,3257.94,GBP
BK00097967,CUS0015762,2025-09-13,FLT0077229,Travel Agent,Confirmed,256.79,AUD
BK00097968,CUS0043705,2026-01-02,FLT0051608,Travel Agent,Confirmed,4221.25,EUR
BK00097969,CUS0027047,2026-02-21,FLT0014851,Website,Confirmed,794.05,USD
BK00097970,CUS0043484,2026-06-28,FLT0024225,Mobile App,Confirmed,273.18,EUR
BK00097971,CUS0019431,2026-02-14,FLT0075808,Travel Agent,Confirmed,1937.13,EUR
BK00097972,CUS0028670,2025-04-03,FLT0024923,Call Center,Confirmed,2952.88,USD
BK00097973,CUS0054692,2026-06-28,FLT0011898,Airport Kiosk,Confirmed,1162.27,USD
BK00097974,CUS0043432,2025-11-24,FLT0071800,Travel Agent,Confirmed,2090.58,USD
BK00097975,CUS0030848,2025-05-09,FLT0016126,Mobile App,Cancelled,2760.33,USD
BK00097976,CUS0000470,2026-06-04,FLT0022680,Travel Agent,Confirmed,2707.41,USD
BK00097977,CUS0011940,2025-12-22,FLT0079548,Travel Agent,Cancelled,3327.78,USD
BK00097978,CUS0005284,2025-10-09,FLT0074900,Airport Kiosk,Confirmed,3677.53,USD
BK00097979,CUS0043389,2025-12-24,FLT0039667,Travel Agent,Confirmed,3798.22,CAD
BK00097980,CUS0050223,2025-09-06,FLT0010170,Website,Confirmed,1491.48,USD
BK00097981,CUS0056580,2025-08-10,FLT0015662,Website,Confirmed,1213.14,AUD
BK00097982,CUS0059344,2025-07-20,FLT0076867,Travel Agent,Confirmed,2203.58,EUR
BK00097983,CUS0014303,2025-12-03,FLT0059410,Call Center,Confirmed,825.74,USD
BK00097984,CUS0043277,2025-07-29,FLT0041040,Website,Confirmed,2795.65,EUR
BK00097985,CUS0041499,2026-01-06,FLT0073413,Travel Agent,Confirmed,258.44,EUR
BK00097986,CUS0033677,2025-07-02,FLT0021184,Airport Kiosk,Confirmed,3986.05,USD
BK00097987,CUS0038319,2025-05-17,FLT0030385,Website,Confirmed,3035.75,GBP
BK00097988,CUS0009693,2025-12-18,FLT0009002,Travel Agent,Confirmed,3358.41,USD
BK00097989,CUS0018551,2026-04-18,FLT0053900,Airport Kiosk,Confirmed,944.94,GBP
BK00097990,CUS0025662,2026-07-08,FLT0023583,Mobile App,Confirmed,479.88,USD
BK00097991,CUS0053603,2025-09-08,FLT0036506,Travel Agent,Confirmed,4120.77,GBP
BK00097992,CUS0030857,2026-04-24,FLT0020933,Website,Confirmed,3154.76,USD
BK00097993,CUS0035744,2025-07-15,FLT0051856,Airport Kiosk,Confirmed,3683.84,GBP
BK00097994,CUS0018844,2025-04-10,FLT0048510,Call Center,Confirmed,3472.79,USD
BK00097995,CUS0046558,2026-01-21,FLT0056879,Mobile App,Confirmed,2313.49,EUR
BK00097996,CUS0009184,2026-02-01,FLT0042521,Mobile App,Confirmed,4149.78,EUR
BK00097997,CUS0036058,2025-09-24,FLT0001975,Airport Kiosk,Confirmed,2853.57,EUR
