history_id,aircraft_id,maintenance_date,maintenance_type,cost,next_due_date
AMH005105,ACFT00032,2020-04-02,A-Check,148128.42,2020-12-28
AMH005106,ACFT00355,2018-10-22,A-Check,70827.47,2019-03-25
AMH005107,ACFT00144,2018-05-27,A-Check,111652.79,2019-12-07
AMH005108,ACFT00594,2022-09-10,D-Check,212963.1,2023-11-23
AMH005109,ACFT00170,2021-10-10,C-Check,310691.53,2023-08-21
AMH005110,ACFT00236,2020-05-23,A-Check,105548.82,2021-04-15
AMH005111,ACFT00099,2018-07-21,A-Check,33747.41,2020-01-31
AMH005112,ACFT00063,2023-01-26,A-Check,462990.22,2023-11-04
AMH005113,ACFT00030,2022-12-22,A-Check,155376.7,2023-11-04
AMH005114,ACFT00563,2023-04-27,C-Check,326789.94,2024-10-27
AMH005115,ACFT00129,2022-07-24,B-Check,314698.8,2022-12-31
AMH005116,ACFT00180,2019-01-20,A-Check,88780.81,2020-01-28
AMH005117,ACFT00564,2019-04-14,A-Check,487854.13,2020-01-26
AMH005118,ACFT00147,2018-05-20,B-Check,194391.05,2019-10-12
AMH005119,ACFT00048,2019-04-10,C-Check,224356.89,2020-11-25
AMH005120,ACFT00003,2019-03-24,B-Check,330286.97,2021-03-05
AMH005121,ACFT00544,2020-05-09,A-Check,394729.66,2021-01-01
AMH005122,ACFT00576,2022-08-11,A-Check,213057.32,2023-07-08
AMH005123,ACFT00377,2025-11-19,C-Check,494643.92,2027-05-03
AMH005124,ACFT00222,2021-10-07,C-Check,60013.54,2023-03-27
AMH005125,ACFT00414,2022-07-24,B-Check,458378.04,2024-01-25
AMH005126,ACFT00023,2020-01-13,A-Check,141628.92,2021-10-29
AMH005127,ACFT00081,2018-06-20,C-Check,402310.94,2019-01-20
AMH005128,ACFT00020,2024-03-21,B-Check,50532.11,2024-06-20
AMH005129,ACFT00055,2018-10-25,A-Check,233019.79,2020-09-20
AMH005130,ACFT00198,2024-09-28,B-Check,129558.59,2025-03-08
AMH005131,ACFT00544,2018-09-07,C-Check,296410.15,2020-02-20
AMH005132,ACFT00575,2023-08-25,B-Check,496777.32,2025-08-21
AMH005133,ACFT00299,2023-03-30,A-Check,70760.84,2023-11-30
AMH005134,ACFT00445,2018-10-15,A-Check,77901.11,2020-04-24
AMH005135,ACFT00237,2023-10-17,A-Check,484684.6,2025-03-11
AMH005136,ACFT00184,2025-08-31,B-Check,330385.0,2027-08-15
AMH005137,ACFT00487,2024-06-11,B-Check,178771.54,2026-05-09
AMH005138,ACFT00290,2025-03-15,C-Check,76459.48,2025-11-05
AMH005139,ACFT00263,2023-02-10,A-Check,172419.82,2024-07-01
AMH005140,ACFT00241,2020-12-16,A-Check,222413.06,2022-07-31
AMH005141,ACFT00578,2023-03-14,C-Check,243210.23,2023-10-14
AMH005142,ACFT00566,2026-02-02,A-Check,48232.72,2027-01-24
AMH005143,ACFT00390,2022-04-11,B-Check,373606.52,2023-01-05
AMH005144,ACFT00418,2024-01-26,A-Check,114567.18,2025-12-24
AMH005145,ACFT00591,2024-07-12,B-Check,171523.04,2024-12-05
AMH005146,ACFT00300,2020-05-23,A-Check,386652.22,2021-04-04
AMH005147,ACFT00575,2019-08-22,D-Check,152414.35,2020-04-13
AMH005148,ACFT00473,2022-10-10,B-Check,284545.75,2023-03-09
AMH005149,ACFT00103,2023-05-08,A-Check,57855.06,2025-02-15
AMH005150,ACFT00441,2026-07-03,A-Check,325349.85,2027-11-28
AMH005151,ACFT00373,2023-02-18,A-Check,132625.56,2024-05-25
AMH005152,ACFT00228,2021-02-24,B-Check,329825.21,2023-02-02
AMH005153,ACFT00452,2018-06-25,Unscheduled Repair,180541.17,2019-05-15
AMH005154,ACFT00329,2021-05-30,D-Check,108391.65,2021-10-18
AMH005155,ACFT00349,2018-03-18,C-Check,337163.27,2019-11-15
AMH005156,ACFT00576,2021-01-04,B-Check,231424.05,2021-10-05
AMH005157,ACFT00275,2018-06-14,C-Check,493672.93,2019-12-31
AMH005158,ACFT00592,2024-07-29,C-Check,336934.98,2024-12-17
AMH005159,ACFT00008,2021-12-12,D-Check,197882.56,2023-01-01
AMH005160,ACFT00009,2025-11-05,A-Check,319996.56,2026-05-12
AMH005161,ACFT00028,2023-09-01,C-Check,443458.97,2024-06-11
AMH005162,ACFT00457,2021-12-16,D-Check,352399.34,2022-09-10
AMH005163,ACFT00241,2024-08-06,A-Check,115658.2,2025-12-17
AMH005164,ACFT00325,2024-04-23,B-Check,8301.23,2026-04-08
AMH005165,ACFT00260,2025-01-27,C-Check,454645.97,2026-01-15
AMH005166,ACFT00270,2020-05-22,B-Check,243929.72,2020-12-03
AMH005167,ACFT00066,2022-09-21,A-Check,27445.1,2024-07-02
AMH005168,ACFT00577,2020-02-20,C-Check,341032.98,2021-07-16
AMH005169,ACFT00521,2021-07-28,D-Check,168703.2,2023-05-01
AMH005170,ACFT00315,2022-04-20,C-Check,477479.8,2023-04-05
AMH005171,ACFT00101,2023-01-10,A-Check,238422.92,2023-04-20
AMH005172,ACFT00061,2021-10-25,A-Check,71645.11,2022-04-17
AMH005173,ACFT00017,2022-08-04,A-Check,401698.64,2024-01-15
AMH005174,ACFT00422,2022-05-21,Unscheduled Repair,82973.45,2022-10-27
AMH005175,ACFT00364,2023-07-27,C-Check,24184.12,2024-01-17
AMH005176,ACFT00491,2021-01-04,A-Check,162955.57,2022-01-24
AMH005177,ACFT00433,2023-08-19,B-Check,397735.92,2025-06-13
AMH005178,ACFT00298,2018-03-02,A-Check,161803.53,2019-12-30
AMH005179,ACFT00454,2019-05-20,B-Check,22371.91,2020-11-21
AMH005180,ACFT00154,2025-05-16,A-Check,14351.17,2026-09-26
AMH005181,ACFT00353,2025-04-12,B-Check,26554.56,2025-09-18
AMH005182,ACFT00117,2026-01-10,C-Check,465601.21,2027-11-08
AMH005183,ACFT00451,2025-01-19,A-Check,316248.89,2026-07-19
AMH005184,ACFT00314,2021-11-13,B-Check,160800.87,2022-06-07
AMH005185,ACFT00276,2021-11-27,D-Check,473626.96,2022-03-04
AMH005186,ACFT00360,2023-03-24,A-Check,7746.41,2024-01-07
AMH005187,ACFT00011,2020-10-10,Unscheduled Repair,337136.04,2021-04-09
AMH005188,ACFT00417,2025-08-28,C-Check,85814.01,2027-01-02
AMH005189,ACFT00274,2024-06-23,A-Check,281755.06,2025-08-12
AMH005190,ACFT00330,2026-02-12,D-Check,239207.47,2027-06-21
AMH005191,ACFT00219,2023-07-16,B-Check,7765.9,2025-02-09
AMH005192,ACFT00120,2018-07-10,B-Check,161769.6,2019-05-22
AMH005193,ACFT00549,2024-03-26,B-Check,291210.43,2025-09-06
AMH005194,ACFT00592,2025-09-02,A-Check,150386.73,2026-02-03
AMH005195,ACFT00580,2018-01-05,A-Check,369897.58,2018-08-31
AMH005196,ACFT00236,2019-02-11,A-Check,42370.07,2020-04-03
AMH005197,ACFT00405,2022-04-15,D-Check,386992.43,2022-08-25
AMH005198,ACFT00386,2018-01-25,D-Check,106935.44,2019-08-17
AMH005199,ACFT00587,2024-11-24,A-Check,390490.27,2025-04-23
AMH005200,ACFT00230,2018-10-17,D-Check,464184.15,2020-03-26
AMH005201,ACFT00594,2020-04-29,B-Check,115320.83,2021-03-25
AMH005202,ACFT00144,2022-07-03,C-Check,160949.62,2023-09-21
AMH005203,ACFT00308,2022-05-15,A-Check,417990.89,2023-09-07
AMH005204,ACFT00362,2024-06-05,Unscheduled Repair,453959.4,2026-02-14
AMH005205,ACFT00033,2026-02-26,B-Check,314077.3,2027-03-16
AMH005206,ACFT00555,2025-09-28,D-Check,191934.03,2027-08-18
AMH005207,ACFT00122,2019-02-10,B-Check,211298.04,2020-11-19
AMH005208,ACFT00554,2023-03-07,B-Check,94390.36,2024-11-16
AMH005209,ACFT00553,2026-03-06,B-Check,497906.31,2026-09-30
AMH005210,ACFT00462,2025-01-19,B-Check,189172.95,2026-12-17
AMH005211,ACFT00029,2020-02-27,A-Check,124124.72,2021-04-28
AMH005212,ACFT00363,2022-09-01,C-Check,165032.95,2023-05-16
AMH005213,ACFT00314,2018-11-11,C-Check,449379.54,2020-02-08
AMH005214,ACFT00549,2022-09-15,B-Check,389877.44,2024-02-26
AMH005215,ACFT00113,2024-06-14,B-Check,398454.79,2026-03-30
AMH005216,ACFT00062,2024-11-08,B-Check,95116.5,2025-05-02
AMH005217,ACFT00093,2018-04-05,B-Check,493259.23,2019-08-08
AMH005218,ACFT00393,2023-03-15,A-Check,208887.28,2024-07-23
AMH005219,ACFT00529,2018-07-25,C-Check,112396.29,2019-10-11
AMH005220,ACFT00600,2022-01-18,A-Check,474162.36,2023-04-17
AMH005221,ACFT00225,2023-04-14,A-Check,390653.25,2025-01-08
AMH005222,ACFT00243,2022-05-30,C-Check,68198.48,2024-01-31
AMH005223,ACFT00163,2022-05-14,B-Check,33859.18,2023-03-20
AMH005224,ACFT00286,2019-03-12,C-Check,370325.9,2020-06-24
AMH005225,ACFT00072,2025-06-23,A-Check,402275.25,2025-10-22
AMH005226,ACFT00526,2022-07-26,A-Check,431863.35,2023-05-24
AMH005227,ACFT00063,2018-03-14,A-Check,164672.42,2018-08-07
AMH005228,ACFT00417,2024-06-27,C-Check,408178.11,2025-02-16
AMH005229,ACFT00361,2021-01-13,B-Check,327563.84,2022-07-10
AMH005230,ACFT00465,2024-01-12,B-Check,444951.52,2025-07-11
AMH005231,ACFT00445,2020-05-17,C-Check,93704.06,2021-08-28
AMH005232,ACFT00575,2022-11-28,A-Check,316255.09,2023-05-29
AMH005233,ACFT00099,2020-10-02,C-Check,206046.24,2021-11-30
AMH005234,ACFT00465,2018-11-25,B-Check,273698.23,2019-12-02
AMH005235,ACFT00149,2024-07-31,C-Check,126617.31,2025-09-02
AMH005236,ACFT00107,2022-10-27,A-Check,252246.5,2024-08-25
AMH005237,ACFT00459,2022-11-06,B-Check,487087.77,2024-03-10
AMH005238,ACFT00544,2022-10-20,B-Check,374620.56,2024-07-07
AMH005239,ACFT00380,2025-09-05,A-Check,261012.84,2026-02-15
AMH005240,ACFT00359,2026-05-19,A-Check,16759.83,2027-03-24
AMH005241,ACFT00316,2025-10-07,Unscheduled Repair,170230.24,2026-03-21
AMH005242,ACFT00279,2021-04-16,A-Check,413856.16,2021-07-20
AMH005243,ACFT00214,2025-08-01,A-Check,54935.42,2026-11-21
AMH005244,ACFT00114,2022-10-09,A-Check,212878.3,2024-07-01
AMH005245,ACFT00069,2020-01-04,A-Check,319021.65,2020-05-12
AMH005246,ACFT00008,2023-12-14,A-Check,73458.16,2024-05-13
AMH005247,ACFT00114,2022-08-02,A-Check,92413.57,2023-01-08
AMH005248,ACFT00402,2019-01-13,A-Check,341581.44,2020-10-15
AMH005249,ACFT00331,2018-09-11,A-Check,454542.49,2019-08-29
AMH005250,ACFT00400,2019-08-11,A-Check,452678.82,2021-07-02
AMH005251,ACFT00246,2022-03-01,A-Check,145253.56,2023-02-08
AMH005252,ACFT00223,2024-10-22,B-Check,262166.5,2026-02-04
AMH005253,ACFT00460,2018-10-23,A-Check,42790.84,2019-04-26
AMH005254,ACFT00344,2020-04-28,A-Check,130106.95,2022-04-22
AMH005255,ACFT00083,2025-06-28,C-Check,412815.84,2026-09-04
AMH005256,ACFT00051,2020-09-30,C-Check,157867.55,2021-04-29
AMH005257,ACFT00313,2020-09-08,C-Check,222687.9,2021-07-09
AMH005258,ACFT00150,2022-07-16,A-Check,333324.28,2023-04-09
AMH005259,ACFT00259,2022-03-27,C-Check,489805.6,2023-12-31
AMH005260,ACFT00472,2024-08-27,A-Check,310864.21,2026-03-21
AMH005261,ACFT00192,2019-02-23,C-Check,195888.83,2020-05-02
AMH005262,ACFT00302,2024-12-07,A-Check,365354.59,2026-04-16
AMH005263,ACFT00378,2021-11-29,A-Check,278259.78,2023-04-21
AMH005264,ACFT00504,2019-10-28,A-Check,190369.1,2021-05-09
AMH005265,ACFT00433,2021-02-11,C-Check,248454.54,2022-04-19
AMH005266,ACFT00514,2021-12-04,A-Check,55117.68,2022-11-06
AMH005267,ACFT00038,2020-09-11,A-Check,82048.28,2021-10-01
AMH005268,ACFT00154,2019-05-04,B-Check,471146.27,2020-08-08
AMH005269,ACFT00054,2022-07-01,D-Check,292799.8,2023-06-06
AMH005270,ACFT00588,2020-03-03,C-Check,264425.0,2020-12-17
AMH005271,ACFT00384,2018-06-04,A-Check,296839.61,2020-04-06
AMH005272,ACFT00018,2019-10-21,A-Check,307858.79,2020-08-13
AMH005273,ACFT00071,2023-03-15,Unscheduled Repair,462146.55,2025-02-16
AMH005274,ACFT00408,2023-03-19,B-Check,19074.31,2024-09-07
AMH005275,ACFT00444,2020-06-11,A-Check,427436.77,2021-04-08
AMH005276,ACFT00266,2020-08-08,C-Check,116833.78,2021-03-23
AMH005277,ACFT00370,2025-09-15,B-Check,52805.07,2026-11-16
AMH005278,ACFT00554,2018-01-19,A-Check,134881.63,2019-11-15
AMH005279,ACFT00021,2024-02-25,A-Check,373738.16,2025-12-09
AMH005280,ACFT00336,2026-07-22,C-Check,123415.83,2027-02-27
AMH005281,ACFT00112,2021-03-22,C-Check,333947.83,2022-02-05
AMH005282,ACFT00212,2021-08-27,A-Check,90562.34,2022-11-10
AMH005283,ACFT00177,2025-06-18,B-Check,77123.18,2025-10-21
AMH005284,ACFT00548,2025-07-30,A-Check,10962.67,2026-09-25
AMH005285,ACFT00200,2018-08-15,A-Check,182187.34,2019-07-20
AMH005286,ACFT00253,2020-07-25,A-Check,101053.92,2022-07-21
AMH005287,ACFT00158,2024-02-13,C-Check,130035.71,2024-09-28
AMH005288,ACFT00103,2020-06-07,B-Check,346333.2,2021-11-26
AMH005289,ACFT00200,2018-06-14,D-Check,60631.14,2019-10-10
AMH005290,ACFT00232,2018-11-28,A-Check,186960.77,2019-11-27
AMH005291,ACFT00424,2023-09-01,Unscheduled Repair,241060.88,2024-11-20
AMH005292,ACFT00423,2023-06-14,A-Check,296974.74,2025-02-01
AMH005293,ACFT00600,2024-06-06,C-Check,9871.62,2025-03-03
AMH005294,ACFT00130,2019-01-04,A-Check,107488.02,2020-10-16
AMH005295,ACFT00579,2018-11-10,A-Check,277151.25,2019-07-02
AMH005296,ACFT00591,2024-10-13,A-Check,384991.01,2025-03-14
AMH005297,ACFT00261,2023-06-21,A-Check,263991.92,2024-05-06
AMH005298,ACFT00323,2020-11-21,A-Check,257218.99,2021-07-30
AMH005299,ACFT00164,2022-03-15,B-Check,42505.34,2022-11-04
AMH005300,ACFT00409,2020-01-03,D-Check,343033.14,2021-10-11
AMH005301,ACFT00230,2019-07-18,C-Check,169936.95,2019-11-13
AMH005302,ACFT00130,2022-06-26,A-Check,155875.69,2023-03-10
AMH005303,ACFT00025,2022-06-03,C-Check,415737.33,2023-01-25
AMH005304,ACFT00043,2022-03-29,Unscheduled Repair,234506.4,2023-09-17
AMH005305,ACFT00207,2020-06-07,B-Check,121158.71,2021-07-03
AMH005306,ACFT00198,2024-01-15,A-Check,172110.45,2025-09-24
AMH005307,ACFT00166,2021-01-07,A-Check,450535.8,2021-11-05
AMH005308,ACFT00356,2023-08-03,A-Check,435898.29,2024-01-27
AMH005309,ACFT00548,2019-04-09,C-Check,266633.88,2020-05-14
AMH005310,ACFT00311,2024-10-27,A-Check,187766.97,2025-03-27
AMH005311,ACFT00015,2024-11-22,Unscheduled Repair,375959.28,2025-06-29
AMH005312,ACFT00292,2023-03-20,C-Check,55900.27,2024-08-19
AMH005313,ACFT00563,2022-12-03,A-Check,398231.08,2023-04-20
AMH005314,ACFT00187,2020-08-12,A-Check,134000.63,2022-05-24
AMH005315,ACFT00448,2025-01-20,B-Check,4198.59,2026-11-25
AMH005316,ACFT00596,2019-05-23,A-Check,469925.37,2020-06-21
AMH005317,ACFT00153,2023-10-19,A-Check,395928.02,2024-03-16
AMH005318,ACFT00055,2018-01-10,C-Check,240888.51,2019-05-26
AMH005319,ACFT00026,2024-07-22,A-Check,25397.64,2025-03-20
AMH005320,ACFT00389,2020-06-29,A-Check,259610.24,2021-03-26
AMH005321,ACFT00250,2024-09-25,C-Check,153731.62,2024-12-28
AMH005322,ACFT00542,2019-08-13,A-Check,297120.06,2020-06-17
AMH005323,ACFT00587,2021-11-17,B-Check,251210.04,2023-03-16
AMH005324,ACFT00047,2025-06-18,A-Check,374473.32,2026-07-02
AMH005325,ACFT00028,2021-03-12,A-Check,92849.85,2022-06-20
AMH005326,ACFT00116,2018-08-31,A-Check,54323.11,2020-02-10
AMH005327,ACFT00510,2020-02-26,B-Check,497119.77,2021-05-16
AMH005328,ACFT00514,2025-09-08,Unscheduled Repair,211294.0,2027-03-14
AMH005329,ACFT00134,2026-06-19,B-Check,146258.54,2026-12-29
AMH005330,ACFT00035,2025-07-11,A-Check,404689.65,2027-02-15
AMH005331,ACFT00337,2020-04-17,B-Check,220008.83,2020-12-16
AMH005332,ACFT00580,2025-04-30,Unscheduled Repair,123537.52,2026-03-23
AMH005333,ACFT00313,2018-08-23,B-Check,209263.41,2019-08-05
AMH005334,ACFT00220,2022-08-17,B-Check,141931.9,2024-02-05
AMH005335,ACFT00294,2021-01-20,C-Check,200998.49,2021-05-03
AMH005336,ACFT00038,2026-07-23,C-Check,436722.96,2028-06-22
AMH005337,ACFT00278,2019-05-20,A-Check,128380.69,2020-10-18
AMH005338,ACFT00579,2024-11-28,D-Check,43142.81,2026-02-10
AMH005339,ACFT00292,2024-10-31,C-Check,122151.47,2026-07-01
AMH005340,ACFT00458,2023-11-08,A-Check,6984.42,2025-07-02
AMH005341,ACFT00305,2019-01-20,C-Check,48785.85,2020-08-06
AMH005342,ACFT00534,2020-01-03,C-Check,308243.18,2021-05-31
AMH005343,ACFT00179,2025-12-21,C-Check,310397.87,2026-10-28
AMH005344,ACFT00200,2018-11-25,A-Check,385736.52,2020-03-13
AMH005345,ACFT00008,2019-05-06,A-Check,233943.76,2019-08-15
AMH005346,ACFT00422,2025-01-31,B-Check,34668.55,2026-10-21
AMH005347,ACFT00295,2020-05-28,A-Check,201295.14,2022-05-22
AMH005348,ACFT00131,2023-04-30,B-Check,20980.48,2023-09-19
AMH005349,ACFT00599,2021-07-22,D-Check,73371.07,2022-08-11
AMH005350,ACFT00472,2019-09-25,C-Check,462063.35,2020-04-17
AMH005351,ACFT00520,2018-05-15,Unscheduled Repair,480017.91,2020-04-28
AMH005352,ACFT00369,2021-04-25,A-Check,475832.89,2022-05-25
AMH005353,ACFT00284,2021-07-27,C-Check,457953.22,2022-06-18
AMH005354,ACFT00470,2022-09-18,A-Check,183874.33,2023-07-10
AMH005355,ACFT00533,2024-01-26,A-Check,162120.49,2025-06-22
AMH005356,ACFT00350,2025-06-27,C-Check,413432.49,2026-05-17
AMH005357,ACFT00535,2022-11-06,B-Check,12659.83,2024-01-19
AMH005358,ACFT00528,2025-07-11,C-Check,20564.43,2026-02-02
AMH005359,ACFT00052,2025-03-15,D-Check,160164.89,2026-02-19
AMH005360,ACFT00297,2023-05-22,Unscheduled Repair,470050.03,2023-12-05
AMH005361,ACFT00173,2024-05-27,C-Check,422411.07,2025-03-30
AMH005362,ACFT00296,2020-01-27,B-Check,284984.05,2022-01-25
AMH005363,ACFT00327,2021-04-06,D-Check,193191.61,2021-09-11
AMH005364,ACFT00528,2018-06-22,B-Check,458790.34,2019-08-13
AMH005365,ACFT00485,2024-05-28,C-Check,339492.45,2025-10-07
AMH005366,ACFT00123,2020-02-03,A-Check,484037.8,2020-09-17
AMH005367,ACFT00169,2020-05-15,A-Check,192967.48,2020-11-19
AMH005368,ACFT00434,2021-12-25,A-Check,348808.26,2023-07-29
AMH005369,ACFT00107,2018-06-27,C-Check,279518.3,2019-10-14
AMH005370,ACFT00244,2018-01-19,A-Check,116840.98,2019-10-13
AMH005371,ACFT00041,2018-04-14,A-Check,470391.8,2018-08-07
AMH005372,ACFT00384,2018-01-30,A-Check,398715.88,2018-07-18
AMH005373,ACFT00492,2021-04-29,B-Check,281180.34,2021-08-13
AMH005374,ACFT00494,2020-12-01,B-Check,88430.93,2021-04-08
AMH005375,ACFT00560,2019-06-05,A-Check,241083.06,2019-12-27
AMH005376,ACFT00487,2025-11-05,A-Check,252530.7,2027-06-18
AMH005377,ACFT00045,2026-04-14,B-Check,310517.54,2027-03-22
AMH005378,ACFT00195,2023-02-21,Unscheduled Repair,374215.49,2024-01-10
AMH005379,ACFT00171,2020-04-03,C-Check,303689.03,2020-08-24
AMH005380,ACFT00338,2021-06-27,A-Check,321627.65,2022-11-10
AMH005381,ACFT00441,2020-04-15,B-Check,327069.13,2020-08-02
AMH005382,ACFT00556,2025-05-28,C-Check,84659.42,2025-12-11
AMH005383,ACFT00348,2024-04-28,B-Check,134916.12,2025-10-23
AMH005384,ACFT00398,2018-01-03,A-Check,237857.24,2018-06-22
AMH005385,ACFT00541,2026-05-04,B-Check,185128.88,2027-04-23
AMH005386,ACFT00183,2025-05-19,A-Check,38925.48,2027-02-13
AMH005387,ACFT00297,2021-05-22,B-Check,172676.08,2021-09-28
AMH005388,ACFT00251,2024-11-21,C-Check,489832.01,2025-08-10
AMH005389,ACFT00600,2020-08-07,A-Check,337280.05,2022-02-20
AMH005390,ACFT00432,2020-06-17,A-Check,187837.4,2021-08-19
AMH005391,ACFT00472,2022-06-14,Unscheduled Repair,123880.08,2024-03-31
AMH005392,ACFT00137,2021-03-12,A-Check,75673.49,2021-09-09
AMH005393,ACFT00159,2018-02-09,A-Check,114168.47,2019-03-06
AMH005394,ACFT00117,2024-05-12,C-Check,122930.96,2024-09-18
AMH005395,ACFT00234,2021-01-28,B-Check,392129.66,2023-01-12
AMH005396,ACFT00428,2024-06-01,A-Check,88807.7,2025-03-31
AMH005397,ACFT00126,2021-09-18,A-Check,9503.76,2023-06-27
AMH005398,ACFT00246,2021-06-25,B-Check,386786.87,2023-06-21
AMH005399,ACFT00545,2021-10-30,Unscheduled Repair,80433.55,2023-10-15
AMH005400,ACFT00186,2022-11-26,C-Check,249043.76,2023-12-11
AMH005401,ACFT00040,2024-07-17,B-Check,10760.86,2025-05-05
AMH005402,ACFT00492,2018-12-19,D-Check,461103.71,2020-07-12
AMH005403,ACFT00542,2019-10-02,C-Check,70064.4,2020-08-12
AMH005404,ACFT00300,2024-08-31,A-Check,387421.74,2026-02-26
AMH005405,ACFT00581,2020-02-19,B-Check,160759.85,2021-04-30
AMH005406,ACFT00207,2022-03-20,D-Check,110401.9,2023-01-28
AMH005407,ACFT00399,2020-12-21,A-Check,123892.46,2021-06-30
AMH005408,ACFT00438,2019-10-02,B-Check,274946.81,2020-02-19
AMH005409,ACFT00328,2020-01-28,B-Check,446104.93,2021-08-31
AMH005410,ACFT00551,2024-04-03,A-Check,484981.72,2026-03-31
AMH005411,ACFT00052,2021-03-22,B-Check,372270.28,2021-09-19
AMH005412,ACFT00078,2026-02-01,A-Check,115382.21,2026-11-15
AMH005413,ACFT00220,2024-04-08,B-Check,118817.29,2026-03-16
AMH005414,ACFT00383,2026-02-12,B-Check,364051.15,2026-07-24
AMH005415,ACFT00253,2021-12-18,C-Check,414153.16,2022-04-25
AMH005416,ACFT00406,2021-05-25,C-Check,82557.07,2022-06-29
AMH005417,ACFT00480,2020-09-12,A-Check,448084.61,2022-02-02
AMH005418,ACFT00218,2022-05-24,C-Check,36237.7,2023-02-01
AMH005419,ACFT00538,2018-09-26,B-Check,290479.56,2019-02-24
AMH005420,ACFT00013,2021-03-18,B-Check,251628.57,2021-07-22
AMH005421,ACFT00492,2020-12-18,C-Check,362320.66,2022-07-14
AMH005422,ACFT00234,2025-08-26,C-Check,484175.35,2026-08-10
AMH005423,ACFT00345,2026-05-23,A-Check,162685.32,2027-03-28
AMH005424,ACFT00151,2026-04-17,B-Check,332396.71,2027-02-18
AMH005425,ACFT00547,2019-06-22,A-Check,175950.35,2021-05-08
AMH005426,ACFT00368,2019-07-26,C-Check,66483.57,2020-12-17
AMH005427,ACFT00160,2021-02-07,B-Check,56139.54,2022-05-23
AMH005428,ACFT00328,2021-11-22,A-Check,144009.54,2023-04-26
AMH005429,ACFT00282,2021-12-20,B-Check,270778.2,2022-07-16
AMH005430,ACFT00320,2019-07-01,B-Check,63977.73,2020-04-25
AMH005431,ACFT00510,2024-06-26,C-Check,190822.74,2025-05-19
AMH005432,ACFT00193,2022-03-26,C-Check,79615.43,2023-01-16
AMH005433,ACFT00555,2025-02-08,C-Check,350792.05,2025-09-30
AMH005434,ACFT00371,2021-09-30,A-Check,199026.17,2022-03-15
AMH005435,ACFT00030,2022-06-13,A-Check,36156.99,2023-09-29
AMH005436,ACFT00350,2018-12-30,A-Check,185931.11,2019-11-30
AMH005437,ACFT00334,2022-04-22,Unscheduled Repair,178462.85,2023-12-02
AMH005438,ACFT00086,2020-07-20,A-Check,67859.5,2021-07-19
AMH005439,ACFT00537,2025-10-24,C-Check,455327.99,2026-10-03
AMH005440,ACFT00291,2023-08-08,A-Check,237504.75,2025-01-13
AMH005441,ACFT00380,2018-08-17,B-Check,226349.36,2019-06-01
AMH005442,ACFT00533,2021-12-26,A-Check,220623.45,2022-12-27
AMH005443,ACFT00470,2019-05-13,D-Check,50288.97,2020-04-29
AMH005444,ACFT00191,2020-09-12,A-Check,126134.95,2022-02-03
AMH005445,ACFT00350,2020-01-17,B-Check,68037.41,2021-06-16
AMH005446,ACFT00263,2019-01-19,A-Check,470865.91,2020-09-23
AMH005447,ACFT00409,2022-05-20,A-Check,130203.31,2024-01-28
AMH005448,ACFT00158,2023-07-08,C-Check,243556.13,2024-10-31
AMH005449,ACFT00205,2019-05-12,Unscheduled Repair,47730.88,2020-11-18
AMH005450,ACFT00088,2020-02-13,B-Check,59846.45,2021-07-02
AMH005451,ACFT00244,2025-09-24,C-Check,427107.97,2027-05-12
AMH005452,ACFT00228,2018-06-18,A-Check,66772.76,2019-04-03
AMH005453,ACFT00484,2023-03-17,A-Check,379882.88,2024-07-12
AMH005454,ACFT00112,2021-10-24,A-Check,312728.45,2022-07-11
AMH005455,ACFT00567,2018-03-22,C-Check,429184.58,2019-09-07
AMH005456,ACFT00146,2023-08-27,C-Check,392100.4,2024-12-05
AMH005457,ACFT00455,2025-03-04,B-Check,296765.68,2026-01-27
AMH005458,ACFT00069,2022-08-11,B-Check,132739.15,2024-06-06
AMH005459,ACFT00506,2021-08-08,C-Check,485799.74,2022-04-16
AMH005460,ACFT00289,2024-11-16,A-Check,351426.03,2025-06-22
AMH005461,ACFT00456,2020-11-17,C-Check,146109.12,2021-05-31
AMH005462,ACFT00248,2025-04-05,A-Check,434284.64,2026-07-10
AMH005463,ACFT00149,2025-11-01,Unscheduled Repair,208957.32,2027-03-26
AMH005464,ACFT00545,2023-06-15,Unscheduled Repair,16552.37,2023-12-01
AMH005465,ACFT00455,2021-11-17,A-Check,262488.77,2022-12-02
AMH005466,ACFT00053,2024-01-31,C-Check,129868.38,2024-10-27
AMH005467,ACFT00362,2020-06-21,A-Check,191759.62,2022-03-31
AMH005468,ACFT00364,2026-03-08,D-Check,380681.01,2027-03-28
AMH005469,ACFT00312,2024-10-14,A-Check,170535.72,2025-12-08
AMH005470,ACFT00427,2019-06-07,A-Check,481308.11,2020-03-04
AMH005471,ACFT00013,2020-11-18,A-Check,328135.76,2022-01-19
AMH005472,ACFT00061,2019-09-15,A-Check,411099.22,2021-02-08
AMH005473,ACFT00162,2025-06-05,C-Check,237110.19,2026-11-13
AMH005474,ACFT00150,2024-09-09,A-Check,329643.85,2025-02-11
AMH005475,ACFT00370,2019-07-04,C-Check,471123.47,2020-03-15
AMH005476,ACFT00112,2024-03-16,A-Check,491108.8,2024-08-22
