checkin_id,ticket_id,passenger_id,flight_id,checkin_time,checkin_method
CHK00086520,TKT00102712,PAX00102712,FLT0069575,2025-11-06 06:24:00,Online
CHK00086521,TKT00102713,PAX00102713,FLT0046574,2026-03-04 05:22:00,Airport Kiosk
CHK00086522,TKT00102714,PAX00102714,FLT0046574,2026-03-04 07:38:00,Airport Kiosk
CHK00086523,TKT00102715,PAX00102715,FLT0050195,2026-03-07 12:35:00,Online
CHK00086524,TKT00102716,PAX00102716,FLT0050195,2026-03-07 12:35:00,Airport Kiosk
CHK00086525,TKT00102718,PAX00102718,FLT0056969,2025-08-15 22:40:00,Online
CHK00086526,TKT00102719,PAX00102719,FLT0056184,2026-04-08 05:54:00,Counter
CHK00086527,TKT00102720,PAX00102720,FLT0002266,2026-04-19 05:57:00,Online
CHK00086528,TKT00102721,PAX00102721,FLT0040433,2025-10-21 23:11:00,Airport Kiosk
CHK00086529,TKT00102722,PAX00102722,FLT0040433,2025-10-22 00:57:00,Online
CHK00086530,TKT00102724,PAX00102724,FLT0006410,2025-12-01 02:05:00,Online
CHK00086531,TKT00102725,PAX00102725,FLT0006410,2025-12-01 02:56:00,Airport Kiosk
CHK00086532,TKT00102726,PAX00102726,FLT0038943,2025-08-22 14:18:00,Online
CHK00086533,TKT00102727,PAX00102727,FLT0066289,2026-02-14 22:20:00,Online
CHK00086534,TKT00102728,PAX00102728,FLT0066289,2026-02-14 22:10:00,Online
CHK00086535,TKT00102730,PAX00102730,FLT0070672,2025-09-17 16:58:00,Mobile App
CHK00086536,TKT00102731,PAX00102731,FLT0008665,2026-08-01 00:25:00,Mobile App
CHK00086537,TKT00102732,PAX00102732,FLT0069932,2025-08-11 18:29:00,Counter
CHK00086538,TKT00102733,PAX00102733,FLT0061717,2026-04-02 10:40:00,Online
CHK00086539,TKT00102735,PAX00102735,FLT0061717,2026-04-02 11:08:00,Online
CHK00086540,TKT00102736,PAX00102736,FLT0013452,2026-06-26 21:00:00,Online
CHK00086541,TKT00102737,PAX00102737,FLT0013452,2026-06-26 19:25:00,Online
CHK00086542,TKT00102743,PAX00102743,FLT0072738,2025-09-18 07:36:00,Online
CHK00086543,TKT00102744,PAX00102744,FLT0007413,2026-02-20 16:45:00,Airport Kiosk
CHK00086544,TKT00102745,PAX00102745,FLT0032496,2026-04-12 20:21:00,Mobile App
CHK00086545,TKT00102746,PAX00102746,FLT0032496,2026-04-12 19:57:00,Online
CHK00086546,TKT00102747,PAX00102747,FLT0054690,2026-03-29 18:37:00,Counter
CHK00086547,TKT00102748,PAX00102748,FLT0054690,2026-03-29 16:41:00,Online
CHK00086548,TKT00102749,PAX00102749,FLT0054690,2026-03-29 16:02:00,Online
CHK00086549,TKT00102750,PAX00102750,FLT0051479,2025-10-19 02:54:00,Online
CHK00086550,TKT00102751,PAX00102751,FLT0032501,2026-06-14 12:23:00,Online
CHK00086551,TKT00102752,PAX00102752,FLT0032501,2026-06-14 12:52:00,Mobile App
CHK00086552,TKT00102753,PAX00102753,FLT0043898,2026-05-19 07:26:00,Online
CHK00086553,TKT00102754,PAX00102754,FLT0029720,2026-01-26 14:49:00,Online
CHK00086554,TKT00102755,PAX00102755,FLT0029720,2026-01-26 17:13:00,Airport Kiosk
CHK00086555,TKT00102756,PAX00102756,FLT0029720,2026-01-26 17:52:00,Airport Kiosk
CHK00086556,TKT00102757,PAX00102757,FLT0007644,2026-04-19 07:05:00,Counter
CHK00086557,TKT00102758,PAX00102758,FLT0071466,2025-10-23 04:39:00,Mobile App
CHK00086558,TKT00102759,PAX00102759,FLT0071466,2025-10-23 03:27:00,Airport Kiosk
CHK00086559,TKT00102760,PAX00102760,FLT0046981,2026-01-19 20:16:00,Online
CHK00086560,TKT00102764,PAX00102764,FLT0005144,2026-08-12 20:23:00,Airport Kiosk
CHK00086561,TKT00102765,PAX00102765,FLT0005144,2026-08-12 21:51:00,Mobile App
CHK00086562,TKT00102766,PAX00102766,FLT0005144,2026-08-12 22:12:00,Airport Kiosk
CHK00086563,TKT00102767,PAX00102767,FLT0005144,2026-08-12 21:05:00,Mobile App
CHK00086564,TKT00102768,PAX00102768,FLT0034604,2026-05-01 04:07:00,Online
CHK00086565,TKT00102770,PAX00102770,FLT0031592,2025-09-04 21:24:00,Mobile App
CHK00086566,TKT00102771,PAX00102771,FLT0021289,2026-01-23 20:38:00,Online
CHK00086567,TKT00102772,PAX00102772,FLT0021289,2026-01-23 21:21:00,Online
CHK00086568,TKT00102773,PAX00102773,FLT0021289,2026-01-23 20:28:00,Online
CHK00086569,TKT00102774,PAX00102774,FLT0001440,2026-07-07 03:02:00,Mobile App
CHK00086570,TKT00102775,PAX00102775,FLT0001440,2026-07-07 04:10:00,Airport Kiosk
CHK00086571,TKT00102776,PAX00102776,FLT0001440,2026-07-07 03:18:00,Mobile App
CHK00086572,TKT00102777,PAX00102777,FLT0014372,2025-10-25 10:04:00,Online
CHK00086573,TKT00102778,PAX00102778,FLT0014372,2025-10-25 09:21:00,Airport Kiosk
CHK00086574,TKT00102779,PAX00102779,FLT0030155,2025-12-13 10:00:00,Online
CHK00086575,TKT00102780,PAX00102780,FLT0017623,2026-08-05 13:56:00,Online
CHK00086576,TKT00102781,PAX00102781,FLT0017623,2026-08-05 14:52:00,Online
CHK00086577,TKT00102782,PAX00102782,FLT0017623,2026-08-05 15:55:00,Mobile App
CHK00086578,TKT00102784,PAX00102784,FLT0023066,2025-12-12 14:41:00,Airport Kiosk
CHK00086579,TKT00102785,PAX00102785,FLT0023066,2025-12-12 16:08:00,Counter
CHK00086580,TKT00102786,PAX00102786,FLT0023066,2025-12-12 13:43:00,Airport Kiosk
CHK00086581,TKT00102787,PAX00102787,FLT0039530,2026-07-17 18:54:00,Airport Kiosk
CHK00086582,TKT00102788,PAX00102788,FLT0039530,2026-07-17 20:38:00,Counter
CHK00086583,TKT00102793,PAX00102793,FLT0076030,2026-06-06 21:29:00,Mobile App
CHK00086584,TKT00102794,PAX00102794,FLT0075899,2026-03-08 15:04:00,Mobile App
CHK00086585,TKT00102795,PAX00102795,FLT0061966,2025-08-26 02:29:00,Online
CHK00086586,TKT00102796,PAX00102796,FLT0061966,2025-08-26 00:57:00,Online
CHK00086587,TKT00102797,PAX00102797,FLT0056569,2025-10-12 21:20:00,Online
CHK00086588,TKT00102798,PAX00102798,FLT0056569,2025-10-12 20:15:00,Airport Kiosk
CHK00086589,TKT00102799,PAX00102799,FLT0056569,2025-10-12 21:44:00,Mobile App
CHK00086590,TKT00102800,PAX00102800,FLT0016744,2026-07-30 10:09:00,Online
CHK00086591,TKT00102801,PAX00102801,FLT0023531,2025-12-27 04:04:00,Airport Kiosk
CHK00086592,TKT00102802,PAX00102802,FLT0023531,2025-12-27 03:29:00,Counter
CHK00086593,TKT00102803,PAX00102803,FLT0040898,2026-07-15 09:41:00,Mobile App
CHK00086594,TKT00102804,PAX00102804,FLT0052152,2026-04-19 18:48:00,Airport Kiosk
CHK00086595,TKT00102805,PAX00102805,FLT0030679,2026-07-15 18:42:00,Counter
CHK00086596,TKT00102807,PAX00102807,FLT0030679,2026-07-15 19:12:00,Online
CHK00086597,TKT00102809,PAX00102809,FLT0026971,2026-07-11 08:56:00,Airport Kiosk
CHK00086598,TKT00102810,PAX00102810,FLT0032112,2026-08-14 18:38:00,Online
CHK00086599,TKT00102811,PAX00102811,FLT0079233,2026-05-10 07:18:00,Counter
CHK00086600,TKT00102812,PAX00102812,FLT0079233,2026-05-10 09:29:00,Online
CHK00086601,TKT00102816,PAX00102816,FLT0008298,2025-09-18 18:41:00,Online
CHK00086602,TKT00102817,PAX00102817,FLT0008298,2025-09-18 17:40:00,Mobile App
CHK00086603,TKT00102818,PAX00102818,FLT0008298,2025-09-18 19:26:00,Airport Kiosk
CHK00086604,TKT00102819,PAX00102819,FLT0023557,2025-11-26 09:29:00,Mobile App
CHK00086605,TKT00102820,PAX00102820,FLT0013920,2026-06-05 03:28:00,Counter
CHK00086606,TKT00102821,PAX00102821,FLT0057747,2026-06-20 21:18:00,Online
CHK00086607,TKT00102822,PAX00102822,FLT0004790,2025-08-13 15:14:00,Online
CHK00086608,TKT00102823,PAX00102823,FLT0004790,2025-08-13 14:46:00,Online
CHK00086609,TKT00102824,PAX00102824,FLT0045390,2026-02-26 00:34:00,Online
CHK00086610,TKT00102825,PAX00102825,FLT0045390,2026-02-25 22:58:00,Online
CHK00086611,TKT00102826,PAX00102826,FLT0065682,2025-11-25 16:58:00,Online
CHK00086612,TKT00102827,PAX00102827,FLT0065682,2025-11-25 15:23:00,Online
CHK00086613,TKT00102828,PAX00102828,FLT0038105,2026-01-05 07:03:00,Online
CHK00086614,TKT00102829,PAX00102829,FLT0038105,2026-01-05 07:16:00,Online
CHK00086615,TKT00102830,PAX00102830,FLT0038105,2026-01-05 07:31:00,Online
CHK00086616,TKT00102831,PAX00102831,FLT0059713,2026-04-01 22:38:00,Online
CHK00086617,TKT00102832,PAX00102832,FLT0030814,2026-01-16 06:53:00,Online
CHK00086618,TKT00102833,PAX00102833,FLT0056710,2025-11-23 17:03:00,Mobile App
CHK00086619,TKT00102834,PAX00102834,FLT0056710,2025-11-23 16:19:00,Online
CHK00086620,TKT00102835,PAX00102835,FLT0054099,2026-07-02 00:27:00,Airport Kiosk
CHK00086621,TKT00102836,PAX00102836,FLT0050944,2026-08-15 15:59:00,Online
CHK00086622,TKT00102837,PAX00102837,FLT0006200,2026-07-04 02:45:00,Counter
CHK00086623,TKT00102842,PAX00102842,FLT0046659,2025-08-25 05:12:00,Counter
CHK00086624,TKT00102844,PAX00102844,FLT0021354,2026-03-31 01:02:00,Airport Kiosk
CHK00086625,TKT00102845,PAX00102845,FLT0021354,2026-03-31 00:38:00,Airport Kiosk
CHK00086626,TKT00102846,PAX00102846,FLT0021354,2026-03-31 01:01:00,Mobile App
CHK00086627,TKT00102847,PAX00102847,FLT0021354,2026-03-31 00:21:00,Airport Kiosk
CHK00086628,TKT00102848,PAX00102848,FLT0023617,2025-09-27 01:58:00,Mobile App
CHK00086629,TKT00102849,PAX00102849,FLT0023617,2025-09-27 01:46:00,Counter
CHK00086630,TKT00102850,PAX00102850,FLT0023617,2025-09-27 01:46:00,Online
CHK00086631,TKT00102851,PAX00102851,FLT0023617,2025-09-26 23:57:00,Online
CHK00086632,TKT00102857,PAX00102857,FLT0020703,2025-09-20 17:43:00,Airport Kiosk
CHK00086633,TKT00102858,PAX00102858,FLT0020703,2025-09-20 17:41:00,Online
CHK00086634,TKT00102859,PAX00102859,FLT0020703,2025-09-20 16:46:00,Counter
CHK00086635,TKT00102860,PAX00102860,FLT0039280,2026-03-31 10:20:00,Online
CHK00086636,TKT00102861,PAX00102861,FLT0039280,2026-03-31 10:55:00,Mobile App
CHK00086637,TKT00102862,PAX00102862,FLT0053615,2026-07-16 01:29:00,Online
CHK00086638,TKT00102863,PAX00102863,FLT0053615,2026-07-16 01:28:00,Airport Kiosk
CHK00086639,TKT00102864,PAX00102864,FLT0027751,2026-02-22 06:34:00,Online
CHK00086640,TKT00102865,PAX00102865,FLT0027751,2026-02-22 05:00:00,Airport Kiosk
CHK00086641,TKT00102868,PAX00102868,FLT0067828,2025-08-02 09:12:00,Online
CHK00086642,TKT00102869,PAX00102869,FLT0044816,2026-06-09 03:46:00,Mobile App
CHK00086643,TKT00102870,PAX00102870,FLT0044816,2026-06-09 02:17:00,Online
CHK00086644,TKT00102871,PAX00102871,FLT0035392,2026-06-18 12:02:00,Online
CHK00086645,TKT00102872,PAX00102872,FLT0035392,2026-06-18 12:18:00,Mobile App
CHK00086646,TKT00102873,PAX00102873,FLT0059824,2025-10-23 07:17:00,Online
CHK00086647,TKT00102874,PAX00102874,FLT0062333,2026-02-09 04:23:00,Online
CHK00086648,TKT00102876,PAX00102876,FLT0062333,2026-02-09 04:45:00,Online
CHK00086649,TKT00102877,PAX00102877,FLT0062333,2026-02-09 05:25:00,Mobile App
CHK00086650,TKT00102878,PAX00102878,FLT0016664,2026-04-08 08:17:00,Online
CHK00086651,TKT00102879,PAX00102879,FLT0016664,2026-04-08 08:22:00,Mobile App
CHK00086652,TKT00102880,PAX00102880,FLT0034205,2026-05-24 10:12:00,Online
CHK00086653,TKT00102882,PAX00102882,FLT0034205,2026-05-24 08:45:00,Airport Kiosk
CHK00086654,TKT00102883,PAX00102883,FLT0019873,2026-01-09 08:12:00,Mobile App
CHK00086655,TKT00102884,PAX00102884,FLT0079966,2025-09-10 09:42:00,Airport Kiosk
CHK00086656,TKT00102885,PAX00102885,FLT0079966,2025-09-10 09:18:00,Online
CHK00086657,TKT00102886,PAX00102886,FLT0079966,2025-09-10 08:38:00,Online
CHK00086658,TKT00102887,PAX00102887,FLT0054404,2026-04-04 21:54:00,Mobile App
CHK00086659,TKT00102888,PAX00102888,FLT0046036,2026-07-24 17:41:00,Airport Kiosk
CHK00086660,TKT00102889,PAX00102889,FLT0001073,2026-07-11 13:07:00,Online
CHK00086661,TKT00102891,PAX00102891,FLT0010485,2026-03-23 12:57:00,Online
CHK00086662,TKT00102892,PAX00102892,FLT0010485,2026-03-23 12:39:00,Online
CHK00086663,TKT00102893,PAX00102893,FLT0010485,2026-03-23 13:31:00,Airport Kiosk
CHK00086664,TKT00102896,PAX00102896,FLT0055104,2026-03-19 14:19:00,Online
CHK00086665,TKT00102898,PAX00102898,FLT0052074,2025-09-30 20:02:00,Online
CHK00086666,TKT00102899,PAX00102899,FLT0020450,2026-07-26 07:46:00,Online
CHK00086667,TKT00102901,PAX00102901,FLT0009628,2026-01-10 09:30:00,Mobile App
CHK00086668,TKT00102902,PAX00102902,FLT0009637,2025-09-27 07:09:00,Online
CHK00086669,TKT00102903,PAX00102903,FLT0009637,2025-09-27 07:37:00,Online
CHK00086670,TKT00102904,PAX00102904,FLT0009637,2025-09-27 07:39:00,Online
CHK00086671,TKT00102905,PAX00102905,FLT0009637,2025-09-27 07:47:00,Online
CHK00086672,TKT00102906,PAX00102906,FLT0019387,2026-03-21 23:03:00,Airport Kiosk
CHK00086673,TKT00102907,PAX00102907,FLT0076995,2026-04-22 23:10:00,Mobile App
CHK00086674,TKT00102908,PAX00102908,FLT0032058,2025-11-28 21:12:00,Counter
CHK00086675,TKT00102909,PAX00102909,FLT0032058,2025-11-28 19:34:00,Online
CHK00086676,TKT00102910,PAX00102910,FLT0032058,2025-11-28 21:02:00,Online
CHK00086677,TKT00102912,PAX00102912,FLT0049984,2025-08-12 01:48:00,Online
CHK00086678,TKT00102913,PAX00102913,FLT0049984,2025-08-12 00:16:00,Online
CHK00086679,TKT00102914,PAX00102914,FLT0008904,2026-07-28 15:21:00,Online
CHK00086680,TKT00102915,PAX00102915,FLT0013871,2025-12-25 17:46:00,Airport Kiosk
CHK00086681,TKT00102916,PAX00102916,FLT0013871,2025-12-25 17:50:00,Online
CHK00086682,TKT00102917,PAX00102917,FLT0013871,2025-12-25 17:40:00,Mobile App
CHK00086683,TKT00102918,PAX00102918,FLT0013871,2025-12-25 16:24:00,Online
CHK00086684,TKT00102919,PAX00102919,FLT0032020,2025-11-01 18:15:00,Mobile App
CHK00086685,TKT00102920,PAX00102920,FLT0032020,2025-11-01 18:37:00,Online
CHK00086686,TKT00102921,PAX00102921,FLT0049662,2026-06-23 05:25:00,Counter
CHK00086687,TKT00102922,PAX00102922,FLT0051733,2026-03-01 15:18:00,Online
CHK00086688,TKT00102923,PAX00102923,FLT0045239,2025-11-02 19:50:00,Online
CHK00086689,TKT00102924,PAX00102924,FLT0045239,2025-11-02 19:26:00,Airport Kiosk
CHK00086690,TKT00102925,PAX00102925,FLT0045239,2025-11-02 19:20:00,Counter
CHK00086691,TKT00102926,PAX00102926,FLT0015319,2026-01-11 20:41:00,Online
CHK00086692,TKT00102927,PAX00102927,FLT0028662,2026-07-19 21:27:00,Online
CHK00086693,TKT00102928,PAX00102928,FLT0028662,2026-07-19 21:49:00,Mobile App
CHK00086694,TKT00102930,PAX00102930,FLT0057642,2025-11-30 09:18:00,Airport Kiosk
CHK00086695,TKT00102931,PAX00102931,FLT0038149,2025-10-29 22:13:00,Online
CHK00086696,TKT00102933,PAX00102933,FLT0045095,2025-08-26 20:32:00,Mobile App
CHK00086697,TKT00102934,PAX00102934,FLT0045095,2025-08-26 20:30:00,Online
CHK00086698,TKT00102935,PAX00102935,FLT0045095,2025-08-26 19:27:00,Online
CHK00086699,TKT00102936,PAX00102936,FLT0025558,2026-01-16 00:12:00,Airport Kiosk
CHK00086700,TKT00102937,PAX00102937,FLT0025558,2026-01-16 02:15:00,Online
CHK00086701,TKT00102938,PAX00102938,FLT0025558,2026-01-15 23:46:00,Online
CHK00086702,TKT00102939,PAX00102939,FLT0025558,2026-01-16 01:54:00,Online
CHK00086703,TKT00102940,PAX00102940,FLT0059651,2026-05-10 22:17:00,Mobile App
CHK00086704,TKT00102941,PAX00102941,FLT0059651,2026-05-10 21:00:00,Online
CHK00086705,TKT00102942,PAX00102942,FLT0059651,2026-05-10 21:21:00,Airport Kiosk
CHK00086706,TKT00102946,PAX00102946,FLT0012416,2026-05-06 16:55:00,Online
CHK00086707,TKT00102947,PAX00102947,FLT0012416,2026-05-06 15:51:00,Online
CHK00086708,TKT00102948,PAX00102948,FLT0012416,2026-05-06 16:29:00,Mobile App
CHK00086709,TKT00102949,PAX00102949,FLT0012416,2026-05-06 17:10:00,Mobile App
CHK00086710,TKT00102950,PAX00102950,FLT0066303,2026-05-18 20:05:00,Mobile App
CHK00086711,TKT00102951,PAX00102951,FLT0066303,2026-05-18 21:52:00,Online
CHK00086712,TKT00102952,PAX00102952,FLT0066303,2026-05-18 20:04:00,Airport Kiosk
CHK00086713,TKT00102953,PAX00102953,FLT0042073,2025-12-02 14:59:00,Counter
CHK00086714,TKT00102954,PAX00102954,FLT0060994,2026-02-02 20:59:00,Online
CHK00086715,TKT00102955,PAX00102955,FLT0003533,2026-05-23 20:59:00,Online
CHK00086716,TKT00102956,PAX00102956,FLT0022395,2026-06-09 11:28:00,Online
CHK00086717,TKT00102957,PAX00102957,FLT0022395,2026-06-09 11:04:00,Online
CHK00086718,TKT00102958,PAX00102958,FLT0000325,2025-08-17 05:27:00,Mobile App
CHK00086719,TKT00102959,PAX00102959,FLT0000325,2025-08-17 07:24:00,Mobile App
CHK00086720,TKT00102960,PAX00102960,FLT0036554,2026-04-29 05:37:00,Online
CHK00086721,TKT00102961,PAX00102961,FLT0048536,2025-10-24 03:35:00,Airport Kiosk
CHK00086722,TKT00102962,PAX00102962,FLT0048536,2025-10-24 03:46:00,Online
CHK00086723,TKT00102963,PAX00102963,FLT0048536,2025-10-24 01:07:00,Mobile App
CHK00086724,TKT00102964,PAX00102964,FLT0046491,2026-01-07 18:57:00,Mobile App
CHK00086725,TKT00102965,PAX00102965,FLT0046491,2026-01-07 21:05:00,Online
CHK00086726,TKT00102966,PAX00102966,FLT0005402,2026-02-13 10:25:00,Online
CHK00086727,TKT00102967,PAX00102967,FLT0008739,2025-09-10 12:03:00,Airport Kiosk
CHK00086728,TKT00102968,PAX00102968,FLT0008739,2025-09-10 12:30:00,Counter
CHK00086729,TKT00102970,PAX00102970,FLT0023831,2026-01-12 00:17:00,Mobile App
CHK00086730,TKT00102971,PAX00102971,FLT0017046,2025-09-29 11:14:00,Mobile App
CHK00086731,TKT00102972,PAX00102972,FLT0017046,2025-09-29 09:49:00,Counter
CHK00086732,TKT00102973,PAX00102973,FLT0017046,2025-09-29 10:36:00,Mobile App
CHK00086733,TKT00102975,PAX00102975,FLT0001092,2025-09-25 17:16:00,Airport Kiosk
CHK00086734,TKT00102976,PAX00102976,FLT0051775,2026-07-10 10:42:00,Online
CHK00086735,TKT00102977,PAX00102977,FLT0051775,2026-07-10 11:37:00,Online
CHK00086736,TKT00102978,PAX00102978,FLT0076238,2026-04-13 23:30:00,Online
CHK00086737,TKT00102979,PAX00102979,FLT0068405,2025-12-22 04:32:00,Online
CHK00086738,TKT00102980,PAX00102980,FLT0041419,2026-03-24 02:39:00,Airport Kiosk
CHK00086739,TKT00102981,PAX00102981,FLT0067576,2025-08-27 01:44:00,Online
CHK00086740,TKT00102982,PAX00102982,FLT0067576,2025-08-27 02:46:00,Airport Kiosk
CHK00086741,TKT00102985,PAX00102985,FLT0064254,2025-10-19 07:49:00,Counter
CHK00086742,TKT00102986,PAX00102986,FLT0064254,2025-10-19 06:02:00,Online
CHK00086743,TKT00102987,PAX00102987,FLT0008708,2025-10-12 21:19:00,Mobile App
CHK00086744,TKT00102988,PAX00102988,FLT0008708,2025-10-12 20:16:00,Online
CHK00086745,TKT00102989,PAX00102989,FLT0008708,2025-10-12 21:03:00,Mobile App
CHK00086746,TKT00102992,PAX00102992,FLT0034899,2026-03-02 01:44:00,Online
CHK00086747,TKT00102993,PAX00102993,FLT0016390,2026-07-17 05:44:00,Mobile App
CHK00086748,TKT00102994,PAX00102994,FLT0016390,2026-07-17 03:47:00,Airport Kiosk
CHK00086749,TKT00102995,PAX00102995,FLT0016390,2026-07-17 03:15:00,Airport Kiosk
CHK00086750,TKT00102996,PAX00102996,FLT0001467,2026-05-02 05:04:00,Airport Kiosk
CHK00086751,TKT00102997,PAX00102997,FLT0052552,2025-08-19 04:03:00,Online
CHK00086752,TKT00102999,PAX00102999,FLT0052552,2025-08-19 04:33:00,Online
CHK00086753,TKT00103000,PAX00103000,FLT0005051,2025-08-24 00:57:00,Counter
CHK00086754,TKT00103001,PAX00103001,FLT0013833,2026-04-02 15:47:00,Counter
CHK00086755,TKT00103002,PAX00103002,FLT0013833,2026-04-02 15:29:00,Mobile App
CHK00086756,TKT00103003,PAX00103003,FLT0013833,2026-04-02 15:20:00,Counter
CHK00086757,TKT00103004,PAX00103004,FLT0013833,2026-04-02 16:01:00,Online
CHK00086758,TKT00103005,PAX00103005,FLT0037651,2026-02-10 06:54:00,Online
CHK00086759,TKT00103007,PAX00103007,FLT0070749,2026-06-12 04:30:00,Online
CHK00086760,TKT00103008,PAX00103008,FLT0008342,2026-06-11 18:12:00,Counter
CHK00086761,TKT00103009,PAX00103009,FLT0020467,2025-09-20 19:28:00,Airport Kiosk
CHK00086762,TKT00103010,PAX00103010,FLT0050559,2026-08-07 20:20:00,Airport Kiosk
CHK00086763,TKT00103011,PAX00103011,FLT0078782,2026-08-11 12:37:00,Airport Kiosk
CHK00086764,TKT00103014,PAX00103014,FLT0041661,2026-03-20 21:22:00,Online
CHK00086765,TKT00103016,PAX00103016,FLT0007208,2026-05-15 21:00:00,Online
CHK00086766,TKT00103017,PAX00103017,FLT0047993,2026-01-30 19:43:00,Online
CHK00086767,TKT00103018,PAX00103018,FLT0047993,2026-01-30 19:36:00,Airport Kiosk
CHK00086768,TKT00103019,PAX00103019,FLT0069256,2026-08-15 15:37:00,Airport Kiosk
CHK00086769,TKT00103020,PAX00103020,FLT0042063,2025-09-10 14:30:00,Online
CHK00086770,TKT00103021,PAX00103021,FLT0008945,2026-01-27 09:52:00,Mobile App
CHK00086771,TKT00103023,PAX00103023,FLT0065814,2026-06-01 14:55:00,Mobile App
CHK00086772,TKT00103024,PAX00103024,FLT0054980,2026-01-21 08:25:00,Counter
CHK00086773,TKT00103025,PAX00103025,FLT0022117,2025-11-14 19:07:00,Mobile App
CHK00086774,TKT00103026,PAX00103026,FLT0022117,2025-11-14 20:48:00,Online
CHK00086775,TKT00103027,PAX00103027,FLT0022117,2025-11-14 19:33:00,Mobile App
CHK00086776,TKT00103028,PAX00103028,FLT0016215,2026-02-18 20:09:00,Online
CHK00086777,TKT00103029,PAX00103029,FLT0016215,2026-02-18 19:54:00,Mobile App
CHK00086778,TKT00103030,PAX00103030,FLT0069713,2025-09-18 20:22:00,Airport Kiosk
CHK00086779,TKT00103031,PAX00103031,FLT0015924,2026-07-08 19:10:00,Mobile App
CHK00086780,TKT00103032,PAX00103032,FLT0015924,2026-07-08 19:18:00,Airport Kiosk
CHK00086781,TKT00103033,PAX00103033,FLT0015924,2026-07-08 19:18:00,Online
CHK00086782,TKT00103034,PAX00103034,FLT0054343,2025-09-14 13:40:00,Online
CHK00086783,TKT00103035,PAX00103035,FLT0054343,2025-09-14 13:56:00,Online
CHK00086784,TKT00103036,PAX00103036,FLT0054343,2025-09-14 12:44:00,Counter
CHK00086785,TKT00103037,PAX00103037,FLT0079343,2026-03-22 13:19:00,Online
CHK00086786,TKT00103038,PAX00103038,FLT0079343,2026-03-22 14:40:00,Airport Kiosk
CHK00086787,TKT00103039,PAX00103039,FLT0079343,2026-03-22 12:41:00,Online
CHK00086788,TKT00103040,PAX00103040,FLT0076917,2026-01-11 14:14:00,Mobile App
CHK00086789,TKT00103041,PAX00103041,FLT0041766,2026-08-12 03:12:00,Airport Kiosk
CHK00086790,TKT00103042,PAX00103042,FLT0041766,2026-08-12 03:28:00,Airport Kiosk
CHK00086791,TKT00103043,PAX00103043,FLT0033849,2026-07-04 21:36:00,Mobile App
CHK00086792,TKT00103044,PAX00103044,FLT0073974,2026-07-26 02:20:00,Mobile App
CHK00086793,TKT00103045,PAX00103045,FLT0073974,2026-07-26 02:09:00,Online
CHK00086794,TKT00103047,PAX00103047,FLT0061657,2025-12-09 11:49:00,Online
CHK00086795,TKT00103049,PAX00103049,FLT0042700,2026-01-22 04:18:00,Counter
CHK00086796,TKT00103051,PAX00103051,FLT0028128,2026-06-27 02:55:00,Online
CHK00086797,TKT00103052,PAX00103052,FLT0028128,2026-06-27 02:44:00,Counter
CHK00086798,TKT00103053,PAX00103053,FLT0013966,2026-03-07 06:38:00,Mobile App
CHK00086799,TKT00103054,PAX00103054,FLT0076813,2026-01-09 04:37:00,Counter
CHK00086800,TKT00103055,PAX00103055,FLT0055575,2026-02-09 17:04:00,Mobile App
CHK00086801,TKT00103056,PAX00103056,FLT0014820,2026-05-03 13:09:00,Online
CHK00086802,TKT00103057,PAX00103057,FLT0014820,2026-05-03 13:29:00,Mobile App
CHK00086803,TKT00103059,PAX00103059,FLT0014634,2025-10-01 23:35:00,Online
CHK00086804,TKT00103061,PAX00103061,FLT0018325,2025-08-23 10:47:00,Airport Kiosk
CHK00086805,TKT00103062,PAX00103062,FLT0042268,2025-10-14 10:32:00,Airport Kiosk
