feedback_id,customer_id,flight_id,rating,comments,submitted_date
FB012325,CUS0001727,FLT0010315,5,Food could be better.,2024-11-30
FB012326,CUS0044661,FLT0070903,1,"Lost my baggage, very disappointed.",2025-08-17
FB012327,CUS0009678,,2,Food could be better.,2026-01-29
FB012328,CUS0029926,FLT0046886,5,Smooth check-in process.,2024-12-14
FB012329,CUS0059811,FLT0058295,2,Flight was delayed but staff were helpful.,2024-04-21
FB012330,CUS0021300,,3,,2024-07-16
FB012331,CUS0012408,FLT0028647,1,Great service!,2026-03-16
FB012332,CUS0053454,FLT0034191,1,Comfortable seats.,2026-07-11
FB012333,CUS0020559,FLT0000460,5,"Excellent crew, will fly again.",2024-01-20
FB012334,CUS0001927,,5,Food could be better.,2024-08-07
FB012335,CUS0026342,FLT0012763,2,Flight was delayed but staff were helpful.,2024-09-14
FB012336,CUS0046968,,5,Comfortable seats.,2025-10-25
FB012337,CUS0059581,,3,,2025-04-03
FB012338,CUS0050051,FLT0009575,4,"Excellent crew, will fly again.",2024-01-28
FB012339,CUS0052115,FLT0041059,2,"Lost my baggage, very disappointed.",2024-08-15
FB012340,CUS0042280,FLT0038924,1,,2024-02-10
FB012341,CUS0003839,,5,,2026-06-30
FB012342,CUS0026720,FLT0024504,5,Comfortable seats.,2026-01-25
FB012343,CUS0055655,FLT0050361,2,Food could be better.,2025-06-15
FB012344,CUS0035158,FLT0024883,1,,2025-10-13
FB012345,CUS0011902,FLT0027396,1,Comfortable seats.,2024-06-23
FB012346,CUS0004257,FLT0058482,2,"Lost my baggage, very disappointed.",2024-08-24
FB012347,CUS0003268,FLT0041508,4,Smooth check-in process.,2026-03-27
FB012348,CUS0049476,FLT0036653,3,Great service!,2025-07-26
FB012349,CUS0040285,FLT0010894,1,Great service!,2024-02-03
FB012350,CUS0038506,,1,Smooth check-in process.,2025-08-19
FB012351,CUS0032769,FLT0056871,1,Food could be better.,2024-08-29
FB012352,CUS0022023,FLT0007531,1,,2024-04-17
FB012353,CUS0015075,FLT0014771,4,Great service!,2025-06-08
FB012354,CUS0009452,FLT0065894,1,,2024-03-30
FB012355,CUS0017920,FLT0057881,2,,2024-10-30
FB012356,CUS0011304,,2,"Lost my baggage, very disappointed.",2025-01-15
FB012357,CUS0053800,FLT0065920,4,Great service!,2024-08-04
FB012358,CUS0026298,FLT0059295,5,,2026-01-26
FB012359,CUS0052631,,3,Flight was delayed but staff were helpful.,2025-10-02
FB012360,CUS0016754,FLT0016746,3,Smooth check-in process.,2025-12-11
FB012361,CUS0007270,FLT0071941,3,Great service!,2025-01-07
FB012362,CUS0051156,,4,,2024-07-06
FB012363,CUS0005391,FLT0047989,3,"Excellent crew, will fly again.",2025-12-29
FB012364,CUS0032842,FLT0069518,3,Comfortable seats.,2024-12-29
FB012365,CUS0006804,FLT0053751,5,"Excellent crew, will fly again.",2026-01-17
FB012366,CUS0059709,FLT0030415,2,Food could be better.,2025-02-25
FB012367,CUS0037379,FLT0055579,4,,2024-09-04
FB012368,CUS0049303,FLT0065982,3,,2025-10-17
FB012369,CUS0053109,,3,,2024-08-21
FB012370,CUS0019608,,4,Food could be better.,2024-01-14
FB012371,CUS0015652,FLT0002900,3,Smooth check-in process.,2025-05-23
FB012372,CUS0022247,FLT0000351,3,,2024-01-13
FB012373,CUS0057452,FLT0031952,4,"Excellent crew, will fly again.",2025-07-04
FB012374,CUS0001284,FLT0048752,5,Food could be better.,2025-08-19
FB012375,CUS0049007,FLT0072198,3,Food could be better.,2024-10-18
FB012376,CUS0030134,,1,,2024-06-12
FB012377,CUS0036077,FLT0023115,1,,2025-10-23
FB012378,CUS0035941,,1,Great service!,2026-02-17
FB012379,CUS0040598,,2,"Excellent crew, will fly again.",2025-04-02
FB012380,CUS0036120,FLT0051577,3,Smooth check-in process.,2024-05-29
FB012381,CUS0001678,FLT0054493,3,Flight was delayed but staff were helpful.,2024-01-17
FB012382,CUS0010590,FLT0032177,4,,2024-12-02
FB012383,CUS0018449,FLT0005878,2,"Lost my baggage, very disappointed.",2025-12-06
FB012384,CUS0018168,FLT0019121,3,Great service!,2024-05-19
FB012385,CUS0029581,FLT0045368,3,Comfortable seats.,2024-03-03
FB012386,CUS0049961,FLT0010697,1,Smooth check-in process.,2026-04-03
FB012387,CUS0019299,,2,Food could be better.,2024-09-08
FB012388,CUS0012813,,2,,2024-11-30
FB012389,CUS0026562,FLT0062343,2,Great service!,2024-09-15
FB012390,CUS0028375,FLT0011099,5,Flight was delayed but staff were helpful.,2024-07-02
FB012391,CUS0041300,FLT0035457,5,Great service!,2025-01-18
FB012392,CUS0053673,FLT0063526,1,Great service!,2025-04-24
FB012393,CUS0037639,FLT0041275,3,,2025-04-02
FB012394,CUS0054740,FLT0033962,2,Great service!,2026-05-28
FB012395,CUS0044842,FLT0024359,5,"Lost my baggage, very disappointed.",2026-06-05
FB012396,CUS0043706,FLT0053328,5,Smooth check-in process.,2025-07-11
FB012397,CUS0058907,FLT0027477,1,Great service!,2026-06-19
FB012398,CUS0018890,,2,Comfortable seats.,2025-06-01
FB012399,CUS0004763,FLT0040463,5,"Lost my baggage, very disappointed.",2024-04-27
FB012400,CUS0005321,FLT0064125,5,Flight was delayed but staff were helpful.,2024-12-17
FB012401,CUS0012102,,1,,2025-07-29
FB012402,CUS0012074,FLT0042031,1,Great service!,2024-11-26
FB012403,CUS0036251,FLT0045232,1,Great service!,2025-11-26
FB012404,CUS0021375,,1,Flight was delayed but staff were helpful.,2024-01-26
FB012405,CUS0003767,FLT0064932,4,Smooth check-in process.,2024-06-07
FB012406,CUS0001416,FLT0026024,5,Great service!,2025-11-06
FB012407,CUS0054456,,1,,2024-12-09
FB012408,CUS0034134,FLT0064679,2,Great service!,2024-12-14
FB012409,CUS0054600,FLT0019099,5,Great service!,2025-02-25
FB012410,CUS0050210,FLT0039113,3,Food could be better.,2026-01-15
FB012411,CUS0019981,FLT0044717,2,Comfortable seats.,2026-01-25
FB012412,CUS0013336,FLT0058306,3,Food could be better.,2024-11-24
FB012413,CUS0042862,FLT0079453,5,,2024-05-21
FB012414,CUS0035453,,5,Comfortable seats.,2024-04-21
FB012415,CUS0054503,FLT0022634,2,Comfortable seats.,2024-03-18
FB012416,CUS0005325,FLT0035036,2,Flight was delayed but staff were helpful.,2026-02-01
FB012417,CUS0012437,FLT0001571,4,,2025-11-07
FB012418,CUS0054157,FLT0074427,2,Smooth check-in process.,2024-08-14
FB012419,CUS0028459,FLT0058493,3,,2024-09-01
FB012420,CUS0048300,,1,,2024-09-14
FB012421,CUS0007636,,5,"Lost my baggage, very disappointed.",2025-07-27
FB012422,CUS0059276,FLT0007252,2,Comfortable seats.,2024-08-08
FB012423,CUS0014840,FLT0038155,5,,2026-02-03
FB012424,CUS0037656,,2,Great service!,2025-03-07
FB012425,CUS0023817,FLT0064918,4,Comfortable seats.,2025-01-01
FB012426,CUS0025113,FLT0061917,3,"Lost my baggage, very disappointed.",2024-12-07
FB012427,CUS0005986,FLT0043372,5,Comfortable seats.,2024-01-06
FB012428,CUS0029417,FLT0054004,4,Comfortable seats.,2024-12-12
FB012429,CUS0005445,FLT0011085,4,"Excellent crew, will fly again.",2024-08-18
FB012430,CUS0010484,,3,Great service!,2024-01-03
FB012431,CUS0008006,FLT0008932,3,,2025-12-27
FB012432,CUS0024866,,2,Comfortable seats.,2024-10-18
FB012433,CUS0003401,FLT0010805,2,Food could be better.,2025-08-09
FB012434,CUS0024703,FLT0045054,3,Flight was delayed but staff were helpful.,2026-02-16
FB012435,CUS0021217,FLT0005678,4,"Excellent crew, will fly again.",2025-05-04
FB012436,CUS0031198,,2,,2024-01-01
FB012437,CUS0059692,FLT0000026,4,"Lost my baggage, very disappointed.",2026-06-11
FB012438,CUS0036885,FLT0045483,4,"Excellent crew, will fly again.",2026-03-23
FB012439,CUS0051156,,1,"Lost my baggage, very disappointed.",2026-08-02
FB012440,CUS0004592,FLT0048045,4,,2026-01-11
FB012441,CUS0046998,FLT0038723,2,,2025-02-18
FB012442,CUS0030486,FLT0074430,5,,2025-03-10
FB012443,CUS0010997,FLT0054085,5,Food could be better.,2025-10-28
FB012444,CUS0050437,FLT0015861,3,Smooth check-in process.,2024-12-08
FB012445,CUS0056276,FLT0044044,1,,2025-02-25
FB012446,CUS0028663,FLT0003857,3,Food could be better.,2024-07-12
FB012447,CUS0022270,FLT0078062,2,Smooth check-in process.,2025-02-14
FB012448,CUS0027452,FLT0000872,3,Smooth check-in process.,2024-04-06
FB012449,CUS0043222,FLT0016203,4,Food could be better.,2025-01-13
FB012450,CUS0055163,,2,,2026-06-18
FB012451,CUS0046878,FLT0060667,5,,2025-07-01
FB012452,CUS0054504,FLT0055325,1,,2024-12-01
FB012453,CUS0013904,FLT0010178,3,"Excellent crew, will fly again.",2024-10-25
FB012454,CUS0026349,FLT0027839,5,Food could be better.,2026-04-30
FB012455,CUS0047589,FLT0041112,5,Great service!,2024-03-09
FB012456,CUS0014559,FLT0026361,2,Great service!,2026-06-30
FB012457,CUS0058716,FLT0043193,2,Food could be better.,2024-05-25
FB012458,CUS0024998,FLT0055398,3,Smooth check-in process.,2024-08-20
FB012459,CUS0011141,,2,"Lost my baggage, very disappointed.",2024-10-15
FB012460,CUS0005147,FLT0076378,4,,2024-04-16
FB012461,CUS0032844,,3,,2024-02-15
FB012462,CUS0057339,,2,,2025-12-21
FB012463,CUS0042837,FLT0002915,4,,2026-02-17
FB012464,CUS0047966,,1,Comfortable seats.,2024-07-31
FB012465,CUS0048435,FLT0060535,3,Great service!,2024-08-25
FB012466,CUS0058909,FLT0019732,4,Comfortable seats.,2024-04-14
FB012467,CUS0025780,FLT0023822,4,"Lost my baggage, very disappointed.",2026-07-29
FB012468,CUS0041632,,5,Food could be better.,2026-01-28
FB012469,CUS0053343,FLT0014597,1,,2025-11-13
FB012470,CUS0059017,,3,Flight was delayed but staff were helpful.,2025-06-20
FB012471,CUS0007834,FLT0035574,2,"Excellent crew, will fly again.",2025-01-28
FB012472,CUS0026048,,4,Food could be better.,2024-04-02
FB012473,CUS0010811,,5,Great service!,2024-07-02
FB012474,CUS0047907,FLT0062109,1,Comfortable seats.,2024-08-03
FB012475,CUS0043213,FLT0017978,3,Food could be better.,2024-08-23
FB012476,CUS0026769,,1,Comfortable seats.,2025-03-19
FB012477,CUS0009808,,2,,2024-07-31
FB012478,CUS0027196,FLT0045389,4,,2025-10-05
FB012479,CUS0014506,FLT0037453,5,Great service!,2026-07-31
FB012480,CUS0054494,FLT0072365,1,,2024-07-07
FB012481,CUS0034417,FLT0010682,5,,2026-07-24
FB012482,CUS0056449,FLT0042718,3,"Excellent crew, will fly again.",2026-03-17
FB012483,CUS0017403,FLT0066026,1,,2026-04-07
FB012484,CUS0046723,,4,"Lost my baggage, very disappointed.",2026-05-31
FB012485,CUS0000998,FLT0044199,2,Flight was delayed but staff were helpful.,2026-02-03
FB012486,CUS0004205,FLT0010126,1,Flight was delayed but staff were helpful.,2026-01-26
FB012487,CUS0038226,FLT0066510,1,"Excellent crew, will fly again.",2026-04-22
FB012488,CUS0040464,FLT0067623,3,"Lost my baggage, very disappointed.",2025-09-30
FB012489,CUS0058163,FLT0078951,4,Smooth check-in process.,2024-03-18
FB012490,CUS0055503,FLT0077022,2,"Excellent crew, will fly again.",2024-07-30
FB012491,CUS0016939,FLT0006053,2,Great service!,2024-07-02
FB012492,CUS0046362,FLT0009038,2,Flight was delayed but staff were helpful.,2025-09-27
FB012493,CUS0045156,FLT0036280,3,"Excellent crew, will fly again.",2026-07-23
FB012494,CUS0017799,FLT0078708,5,,2026-01-30
FB012495,CUS0006080,,5,Comfortable seats.,2025-04-22
FB012496,CUS0022352,FLT0079679,4,Smooth check-in process.,2024-11-29
FB012497,CUS0050210,FLT0009104,4,Comfortable seats.,2025-08-01
FB012498,CUS0045233,FLT0015599,1,"Lost my baggage, very disappointed.",2024-05-15
FB012499,CUS0007175,,5,,2024-04-11
FB012500,CUS0048900,FLT0044727,5,Comfortable seats.,2026-06-04
FB012501,CUS0003315,FLT0002475,3,"Lost my baggage, very disappointed.",2026-02-22
FB012502,CUS0051915,FLT0031450,3,"Lost my baggage, very disappointed.",2025-01-10
FB012503,CUS0020297,FLT0054913,4,Comfortable seats.,2024-03-11
FB012504,CUS0049653,FLT0074692,2,,2026-03-01
FB012505,CUS0025713,FLT0051733,3,Flight was delayed but staff were helpful.,2025-05-04
FB012506,CUS0022711,,5,,2025-04-16
FB012507,CUS0012574,FLT0075726,4,Great service!,2025-03-15
FB012508,CUS0006050,FLT0012363,5,,2025-10-11
FB012509,CUS0040374,,5,,2025-04-02
FB012510,CUS0005131,FLT0039616,3,Great service!,2024-04-02
FB012511,CUS0014035,FLT0045966,2,Great service!,2026-02-22
FB012512,CUS0022194,,5,,2026-04-19
FB012513,CUS0032332,FLT0069192,3,"Lost my baggage, very disappointed.",2024-03-20
FB012514,CUS0036120,FLT0018473,5,,2024-01-29
FB012515,CUS0042478,,2,,2024-12-05
FB012516,CUS0040680,,4,Great service!,2025-11-23
FB012517,CUS0045846,FLT0079014,4,Smooth check-in process.,2025-07-13
FB012518,CUS0003159,FLT0025100,2,,2026-02-10
FB012519,CUS0046586,FLT0004025,1,Food could be better.,2026-05-03
FB012520,CUS0008116,FLT0075955,2,,2025-10-26
FB012521,CUS0049803,,4,Flight was delayed but staff were helpful.,2025-09-19
FB012522,CUS0025711,FLT0019366,4,Great service!,2024-07-16
FB012523,CUS0010552,FLT0014232,2,Great service!,2025-07-03
FB012524,CUS0029170,FLT0032903,2,Great service!,2026-06-15
FB012525,CUS0021691,FLT0041812,2,Flight was delayed but staff were helpful.,2026-07-14
FB012526,CUS0038737,FLT0044354,4,Great service!,2025-09-21
FB012527,CUS0053584,FLT0013743,5,,2025-03-19
FB012528,CUS0013198,FLT0034000,5,Comfortable seats.,2024-11-23
FB012529,CUS0054247,FLT0015862,4,Food could be better.,2025-10-28
FB012530,CUS0023304,FLT0033545,4,Flight was delayed but staff were helpful.,2026-02-26
FB012531,CUS0052313,FLT0068936,2,Food could be better.,2025-08-30
FB012532,CUS0035482,FLT0023533,5,,2024-12-10
FB012533,CUS0010977,FLT0066170,4,Flight was delayed but staff were helpful.,2024-01-12
FB012534,CUS0004251,FLT0021213,5,"Excellent crew, will fly again.",2025-06-13
FB012535,CUS0011051,FLT0000736,5,Smooth check-in process.,2024-11-10
FB012536,CUS0025734,FLT0078083,3,,2026-05-06
FB012537,CUS0059976,FLT0027796,1,Great service!,2024-02-12
FB012538,CUS0015658,,5,Flight was delayed but staff were helpful.,2026-04-20
FB012539,CUS0039980,FLT0012077,4,"Excellent crew, will fly again.",2026-01-23
FB012540,CUS0023614,,3,Comfortable seats.,2024-07-28
FB012541,CUS0027744,FLT0076449,2,,2026-01-02
FB012542,CUS0019515,FLT0033873,3,Food could be better.,2026-01-01
FB012543,CUS0018673,FLT0019806,5,Food could be better.,2024-01-26
FB012544,CUS0016903,,4,,2026-02-05
FB012545,CUS0017748,FLT0057745,2,Flight was delayed but staff were helpful.,2026-05-05
FB012546,CUS0006562,,3,Smooth check-in process.,2025-07-13
FB012547,CUS0031273,FLT0041629,3,"Excellent crew, will fly again.",2025-12-14
FB012548,CUS0029451,FLT0026386,5,"Excellent crew, will fly again.",2024-12-08
FB012549,CUS0056254,,1,Smooth check-in process.,2024-09-20
FB012550,CUS0046100,,1,,2024-02-18
FB012551,CUS0018390,FLT0038207,1,Great service!,2026-02-13
FB012552,CUS0037808,FLT0006882,2,"Excellent crew, will fly again.",2025-11-07
FB012553,CUS0016591,FLT0047327,1,,2024-08-03
FB012554,CUS0044445,FLT0063452,4,"Lost my baggage, very disappointed.",2025-11-19
FB012555,CUS0058530,FLT0062832,4,"Lost my baggage, very disappointed.",2025-11-24
FB012556,CUS0031518,FLT0000817,2,Flight was delayed but staff were helpful.,2024-10-22
FB012557,CUS0052743,,3,"Excellent crew, will fly again.",2024-12-01
FB012558,CUS0039204,,4,"Lost my baggage, very disappointed.",2026-05-13
FB012559,CUS0043188,FLT0025911,1,"Lost my baggage, very disappointed.",2025-11-18
FB012560,CUS0053496,FLT0078198,3,Flight was delayed but staff were helpful.,2024-03-25
FB012561,CUS0048401,FLT0012776,1,Flight was delayed but staff were helpful.,2024-01-14
FB012562,CUS0040835,FLT0060200,1,,2026-06-13
FB012563,CUS0053507,FLT0014502,5,Smooth check-in process.,2025-11-07
FB012564,CUS0013017,FLT0021303,2,Great service!,2024-05-15
FB012565,CUS0028026,FLT0046225,2,,2025-07-11
FB012566,CUS0029672,FLT0010165,1,,2024-05-30
FB012567,CUS0050827,FLT0034103,5,,2026-07-30
FB012568,CUS0049586,FLT0064095,3,Comfortable seats.,2024-01-09
FB012569,CUS0058406,FLT0001546,5,Great service!,2024-10-03
FB012570,CUS0003591,FLT0046033,2,,2024-11-25
FB012571,CUS0038817,FLT0069367,1,Smooth check-in process.,2024-01-13
FB012572,CUS0003119,FLT0000607,5,Flight was delayed but staff were helpful.,2024-04-27
FB012573,CUS0057060,FLT0022052,2,"Lost my baggage, very disappointed.",2024-09-24
FB012574,CUS0051079,FLT0069114,1,"Lost my baggage, very disappointed.",2025-04-15
FB012575,CUS0019585,FLT0052215,3,"Lost my baggage, very disappointed.",2025-11-29
FB012576,CUS0024902,FLT0062176,2,Food could be better.,2025-12-21
FB012577,CUS0022124,,1,Flight was delayed but staff were helpful.,2024-09-10
FB012578,CUS0019100,FLT0077162,4,,2024-08-28
FB012579,CUS0031141,FLT0023381,4,"Lost my baggage, very disappointed.",2025-09-28
FB012580,CUS0050870,FLT0062590,1,,2024-12-10
FB012581,CUS0003691,FLT0063998,1,"Lost my baggage, very disappointed.",2025-09-25
FB012582,CUS0046743,,2,Food could be better.,2024-08-18
FB012583,CUS0048057,FLT0016982,4,Comfortable seats.,2025-03-31
FB012584,CUS0027883,,5,,2025-08-08
FB012585,CUS0005776,FLT0019922,3,Great service!,2024-03-23
FB012586,CUS0041530,FLT0067090,2,,2025-01-27
FB012587,CUS0000607,FLT0015457,2,Great service!,2026-06-22
FB012588,CUS0011304,FLT0066267,5,Food could be better.,2026-02-13
FB012589,CUS0055781,FLT0029686,5,Great service!,2025-06-22
FB012590,CUS0027452,FLT0053039,3,,2026-07-20
FB012591,CUS0041237,FLT0001707,3,,2026-05-22
FB012592,CUS0059240,FLT0053688,5,Smooth check-in process.,2025-01-12
FB012593,CUS0021045,,4,,2026-05-23
FB012594,CUS0042082,,5,Smooth check-in process.,2025-11-06
FB012595,CUS0033379,FLT0008435,4,,2025-10-12
FB012596,CUS0044071,FLT0015773,3,Food could be better.,2025-06-01
FB012597,CUS0050731,FLT0076410,1,Food could be better.,2025-07-11
FB012598,CUS0057805,FLT0050717,3,"Lost my baggage, very disappointed.",2025-12-30
FB012599,CUS0017825,FLT0002059,3,Smooth check-in process.,2025-07-31
FB012600,CUS0014001,FLT0025929,3,,2026-05-28
FB012601,CUS0002168,FLT0034287,1,Flight was delayed but staff were helpful.,2024-06-03
FB012602,CUS0043545,FLT0020487,2,Great service!,2024-12-24
FB012603,CUS0054720,FLT0019055,5,Smooth check-in process.,2025-02-01
FB012604,CUS0040770,FLT0048815,3,"Lost my baggage, very disappointed.",2026-01-07
FB012605,CUS0016220,FLT0076160,2,,2024-04-02
FB012606,CUS0015282,,3,Food could be better.,2024-03-10
FB012607,CUS0045073,,5,,2025-07-15
FB012608,CUS0049443,FLT0026256,1,,2024-05-08
FB012609,CUS0015471,FLT0061189,4,,2024-12-15
FB012610,CUS0048013,FLT0022124,2,Comfortable seats.,2025-04-19
FB012611,CUS0048139,FLT0004584,1,,2026-05-10
FB012612,CUS0042320,FLT0015614,3,Smooth check-in process.,2025-02-12
FB012613,CUS0050683,FLT0072931,5,Food could be better.,2024-01-04
FB012614,CUS0008790,,3,,2026-02-02
FB012615,CUS0020959,FLT0077414,4,,2025-11-30
FB012616,CUS0022690,FLT0049578,3,Flight was delayed but staff were helpful.,2024-11-07
FB012617,CUS0049690,,3,Flight was delayed but staff were helpful.,2025-05-09
FB012618,CUS0011455,FLT0008814,2,Smooth check-in process.,2026-07-04
FB012619,CUS0036022,FLT0034928,3,,2025-03-17
FB012620,CUS0034056,FLT0057275,4,Flight was delayed but staff were helpful.,2025-03-22
FB012621,CUS0037817,FLT0056148,1,"Lost my baggage, very disappointed.",2025-10-25
FB012622,CUS0046663,FLT0049268,2,Flight was delayed but staff were helpful.,2024-04-05
FB012623,CUS0041519,FLT0042493,4,,2024-05-03
FB012624,CUS0017190,FLT0011839,4,,2025-01-07
FB012625,CUS0048131,,1,Food could be better.,2025-08-07
FB012626,CUS0049463,FLT0025823,3,"Lost my baggage, very disappointed.",2024-05-19
FB012627,CUS0043061,FLT0071405,1,Food could be better.,2024-09-14
FB012628,CUS0019899,FLT0069522,5,Smooth check-in process.,2025-12-01
FB012629,CUS0055978,FLT0006741,4,"Excellent crew, will fly again.",2025-04-12
FB012630,CUS0058422,FLT0048110,3,"Lost my baggage, very disappointed.",2024-12-21
FB012631,CUS0018545,FLT0054243,1,Great service!,2025-11-03
FB012632,CUS0037467,FLT0058985,5,Smooth check-in process.,2025-03-10
FB012633,CUS0043522,FLT0022680,3,,2026-03-29
FB012634,CUS0058060,FLT0043081,1,"Excellent crew, will fly again.",2024-03-05
FB012635,CUS0023519,,2,Comfortable seats.,2025-10-23
FB012636,CUS0049341,FLT0034210,5,Flight was delayed but staff were helpful.,2024-03-23
FB012637,CUS0001495,FLT0000702,2,Comfortable seats.,2026-06-04
FB012638,CUS0053448,,3,Flight was delayed but staff were helpful.,2024-03-28
FB012639,CUS0020635,FLT0011539,4,Comfortable seats.,2024-06-13
FB012640,CUS0008022,FLT0074587,2,,2025-08-19
FB012641,CUS0050291,,2,Smooth check-in process.,2025-04-03
FB012642,CUS0019442,FLT0002228,5,,2026-04-21
FB012643,CUS0051354,FLT0013215,4,,2025-02-16
FB012644,CUS0009381,FLT0066065,1,Food could be better.,2026-01-18
FB012645,CUS0057535,FLT0030965,4,,2026-05-23
FB012646,CUS0009602,FLT0070606,5,Flight was delayed but staff were helpful.,2026-02-08
FB012647,CUS0055300,FLT0010934,5,"Excellent crew, will fly again.",2024-01-13
FB012648,CUS0041468,,5,Smooth check-in process.,2025-05-02
FB012649,CUS0058232,FLT0078721,2,,2025-10-21
FB012650,CUS0053603,FLT0021700,4,Great service!,2024-07-29
FB012651,CUS0054293,FLT0008368,1,,2025-10-01
