assignment_id,flight_id,crew_id,role_on_flight
CA00161436,FLT0040359,CRW000058,Flight Attendant
CA00161437,FLT0040360,CRW001442,Captain
CA00161438,FLT0040360,CRW000504,First Officer
CA00161439,FLT0040360,CRW000076,Flight Attendant
CA00161440,FLT0040360,CRW001811,Flight Attendant
CA00161441,FLT0040361,CRW000949,Captain
CA00161442,FLT0040361,CRW001531,First Officer
CA00161443,FLT0040361,CRW001343,Flight Attendant
CA00161444,FLT0040361,CRW000746,Flight Attendant
CA00161445,FLT0040362,CRW002256,Captain
CA00161446,FLT0040362,CRW000812,First Officer
CA00161447,FLT0040362,CRW002304,Flight Attendant
CA00161448,FLT0040362,CRW001279,Flight Attendant
CA00161449,FLT0040363,CRW001833,Captain
CA00161450,FLT0040363,CRW000516,First Officer
CA00161451,FLT0040363,CRW000747,Flight Attendant
CA00161452,FLT0040363,CRW002446,Flight Attendant
CA00161453,FLT0040364,CRW000728,Captain
CA00161454,FLT0040364,CRW000269,First Officer
CA00161455,FLT0040364,CRW001064,Flight Attendant
CA00161456,FLT0040364,CRW001438,Flight Attendant
CA00161457,FLT0040365,CRW001001,Captain
CA00161458,FLT0040365,CRW001809,First Officer
CA00161459,FLT0040365,CRW001563,Flight Attendant
CA00161460,FLT0040365,CRW001230,Flight Attendant
CA00161461,FLT0040366,CRW000690,Captain
CA00161462,FLT0040366,CRW000173,First Officer
CA00161463,FLT0040366,CRW000490,Flight Attendant
CA00161464,FLT0040366,CRW001388,Flight Attendant
CA00161465,FLT0040367,CRW000187,Captain
CA00161466,FLT0040367,CRW001929,First Officer
CA00161467,FLT0040367,CRW001687,Flight Attendant
CA00161468,FLT0040367,CRW000271,Flight Attendant
CA00161469,FLT0040368,CRW001217,Captain
CA00161470,FLT0040368,CRW001194,First Officer
CA00161471,FLT0040368,CRW000066,Flight Attendant
CA00161472,FLT0040368,CRW000280,Flight Attendant
CA00161473,FLT0040369,CRW001049,Captain
CA00161474,FLT0040369,CRW000651,First Officer
CA00161475,FLT0040369,CRW002212,Flight Attendant
CA00161476,FLT0040369,CRW000920,Flight Attendant
CA00161477,FLT0040370,CRW002043,Captain
CA00161478,FLT0040370,CRW001212,First Officer
CA00161479,FLT0040370,CRW002162,Flight Attendant
CA00161480,FLT0040370,CRW001523,Flight Attendant
CA00161481,FLT0040371,CRW000533,Captain
CA00161482,FLT0040371,CRW000607,First Officer
CA00161483,FLT0040371,CRW001374,Flight Attendant
CA00161484,FLT0040371,CRW002397,Flight Attendant
CA00161485,FLT0040372,CRW001618,Captain
CA00161486,FLT0040372,CRW001530,First Officer
CA00161487,FLT0040372,CRW000199,Flight Attendant
CA00161488,FLT0040372,CRW001083,Flight Attendant
CA00161489,FLT0040373,CRW001359,Captain
CA00161490,FLT0040373,CRW002155,First Officer
CA00161491,FLT0040373,CRW001823,Flight Attendant
CA00161492,FLT0040373,CRW000299,Flight Attendant
CA00161493,FLT0040374,CRW001579,Captain
CA00161494,FLT0040374,CRW000018,First Officer
CA00161495,FLT0040374,CRW001150,Flight Attendant
CA00161496,FLT0040374,CRW000076,Flight Attendant
CA00161497,FLT0040375,CRW001468,Captain
CA00161498,FLT0040375,CRW002480,First Officer
CA00161499,FLT0040375,CRW001343,Flight Attendant
CA00161500,FLT0040375,CRW000346,Flight Attendant
CA00161501,FLT0040376,CRW000120,Captain
CA00161502,FLT0040376,CRW001709,First Officer
CA00161503,FLT0040376,CRW001881,Flight Attendant
CA00161504,FLT0040376,CRW001608,Flight Attendant
CA00161505,FLT0040377,CRW001686,Captain
CA00161506,FLT0040377,CRW000669,First Officer
CA00161507,FLT0040377,CRW001512,Flight Attendant
CA00161508,FLT0040377,CRW002102,Flight Attendant
CA00161509,FLT0040378,CRW000147,Captain
CA00161510,FLT0040378,CRW000286,First Officer
CA00161511,FLT0040378,CRW002124,Flight Attendant
CA00161512,FLT0040378,CRW002260,Flight Attendant
CA00161513,FLT0040379,CRW000336,Captain
CA00161514,FLT0040379,CRW002388,First Officer
CA00161515,FLT0040379,CRW000905,Flight Attendant
CA00161516,FLT0040379,CRW001027,Flight Attendant
CA00161517,FLT0040380,CRW001842,Captain
CA00161518,FLT0040380,CRW000325,First Officer
CA00161519,FLT0040380,CRW001374,Flight Attendant
CA00161520,FLT0040380,CRW000684,Flight Attendant
CA00161521,FLT0040381,CRW001444,Captain
CA00161522,FLT0040381,CRW001994,First Officer
CA00161523,FLT0040381,CRW002003,Flight Attendant
CA00161524,FLT0040381,CRW002131,Flight Attendant
CA00161525,FLT0040382,CRW000837,Captain
CA00161526,FLT0040382,CRW001294,First Officer
CA00161527,FLT0040382,CRW001987,Flight Attendant
CA00161528,FLT0040382,CRW002418,Flight Attendant
CA00161529,FLT0040383,CRW002336,Captain
CA00161530,FLT0040383,CRW002115,First Officer
CA00161531,FLT0040383,CRW002189,Flight Attendant
CA00161532,FLT0040383,CRW000945,Flight Attendant
CA00161533,FLT0040384,CRW000292,Captain
CA00161534,FLT0040384,CRW002139,First Officer
CA00161535,FLT0040384,CRW002212,Flight Attendant
CA00161536,FLT0040384,CRW000697,Flight Attendant
CA00161537,FLT0040385,CRW001112,Captain
CA00161538,FLT0040385,CRW000835,First Officer
CA00161539,FLT0040385,CRW000242,Flight Attendant
CA00161540,FLT0040385,CRW001987,Flight Attendant
CA00161541,FLT0040386,CRW002070,Captain
CA00161542,FLT0040386,CRW002332,First Officer
CA00161543,FLT0040386,CRW001803,Flight Attendant
CA00161544,FLT0040386,CRW002056,Flight Attendant
CA00161545,FLT0040387,CRW002224,Captain
CA00161546,FLT0040387,CRW000545,First Officer
CA00161547,FLT0040387,CRW002453,Flight Attendant
CA00161548,FLT0040387,CRW000168,Flight Attendant
CA00161549,FLT0040388,CRW001477,Captain
CA00161550,FLT0040388,CRW000194,First Officer
CA00161551,FLT0040388,CRW001396,Flight Attendant
CA00161552,FLT0040388,CRW002260,Flight Attendant
CA00161553,FLT0040389,CRW000963,Captain
CA00161554,FLT0040389,CRW001730,First Officer
CA00161555,FLT0040389,CRW000673,Flight Attendant
CA00161556,FLT0040389,CRW000854,Flight Attendant
CA00161557,FLT0040390,CRW000705,Captain
CA00161558,FLT0040390,CRW000714,First Officer
CA00161559,FLT0040390,CRW000458,Flight Attendant
CA00161560,FLT0040390,CRW000706,Flight Attendant
CA00161561,FLT0040391,CRW001783,Captain
CA00161562,FLT0040391,CRW000415,First Officer
CA00161563,FLT0040391,CRW001511,Flight Attendant
CA00161564,FLT0040391,CRW000945,Flight Attendant
CA00161565,FLT0040392,CRW001112,Captain
CA00161566,FLT0040392,CRW000475,First Officer
CA00161567,FLT0040392,CRW001512,Flight Attendant
CA00161568,FLT0040392,CRW000099,Flight Attendant
CA00161569,FLT0040393,CRW000705,Captain
CA00161570,FLT0040393,CRW001809,First Officer
CA00161571,FLT0040393,CRW001648,Flight Attendant
CA00161572,FLT0040393,CRW000070,Flight Attendant
CA00161573,FLT0040394,CRW002342,Captain
CA00161574,FLT0040394,CRW000012,First Officer
CA00161575,FLT0040394,CRW000908,Flight Attendant
CA00161576,FLT0040394,CRW000123,Flight Attendant
CA00161577,FLT0040395,CRW000288,Captain
CA00161578,FLT0040395,CRW001146,First Officer
CA00161579,FLT0040395,CRW001690,Flight Attendant
CA00161580,FLT0040395,CRW002052,Flight Attendant
CA00161581,FLT0040396,CRW001678,Captain
CA00161582,FLT0040396,CRW000804,First Officer
CA00161583,FLT0040396,CRW002147,Flight Attendant
CA00161584,FLT0040396,CRW001024,Flight Attendant
CA00161585,FLT0040397,CRW001542,Captain
CA00161586,FLT0040397,CRW001857,First Officer
CA00161587,FLT0040397,CRW001751,Flight Attendant
CA00161588,FLT0040397,CRW000650,Flight Attendant
CA00161589,FLT0040398,CRW002271,Captain
CA00161590,FLT0040398,CRW001185,First Officer
CA00161591,FLT0040398,CRW001305,Flight Attendant
CA00161592,FLT0040398,CRW002201,Flight Attendant
CA00161593,FLT0040399,CRW000927,Captain
CA00161594,FLT0040399,CRW000607,First Officer
CA00161595,FLT0040399,CRW001828,Flight Attendant
CA00161596,FLT0040399,CRW001591,Flight Attendant
CA00161597,FLT0040400,CRW001747,Captain
CA00161598,FLT0040400,CRW000693,First Officer
CA00161599,FLT0040400,CRW000566,Flight Attendant
CA00161600,FLT0040400,CRW001846,Flight Attendant
CA00161601,FLT0040401,CRW000996,Captain
CA00161602,FLT0040401,CRW002434,First Officer
CA00161603,FLT0040401,CRW002093,Flight Attendant
CA00161604,FLT0040401,CRW000973,Flight Attendant
CA00161605,FLT0040402,CRW001206,Captain
CA00161606,FLT0040402,CRW000812,First Officer
CA00161607,FLT0040402,CRW001293,Flight Attendant
CA00161608,FLT0040402,CRW000617,Flight Attendant
CA00161609,FLT0040403,CRW001173,Captain
CA00161610,FLT0040403,CRW001530,First Officer
CA00161611,FLT0040403,CRW000680,Flight Attendant
CA00161612,FLT0040403,CRW002466,Flight Attendant
CA00161613,FLT0040404,CRW002246,Captain
CA00161614,FLT0040404,CRW002138,First Officer
CA00161615,FLT0040404,CRW001326,Flight Attendant
CA00161616,FLT0040404,CRW002482,Flight Attendant
CA00161617,FLT0040405,CRW001806,Captain
CA00161618,FLT0040405,CRW001023,First Officer
CA00161619,FLT0040405,CRW000165,Flight Attendant
CA00161620,FLT0040405,CRW002124,Flight Attendant
CA00161621,FLT0040406,CRW001067,Captain
CA00161622,FLT0040406,CRW001077,First Officer
CA00161623,FLT0040406,CRW001972,Flight Attendant
CA00161624,FLT0040406,CRW001887,Flight Attendant
CA00161625,FLT0040407,CRW002271,Captain
CA00161626,FLT0040407,CRW002053,First Officer
CA00161627,FLT0040407,CRW002051,Flight Attendant
CA00161628,FLT0040407,CRW001312,Flight Attendant
CA00161629,FLT0040408,CRW001444,Captain
CA00161630,FLT0040408,CRW001667,First Officer
CA00161631,FLT0040408,CRW000987,Flight Attendant
CA00161632,FLT0040408,CRW000501,Flight Attendant
CA00161633,FLT0040409,CRW000785,Captain
CA00161634,FLT0040409,CRW001624,First Officer
CA00161635,FLT0040409,CRW001503,Flight Attendant
CA00161636,FLT0040409,CRW002207,Flight Attendant
CA00161637,FLT0040410,CRW001932,Captain
CA00161638,FLT0040410,CRW000695,First Officer
CA00161639,FLT0040410,CRW001959,Flight Attendant
CA00161640,FLT0040410,CRW001313,Flight Attendant
CA00161641,FLT0040411,CRW001496,Captain
CA00161642,FLT0040411,CRW000359,First Officer
CA00161643,FLT0040411,CRW001406,Flight Attendant
CA00161644,FLT0040411,CRW000619,Flight Attendant
CA00161645,FLT0040412,CRW000139,Captain
CA00161646,FLT0040412,CRW002140,First Officer
CA00161647,FLT0040412,CRW001150,Flight Attendant
CA00161648,FLT0040412,CRW001737,Flight Attendant
CA00161649,FLT0040413,CRW001544,Captain
CA00161650,FLT0040413,CRW000385,First Officer
CA00161651,FLT0040413,CRW002331,Flight Attendant
CA00161652,FLT0040413,CRW001559,Flight Attendant
CA00161653,FLT0040414,CRW001106,Captain
CA00161654,FLT0040414,CRW000823,First Officer
CA00161655,FLT0040414,CRW002052,Flight Attendant
CA00161656,FLT0040414,CRW001705,Flight Attendant
CA00161657,FLT0040415,CRW001925,Captain
CA00161658,FLT0040415,CRW000714,First Officer
CA00161659,FLT0040415,CRW001030,Flight Attendant
CA00161660,FLT0040415,CRW001488,Flight Attendant
CA00161661,FLT0040416,CRW002135,Captain
CA00161662,FLT0040416,CRW001415,First Officer
CA00161663,FLT0040416,CRW001149,Flight Attendant
CA00161664,FLT0040416,CRW000447,Flight Attendant
CA00161665,FLT0040417,CRW001932,Captain
CA00161666,FLT0040417,CRW000788,First Officer
CA00161667,FLT0040417,CRW002397,Flight Attendant
CA00161668,FLT0040417,CRW000377,Flight Attendant
CA00161669,FLT0040418,CRW001179,Captain
CA00161670,FLT0040418,CRW000434,First Officer
CA00161671,FLT0040418,CRW001718,Flight Attendant
CA00161672,FLT0040418,CRW000859,Flight Attendant
CA00161673,FLT0040419,CRW001654,Captain
CA00161674,FLT0040419,CRW001808,First Officer
CA00161675,FLT0040419,CRW002247,Flight Attendant
CA00161676,FLT0040419,CRW000508,Flight Attendant
CA00161677,FLT0040420,CRW002460,Captain
CA00161678,FLT0040420,CRW002332,First Officer
CA00161679,FLT0040420,CRW001577,Flight Attendant
CA00161680,FLT0040420,CRW000353,Flight Attendant
CA00161681,FLT0040421,CRW002091,Captain
CA00161682,FLT0040421,CRW001552,First Officer
CA00161683,FLT0040421,CRW001612,Flight Attendant
CA00161684,FLT0040421,CRW000230,Flight Attendant
CA00161685,FLT0040422,CRW002460,Captain
CA00161686,FLT0040422,CRW000613,First Officer
CA00161687,FLT0040422,CRW001054,Flight Attendant
CA00161688,FLT0040422,CRW001347,Flight Attendant
CA00161689,FLT0040423,CRW001844,Captain
CA00161690,FLT0040423,CRW000075,First Officer
CA00161691,FLT0040423,CRW000524,Flight Attendant
CA00161692,FLT0040423,CRW001181,Flight Attendant
CA00161693,FLT0040424,CRW001686,Captain
CA00161694,FLT0040424,CRW000756,First Officer
CA00161695,FLT0040424,CRW000870,Flight Attendant
CA00161696,FLT0040424,CRW002294,Flight Attendant
CA00161697,FLT0040425,CRW000403,Captain
CA00161698,FLT0040425,CRW001913,First Officer
CA00161699,FLT0040425,CRW000939,Flight Attendant
CA00161700,FLT0040425,CRW000984,Flight Attendant
CA00161701,FLT0040426,CRW000486,Captain
CA00161702,FLT0040426,CRW001910,First Officer
CA00161703,FLT0040426,CRW001856,Flight Attendant
CA00161704,FLT0040426,CRW001587,Flight Attendant
CA00161705,FLT0040427,CRW001618,Captain
CA00161706,FLT0040427,CRW002481,First Officer
CA00161707,FLT0040427,CRW001892,Flight Attendant
CA00161708,FLT0040427,CRW002459,Flight Attendant
CA00161709,FLT0040428,CRW000578,Captain
CA00161710,FLT0040428,CRW001268,First Officer
CA00161711,FLT0040428,CRW000733,Flight Attendant
CA00161712,FLT0040428,CRW000002,Flight Attendant
CA00161713,FLT0040429,CRW001925,Captain
CA00161714,FLT0040429,CRW001889,First Officer
CA00161715,FLT0040429,CRW002373,Flight Attendant
CA00161716,FLT0040429,CRW002378,Flight Attendant
CA00161717,FLT0040430,CRW002293,Captain
CA00161718,FLT0040430,CRW001631,First Officer
CA00161719,FLT0040430,CRW002245,Flight Attendant
CA00161720,FLT0040430,CRW002207,Flight Attendant
CA00161721,FLT0040431,CRW001695,Captain
CA00161722,FLT0040431,CRW000543,First Officer
CA00161723,FLT0040431,CRW001668,Flight Attendant
CA00161724,FLT0040431,CRW001718,Flight Attendant
CA00161725,FLT0040432,CRW001370,Captain
CA00161726,FLT0040432,CRW001529,First Officer
CA00161727,FLT0040432,CRW000026,Flight Attendant
CA00161728,FLT0040432,CRW000016,Flight Attendant
CA00161729,FLT0040433,CRW001140,Captain
CA00161730,FLT0040433,CRW000695,First Officer
CA00161731,FLT0040433,CRW000656,Flight Attendant
CA00161732,FLT0040433,CRW000847,Flight Attendant
CA00161733,FLT0040434,CRW002152,Captain
CA00161734,FLT0040434,CRW001194,First Officer
CA00161735,FLT0040434,CRW000665,Flight Attendant
CA00161736,FLT0040434,CRW000770,Flight Attendant
CA00161737,FLT0040435,CRW000139,Captain
CA00161738,FLT0040435,CRW001548,First Officer
CA00161739,FLT0040435,CRW002225,Flight Attendant
CA00161740,FLT0040435,CRW001320,Flight Attendant
CA00161741,FLT0040436,CRW000381,Captain
CA00161742,FLT0040436,CRW002279,First Officer
CA00161743,FLT0040436,CRW002334,Flight Attendant
CA00161744,FLT0040436,CRW002273,Flight Attendant
CA00161745,FLT0040437,CRW000578,Captain
CA00161746,FLT0040437,CRW000701,First Officer
CA00161747,FLT0040437,CRW000414,Flight Attendant
CA00161748,FLT0040437,CRW001694,Flight Attendant
CA00161749,FLT0040438,CRW001334,Captain
CA00161750,FLT0040438,CRW001774,First Officer
CA00161751,FLT0040438,CRW002389,Flight Attendant
CA00161752,FLT0040438,CRW001119,Flight Attendant
CA00161753,FLT0040439,CRW001302,Captain
CA00161754,FLT0040439,CRW001194,First Officer
CA00161755,FLT0040439,CRW001503,Flight Attendant
CA00161756,FLT0040439,CRW000451,Flight Attendant
CA00161757,FLT0040440,CRW000382,Captain
CA00161758,FLT0040440,CRW000048,First Officer
CA00161759,FLT0040440,CRW000051,Flight Attendant
CA00161760,FLT0040440,CRW001909,Flight Attendant
CA00161761,FLT0040441,CRW000560,Captain
CA00161762,FLT0040441,CRW000516,First Officer
CA00161763,FLT0040441,CRW001940,Flight Attendant
CA00161764,FLT0040441,CRW000396,Flight Attendant
CA00161765,FLT0040442,CRW000817,Captain
CA00161766,FLT0040442,CRW000941,First Officer
CA00161767,FLT0040442,CRW000002,Flight Attendant
CA00161768,FLT0040442,CRW000017,Flight Attendant
CA00161769,FLT0040443,CRW001001,Captain
CA00161770,FLT0040443,CRW001722,First Officer
CA00161771,FLT0040443,CRW002467,Flight Attendant
CA00161772,FLT0040443,CRW000418,Flight Attendant
CA00161773,FLT0040444,CRW001767,Captain
CA00161774,FLT0040444,CRW000928,First Officer
CA00161775,FLT0040444,CRW000950,Flight Attendant
CA00161776,FLT0040444,CRW000273,Flight Attendant
CA00161777,FLT0040445,CRW000474,Captain
CA00161778,FLT0040445,CRW002026,First Officer
CA00161779,FLT0040445,CRW001085,Flight Attendant
CA00161780,FLT0040445,CRW001027,Flight Attendant
CA00161781,FLT0040446,CRW000663,Captain
CA00161782,FLT0040446,CRW001156,First Officer
CA00161783,FLT0040446,CRW001828,Flight Attendant
CA00161784,FLT0040446,CRW000969,Flight Attendant
CA00161785,FLT0040447,CRW001370,Captain
CA00161786,FLT0040447,CRW001508,First Officer
CA00161787,FLT0040447,CRW001027,Flight Attendant
CA00161788,FLT0040447,CRW001490,Flight Attendant
CA00161789,FLT0040448,CRW001843,Captain
CA00161790,FLT0040448,CRW000348,First Officer
CA00161791,FLT0040448,CRW000230,Flight Attendant
CA00161792,FLT0040448,CRW001150,Flight Attendant
CA00161793,FLT0040449,CRW001654,Captain
CA00161794,FLT0040449,CRW001194,First Officer
CA00161795,FLT0040449,CRW002056,Flight Attendant
CA00161796,FLT0040449,CRW001165,Flight Attendant
CA00161797,FLT0040450,CRW001778,Captain
CA00161798,FLT0040450,CRW000818,First Officer
CA00161799,FLT0040450,CRW001981,Flight Attendant
CA00161800,FLT0040450,CRW000165,Flight Attendant
CA00161801,FLT0040451,CRW000198,Captain
CA00161802,FLT0040451,CRW002319,First Officer
CA00161803,FLT0040451,CRW000704,Flight Attendant
CA00161804,FLT0040451,CRW001826,Flight Attendant
CA00161805,FLT0040452,CRW000206,Captain
CA00161806,FLT0040452,CRW000105,First Officer
CA00161807,FLT0040452,CRW002225,Flight Attendant
CA00161808,FLT0040452,CRW000142,Flight Attendant
CA00161809,FLT0040453,CRW000337,Captain
CA00161810,FLT0040453,CRW000143,First Officer
CA00161811,FLT0040453,CRW001059,Flight Attendant
CA00161812,FLT0040453,CRW001567,Flight Attendant
CA00161813,FLT0040454,CRW001790,Captain
CA00161814,FLT0040454,CRW001167,First Officer
CA00161815,FLT0040454,CRW001888,Flight Attendant
CA00161816,FLT0040454,CRW000400,Flight Attendant
CA00161817,FLT0040455,CRW001112,Captain
CA00161818,FLT0040455,CRW002071,First Officer
CA00161819,FLT0040455,CRW000526,Flight Attendant
CA00161820,FLT0040455,CRW000192,Flight Attendant
CA00161821,FLT0040456,CRW001618,Captain
CA00161822,FLT0040456,CRW000079,First Officer
CA00161823,FLT0040456,CRW002019,Flight Attendant
CA00161824,FLT0040456,CRW002193,Flight Attendant
CA00161825,FLT0040457,CRW001704,Captain
CA00161826,FLT0040457,CRW001530,First Officer
CA00161827,FLT0040457,CRW000256,Flight Attendant
CA00161828,FLT0040457,CRW000300,Flight Attendant
CA00161829,FLT0040458,CRW000146,Captain
CA00161830,FLT0040458,CRW001294,First Officer
CA00161831,FLT0040458,CRW001379,Flight Attendant
CA00161832,FLT0040458,CRW000268,Flight Attendant
CA00161833,FLT0040459,CRW000533,Captain
CA00161834,FLT0040459,CRW000105,First Officer
CA00161835,FLT0040459,CRW001316,Flight Attendant
CA00161836,FLT0040459,CRW001737,Flight Attendant
CA00161837,FLT0040460,CRW001686,Captain
CA00161838,FLT0040460,CRW000913,First Officer
CA00161839,FLT0040460,CRW000584,Flight Attendant
CA00161840,FLT0040460,CRW001320,Flight Attendant
CA00161841,FLT0040461,CRW000384,Captain
CA00161842,FLT0040461,CRW002237,First Officer
CA00161843,FLT0040461,CRW001525,Flight Attendant
CA00161844,FLT0040461,CRW000295,Flight Attendant
CA00161845,FLT0040462,CRW000442,Captain
CA00161846,FLT0040462,CRW002170,First Officer
CA00161847,FLT0040462,CRW000711,Flight Attendant
CA00161848,FLT0040462,CRW001122,Flight Attendant
CA00161849,FLT0040463,CRW001653,Captain
CA00161850,FLT0040463,CRW001530,First Officer
CA00161851,FLT0040463,CRW000820,Flight Attendant
CA00161852,FLT0040463,CRW002202,Flight Attendant
CA00161853,FLT0040464,CRW000301,Captain
CA00161854,FLT0040464,CRW002169,First Officer
CA00161855,FLT0040464,CRW000010,Flight Attendant
CA00161856,FLT0040464,CRW001052,Flight Attendant
CA00161857,FLT0040465,CRW001659,Captain
CA00161858,FLT0040465,CRW001234,First Officer
CA00161859,FLT0040465,CRW001954,Flight Attendant
CA00161860,FLT0040465,CRW002201,Flight Attendant
CA00161861,FLT0040466,CRW002381,Captain
