flight_id,schedule_id,flight_date,aircraft_id,airline_id,route_id,scheduled_departure_time,scheduled_arrival_time,origin_airport_id,dest_airport_id,status,actual_departure_time,actual_arrival_time,gate_id
FLT0029716,SCH000331,2025-09-11,ACFT00191,AL0013,RT00573,10:30:00,18:03:00,APT00243,APT00210,Arrived,2025-09-11 10:30:00,2025-09-11 18:03:00,
FLT0029717,SCH000279,2026-05-04,ACFT00281,AL0006,RT00282,09:30:00,13:31:00,APT00047,APT00045,Arrived,2026-05-04 09:30:00,2026-05-04 13:31:00,GATE00270
FLT0029718,SCH001246,2026-04-21,ACFT00493,AL0004,RT00790,04:15:00,08:27:00,APT00178,APT00113,Arrived,2026-04-21 04:15:00,2026-04-21 08:27:00,GATE00058
FLT0029719,SCH001051,2025-11-03,ACFT00042,AL0005,RT00776,01:30:00,13:23:00,APT00057,APT00027,Arrived,2025-11-03 01:30:00,2025-11-03 13:23:00,GATE00431
FLT0029720,SCH000730,2026-01-26,ACFT00539,AL0020,RT00375,18:45:00,08:35:00,APT00194,APT00183,Arrived,2026-01-26 18:45:00,2026-01-27 08:35:00,GATE00304
FLT0029721,SCH000024,2026-05-16,ACFT00227,AL0011,RT00213,07:30:00,19:21:00,APT00051,APT00009,Arrived,2026-05-16 07:30:00,2026-05-16 19:21:00,GATE00465
FLT0029722,SCH001977,2025-10-10,ACFT00195,AL0003,RT00601,11:45:00,17:43:00,APT00190,APT00120,Arrived,2025-10-10 11:45:00,2025-10-10 17:43:00,GATE00008
FLT0029723,SCH001658,2026-04-11,ACFT00567,AL0008,RT00228,00:30:00,02:28:00,APT00007,APT00121,Arrived,2026-04-11 00:30:00,2026-04-11 02:28:00,GATE00373
FLT0029724,SCH000174,2026-01-23,ACFT00498,AL0014,RT00880,02:30:00,16:47:00,APT00163,APT00201,Delayed,2026-01-23 05:30:00,2026-01-23 19:47:00,GATE00340
FLT0029725,SCH000961,2026-06-07,ACFT00013,AL0010,RT00868,12:00:00,13:29:00,APT00034,APT00132,Arrived,2026-06-07 12:00:00,2026-06-07 13:29:00,GATE00505
FLT0029726,SCH001265,2026-03-03,ACFT00557,AL0012,RT00010,21:45:00,08:35:00,APT00036,APT00144,Arrived,2026-03-03 21:45:00,2026-03-04 08:35:00,GATE00189
FLT0029727,SCH002445,2025-09-03,ACFT00168,AL0005,RT00227,15:45:00,05:41:00,APT00250,APT00010,Arrived,2025-09-03 15:45:00,2025-09-04 05:41:00,GATE00066
FLT0029728,SCH000568,2025-09-06,ACFT00565,AL0013,RT00806,07:00:00,12:01:00,APT00062,APT00061,Arrived,2025-09-06 07:00:00,2025-09-06 12:01:00,GATE00088
FLT0029729,SCH000908,2026-07-07,ACFT00251,AL0020,RT00090,17:15:00,23:20:00,APT00150,APT00042,Arrived,2026-07-07 17:15:00,2026-07-07 23:20:00,
FLT0029730,SCH001373,2026-01-07,ACFT00025,AL0015,RT00110,20:15:00,10:17:00,APT00190,APT00195,Arrived,2026-01-07 20:15:00,2026-01-08 10:17:00,GATE00150
FLT0029731,SCH001731,2025-12-18,ACFT00031,AL0010,RT00740,19:15:00,21:50:00,APT00161,APT00136,Arrived,2025-12-18 19:15:00,2025-12-18 21:50:00,GATE00568
FLT0029732,SCH000117,2026-04-19,ACFT00322,AL0016,RT00696,10:30:00,16:15:00,APT00105,APT00145,Arrived,2026-04-19 10:30:00,2026-04-19 16:15:00,GATE00122
FLT0029733,SCH002251,2026-07-07,ACFT00499,AL0013,RT00297,09:30:00,19:11:00,APT00173,APT00035,Arrived,2026-07-07 09:30:00,2026-07-07 19:11:00,GATE00405
FLT0029734,SCH001683,2026-07-20,ACFT00404,AL0003,RT00758,22:45:00,07:26:00,APT00237,APT00021,Delayed,2026-07-21 01:27:00,2026-07-21 10:08:00,GATE00564
FLT0029735,SCH001631,2026-04-01,ACFT00397,AL0017,RT00536,12:15:00,21:40:00,APT00138,APT00025,Cancelled,,,
FLT0029736,SCH000521,2025-10-05,ACFT00018,AL0019,RT00518,07:45:00,20:20:00,APT00189,APT00244,Arrived,2025-10-05 07:45:00,2025-10-05 20:20:00,GATE00545
FLT0029737,SCH001172,2026-08-11,ACFT00549,AL0007,RT00895,00:15:00,17:02:00,APT00205,APT00166,Scheduled,,,GATE00457
FLT0029738,SCH001561,2025-10-29,ACFT00251,AL0020,RT00794,03:45:00,05:58:00,APT00095,APT00092,Arrived,2025-10-29 03:45:00,2025-10-29 05:58:00,GATE00124
FLT0029739,SCH002035,2026-01-13,ACFT00586,AL0013,RT00434,01:30:00,07:01:00,APT00014,APT00079,Arrived,2026-01-13 01:30:00,2026-01-13 07:01:00,GATE00593
FLT0029740,SCH000260,2026-06-15,ACFT00058,AL0006,RT00625,01:00:00,08:16:00,APT00056,APT00094,Arrived,2026-06-15 01:00:00,2026-06-15 08:16:00,GATE00306
FLT0029741,SCH000344,2026-01-19,ACFT00426,AL0002,RT00812,16:00:00,17:49:00,APT00015,APT00089,Arrived,2026-01-19 16:00:00,2026-01-19 17:49:00,GATE00472
FLT0029742,SCH000680,2026-05-15,ACFT00350,AL0008,RT00730,16:30:00,03:37:00,APT00190,APT00157,Arrived,2026-05-15 16:30:00,2026-05-16 03:37:00,GATE00008
FLT0029743,SCH001035,2026-03-27,ACFT00502,AL0014,RT00278,09:45:00,20:12:00,APT00130,APT00155,Arrived,2026-03-27 09:45:00,2026-03-27 20:12:00,GATE00413
FLT0029744,SCH001029,2026-08-13,ACFT00180,AL0004,RT00354,03:30:00,21:05:00,APT00173,APT00150,Scheduled,,,GATE00328
FLT0029745,SCH001011,2026-02-07,ACFT00306,AL0009,RT00750,05:15:00,20:19:00,APT00071,APT00246,Arrived,2026-02-07 05:15:00,2026-02-07 20:19:00,GATE00559
FLT0029746,SCH000482,2025-11-03,ACFT00005,AL0008,RT00386,14:00:00,17:35:00,APT00107,APT00181,Arrived,2025-11-03 14:00:00,2025-11-03 17:35:00,GATE00407
FLT0029747,SCH001088,2026-01-14,ACFT00251,AL0020,RT00762,04:45:00,13:33:00,APT00027,APT00038,Arrived,2026-01-14 04:45:00,2026-01-14 13:33:00,GATE00254
FLT0029748,SCH001239,2025-10-15,ACFT00345,AL0017,RT00764,04:30:00,11:50:00,APT00132,APT00183,Arrived,2025-10-15 04:30:00,2025-10-15 11:50:00,GATE00204
FLT0029749,SCH001817,2026-03-29,ACFT00494,AL0013,RT00320,16:15:00,00:31:00,APT00105,APT00097,Arrived,2026-03-29 16:15:00,2026-03-30 00:31:00,GATE00122
FLT0029750,SCH001250,2026-01-11,ACFT00164,AL0009,RT00725,05:30:00,13:25:00,APT00031,APT00205,Arrived,2026-01-11 05:30:00,2026-01-11 13:25:00,GATE00199
FLT0029751,SCH001792,2025-12-29,ACFT00276,AL0005,RT00589,09:15:00,21:29:00,APT00093,APT00071,Arrived,2025-12-29 09:15:00,2025-12-29 21:29:00,GATE00142
FLT0029752,SCH002500,2025-09-22,ACFT00076,AL0019,RT00836,15:00:00,05:24:00,APT00069,APT00238,Delayed,2025-09-22 16:44:00,2025-09-23 07:08:00,GATE00143
FLT0029753,SCH000200,2026-04-15,ACFT00578,AL0019,RT00245,13:00:00,23:34:00,APT00040,APT00132,Arrived,2026-04-15 13:00:00,2026-04-15 23:34:00,GATE00433
FLT0029754,SCH002088,2025-12-10,ACFT00277,AL0016,RT00231,17:45:00,22:51:00,APT00245,APT00017,Arrived,2025-12-10 17:45:00,2025-12-10 22:51:00,GATE00106
FLT0029755,SCH002322,2026-07-31,ACFT00219,AL0008,RT00791,22:30:00,15:32:00,APT00200,APT00177,Arrived,2026-07-31 22:30:00,2026-08-01 15:32:00,GATE00191
FLT0029756,SCH000816,2026-03-13,ACFT00107,AL0001,RT00293,17:30:00,06:45:00,APT00177,APT00049,Arrived,2026-03-13 17:30:00,2026-03-14 06:45:00,GATE00310
FLT0029757,SCH000046,2026-01-04,ACFT00059,AL0017,RT00072,04:45:00,06:09:00,APT00018,APT00009,Arrived,2026-01-04 04:45:00,2026-01-04 06:09:00,GATE00027
FLT0029758,SCH000160,2025-12-24,ACFT00561,AL0003,RT00742,03:15:00,05:59:00,APT00171,APT00159,Arrived,2025-12-24 03:15:00,2025-12-24 05:59:00,
FLT0029759,SCH001254,2025-10-09,ACFT00452,AL0004,RT00177,13:30:00,07:10:00,APT00089,APT00005,Arrived,2025-10-09 13:30:00,2025-10-10 07:10:00,GATE00205
FLT0029760,SCH001580,2026-01-09,ACFT00356,AL0015,RT00412,18:45:00,20:10:00,APT00212,APT00166,Arrived,2026-01-09 18:45:00,2026-01-09 20:10:00,GATE00020
FLT0029761,SCH000695,2026-08-13,ACFT00229,AL0018,RT00646,07:30:00,01:16:00,APT00202,APT00174,Scheduled,,,GATE00390
FLT0029762,SCH000741,2026-02-17,ACFT00349,AL0017,RT00543,03:15:00,05:46:00,APT00024,APT00089,Arrived,2026-02-17 03:15:00,2026-02-17 05:46:00,GATE00151
FLT0029763,SCH001508,2026-08-14,ACFT00033,AL0010,RT00142,11:45:00,19:07:00,APT00078,APT00041,Scheduled,,,GATE00057
FLT0029764,SCH000270,2026-02-24,ACFT00073,AL0015,RT00173,17:30:00,08:52:00,APT00212,APT00223,Arrived,2026-02-24 17:30:00,2026-02-25 08:52:00,GATE00020
FLT0029765,SCH000969,2026-04-15,ACFT00299,AL0014,RT00194,13:45:00,22:19:00,APT00038,APT00235,Arrived,2026-04-15 13:45:00,2026-04-15 22:19:00,GATE00487
FLT0029766,SCH002406,2026-03-14,ACFT00272,AL0016,RT00723,15:00:00,03:59:00,APT00063,APT00106,Arrived,2026-03-14 15:00:00,2026-03-15 03:59:00,GATE00535
FLT0029767,SCH000070,2026-01-18,ACFT00500,AL0014,RT00422,17:15:00,08:04:00,APT00225,APT00196,Cancelled,,,
FLT0029768,SCH001600,2026-07-31,ACFT00050,AL0018,RT00528,20:00:00,08:09:00,APT00082,APT00099,Cancelled,,,
FLT0029769,SCH000441,2025-12-03,ACFT00091,AL0019,RT00362,01:15:00,03:49:00,APT00004,APT00234,Arrived,2025-12-03 01:15:00,2025-12-03 03:49:00,GATE00530
FLT0029770,SCH001687,2025-09-09,ACFT00027,AL0012,RT00694,09:15:00,18:30:00,APT00240,APT00045,Arrived,2025-09-09 09:15:00,2025-09-09 18:30:00,GATE00022
FLT0029771,SCH000627,2025-09-03,ACFT00195,AL0003,RT00613,05:00:00,21:24:00,APT00048,APT00172,Delayed,2025-09-03 07:27:00,2025-09-03 23:51:00,GATE00549
FLT0029772,SCH001598,2026-05-11,ACFT00005,AL0008,RT00829,03:00:00,13:53:00,APT00089,APT00090,Arrived,2026-05-11 03:00:00,2026-05-11 13:53:00,GATE00246
FLT0029773,SCH000856,2025-11-03,ACFT00130,AL0001,RT00711,18:00:00,01:15:00,APT00246,APT00031,Arrived,2025-11-03 18:00:00,2025-11-04 01:15:00,GATE00529
FLT0029774,SCH001458,2026-02-20,ACFT00102,AL0006,RT00108,16:00:00,01:44:00,APT00078,APT00172,Arrived,2026-02-20 16:00:00,2026-02-21 01:44:00,GATE00271
FLT0029775,SCH001944,2025-11-09,ACFT00213,AL0016,RT00201,15:15:00,21:32:00,APT00049,APT00245,Cancelled,,,
FLT0029776,SCH000942,2025-11-26,ACFT00117,AL0012,RT00735,04:00:00,13:42:00,APT00173,APT00021,Arrived,2025-11-26 04:00:00,2025-11-26 13:42:00,GATE00405
FLT0029777,SCH001567,2026-05-01,ACFT00423,AL0002,RT00394,00:15:00,03:54:00,APT00148,APT00144,Arrived,2026-05-01 00:15:00,2026-05-01 03:54:00,GATE00250
FLT0029778,SCH000713,2025-12-29,ACFT00435,AL0001,RT00144,12:00:00,20:16:00,APT00078,APT00204,Arrived,2025-12-29 12:00:00,2025-12-29 20:16:00,GATE00049
FLT0029779,SCH000170,2025-12-26,ACFT00403,AL0003,RT00817,19:15:00,23:05:00,APT00111,APT00050,Arrived,2025-12-26 19:15:00,2025-12-26 23:05:00,GATE00314
FLT0029780,SCH000283,2026-04-06,ACFT00488,AL0012,RT00150,18:00:00,00:14:00,APT00195,APT00185,Arrived,2026-04-06 18:00:00,2026-04-07 00:14:00,GATE00429
FLT0029781,SCH001527,2026-05-26,ACFT00212,AL0004,RT00657,13:45:00,14:51:00,APT00243,APT00218,Cancelled,,,
FLT0029782,SCH001133,2026-01-25,ACFT00265,AL0014,RT00522,13:45:00,21:29:00,APT00035,APT00024,Arrived,2026-01-25 13:45:00,2026-01-25 21:29:00,
FLT0029783,SCH001552,2026-01-27,ACFT00580,AL0004,RT00001,22:30:00,08:14:00,APT00200,APT00216,Arrived,2026-01-27 22:30:00,2026-01-28 08:14:00,GATE00378
FLT0029784,SCH000659,2026-05-10,ACFT00007,AL0013,RT00726,15:00:00,08:54:00,APT00145,APT00059,Arrived,2026-05-10 15:00:00,2026-05-11 08:54:00,GATE00238
FLT0029785,SCH000805,2026-02-12,ACFT00442,AL0011,RT00778,10:30:00,19:04:00,APT00137,APT00152,Delayed,2026-02-12 12:31:00,2026-02-12 21:05:00,GATE00177
FLT0029786,SCH000406,2026-06-04,ACFT00114,AL0016,RT00724,20:15:00,23:21:00,APT00146,APT00143,Arrived,2026-06-04 20:15:00,2026-06-04 23:21:00,GATE00217
FLT0029787,SCH001060,2025-12-13,ACFT00106,AL0006,RT00623,07:45:00,08:42:00,APT00152,APT00080,Arrived,2025-12-13 07:45:00,2025-12-13 08:42:00,GATE00297
FLT0029788,SCH001747,2026-06-15,ACFT00024,AL0002,RT00400,20:15:00,22:23:00,APT00024,APT00186,Arrived,2026-06-15 20:15:00,2026-06-15 22:23:00,GATE00151
FLT0029789,SCH001677,2026-06-02,ACFT00592,AL0005,RT00390,13:45:00,22:09:00,APT00070,APT00230,Cancelled,,,
FLT0029790,SCH001131,2026-06-17,ACFT00075,AL0013,RT00835,21:30:00,13:32:00,APT00220,APT00077,Arrived,2026-06-17 21:30:00,2026-06-18 13:32:00,GATE00016
FLT0029791,SCH001454,2026-01-26,ACFT00007,AL0013,RT00697,09:45:00,20:18:00,APT00006,APT00156,Arrived,2026-01-26 09:45:00,2026-01-26 20:18:00,GATE00036
FLT0029792,SCH002376,2026-02-16,ACFT00194,AL0006,RT00633,12:30:00,20:27:00,APT00139,APT00109,Delayed,2026-02-16 15:56:00,2026-02-16 23:53:00,GATE00444
FLT0029793,SCH002066,2025-12-26,ACFT00564,AL0001,RT00642,20:30:00,22:09:00,APT00135,APT00217,Arrived,2025-12-26 20:30:00,2025-12-26 22:09:00,GATE00417
FLT0029794,SCH000251,2026-01-24,ACFT00007,AL0013,RT00230,14:15:00,22:01:00,APT00026,APT00171,Arrived,2026-01-24 14:15:00,2026-01-24 22:01:00,GATE00033
FLT0029795,SCH000550,2025-12-12,ACFT00600,AL0017,RT00406,23:00:00,00:51:00,APT00077,APT00006,Arrived,2025-12-12 23:00:00,2025-12-13 00:51:00,GATE00095
FLT0029796,SCH000060,2025-10-12,ACFT00013,AL0010,RT00578,17:30:00,01:38:00,APT00066,APT00173,Arrived,2025-10-12 17:30:00,2025-10-13 01:38:00,GATE00434
FLT0029797,SCH000428,2025-09-16,ACFT00362,AL0015,RT00027,00:45:00,15:47:00,APT00118,APT00040,Arrived,2025-09-16 00:45:00,2025-09-16 15:47:00,GATE00561
FLT0029798,SCH001011,2025-12-08,ACFT00446,AL0009,RT00750,05:15:00,20:19:00,APT00071,APT00246,Arrived,2025-12-08 05:15:00,2025-12-08 20:19:00,GATE00559
FLT0029799,SCH000084,2026-01-11,ACFT00338,AL0012,RT00259,20:00:00,07:46:00,APT00088,APT00241,Arrived,2026-01-11 20:00:00,2026-01-12 07:46:00,GATE00089
FLT0029800,SCH000991,2026-02-28,ACFT00049,AL0014,RT00403,23:30:00,06:58:00,APT00250,APT00169,Arrived,2026-02-28 23:30:00,2026-03-01 06:58:00,GATE00079
FLT0029801,SCH000057,2026-01-04,ACFT00573,AL0005,RT00406,02:30:00,04:21:00,APT00077,APT00006,Arrived,2026-01-04 02:30:00,2026-01-04 04:21:00,GATE00170
FLT0029802,SCH002030,2025-12-06,ACFT00365,AL0006,RT00312,19:00:00,19:41:00,APT00152,APT00074,Cancelled,,,
FLT0029803,SCH000984,2026-05-06,ACFT00103,AL0007,RT00377,08:00:00,15:43:00,APT00173,APT00032,Arrived,2026-05-06 08:00:00,2026-05-06 15:43:00,GATE00405
FLT0029804,SCH000382,2025-11-01,ACFT00473,AL0005,RT00814,09:30:00,15:42:00,APT00227,APT00111,Arrived,2025-11-01 09:30:00,2025-11-01 15:42:00,GATE00348
FLT0029805,SCH000365,2026-04-14,ACFT00010,AL0018,RT00067,21:30:00,14:13:00,APT00177,APT00008,Delayed,2026-04-15 01:04:00,2026-04-15 17:47:00,GATE00579
FLT0029806,SCH002339,2025-09-28,ACFT00476,AL0005,RT00867,02:00:00,15:37:00,APT00131,APT00186,Arrived,2025-09-28 02:00:00,2025-09-28 15:37:00,GATE00305
FLT0029807,SCH001402,2025-11-08,ACFT00068,AL0006,RT00154,09:00:00,16:57:00,APT00222,APT00103,Arrived,2025-11-08 09:00:00,2025-11-08 16:57:00,GATE00500
FLT0029808,SCH001884,2025-10-12,ACFT00306,AL0009,RT00142,15:30:00,22:52:00,APT00078,APT00041,Arrived,2025-10-12 15:30:00,2025-10-12 22:52:00,GATE00057
FLT0029809,SCH001848,2026-06-08,ACFT00285,AL0007,RT00757,00:30:00,01:39:00,APT00227,APT00082,Arrived,2026-06-08 00:30:00,2026-06-08 01:39:00,
FLT0029810,SCH000923,2025-09-21,ACFT00278,AL0015,RT00038,14:00:00,15:46:00,APT00213,APT00187,Arrived,2025-09-21 14:00:00,2025-09-21 15:46:00,GATE00168
FLT0029811,SCH000357,2026-05-19,ACFT00489,AL0006,RT00554,14:00:00,03:31:00,APT00168,APT00108,Arrived,2026-05-19 14:00:00,2026-05-20 03:31:00,GATE00526
FLT0029812,SCH000633,2025-09-18,ACFT00336,AL0015,RT00193,14:15:00,01:22:00,APT00204,APT00080,Arrived,2025-09-18 14:15:00,2025-09-19 01:22:00,
FLT0029813,SCH002252,2026-03-23,ACFT00463,AL0014,RT00368,04:00:00,19:59:00,APT00226,APT00121,Arrived,2026-03-23 04:00:00,2026-03-23 19:59:00,GATE00419
FLT0029814,SCH001366,2025-12-15,ACFT00153,AL0015,RT00060,12:15:00,13:12:00,APT00245,APT00191,Cancelled,,,
FLT0029815,SCH002272,2025-08-12,ACFT00314,AL0008,RT00780,23:15:00,01:57:00,APT00202,APT00121,Arrived,2025-08-12 23:15:00,2025-08-13 01:57:00,GATE00401
FLT0029816,SCH001261,2026-03-02,ACFT00574,AL0012,RT00302,01:45:00,13:25:00,APT00171,APT00066,Arrived,2026-03-02 01:45:00,2026-03-02 13:25:00,
FLT0029817,SCH001906,2026-06-17,ACFT00137,AL0016,RT00479,06:15:00,20:55:00,APT00088,APT00152,Arrived,2026-06-17 06:15:00,2026-06-17 20:55:00,GATE00571
FLT0029818,SCH001670,2026-06-13,ACFT00482,AL0006,RT00648,16:15:00,22:40:00,APT00027,APT00095,Arrived,2026-06-13 16:15:00,2026-06-13 22:40:00,GATE00254
FLT0029819,SCH000430,2026-05-14,ACFT00296,AL0008,RT00620,16:30:00,01:37:00,APT00206,APT00239,Arrived,2026-05-14 16:30:00,2026-05-15 01:37:00,GATE00003
FLT0029820,SCH000241,2026-05-17,ACFT00119,AL0015,RT00526,05:15:00,20:01:00,APT00209,APT00013,Arrived,2026-05-17 05:15:00,2026-05-17 20:01:00,GATE00198
FLT0029821,SCH000625,2026-05-06,ACFT00485,AL0005,RT00621,06:15:00,14:35:00,APT00066,APT00059,Arrived,2026-05-06 06:15:00,2026-05-06 14:35:00,GATE00335
FLT0029822,SCH002220,2026-07-01,ACFT00155,AL0011,RT00144,01:15:00,09:31:00,APT00078,APT00204,Delayed,2026-07-01 03:04:00,2026-07-01 11:20:00,GATE00271
FLT0029823,SCH001193,2025-08-05,ACFT00521,AL0010,RT00343,06:00:00,13:23:00,APT00250,APT00047,Arrived,2025-08-05 06:00:00,2025-08-05 13:23:00,GATE00066
FLT0029824,SCH000126,2025-09-29,ACFT00313,AL0013,RT00070,00:00:00,03:35:00,APT00045,APT00097,Delayed,2025-09-29 03:18:00,2025-09-29 06:53:00,GATE00374
FLT0029825,SCH002442,2026-01-10,ACFT00098,AL0017,RT00343,22:30:00,05:53:00,APT00250,APT00047,Arrived,2026-01-10 22:30:00,2026-01-11 05:53:00,GATE00079
FLT0029826,SCH002349,2025-11-29,ACFT00361,AL0005,RT00074,23:30:00,16:44:00,APT00082,APT00104,Arrived,2025-11-29 23:30:00,2025-11-30 16:44:00,GATE00139
FLT0029827,SCH000002,2026-01-21,ACFT00113,AL0016,RT00056,22:45:00,08:28:00,APT00200,APT00033,Arrived,2026-01-21 22:45:00,2026-01-22 08:28:00,GATE00378
FLT0029828,SCH002078,2025-09-05,ACFT00014,AL0013,RT00020,12:00:00,02:59:00,APT00128,APT00156,Arrived,2025-09-05 12:00:00,2025-09-06 02:59:00,GATE00479
FLT0029829,SCH002278,2025-11-07,ACFT00361,AL0005,RT00707,14:30:00,17:20:00,APT00046,APT00051,Arrived,2025-11-07 14:30:00,2025-11-07 17:20:00,GATE00201
FLT0029830,SCH000843,2025-12-18,ACFT00564,AL0001,RT00514,20:15:00,22:32:00,APT00182,APT00222,Arrived,2025-12-18 20:15:00,2025-12-18 22:32:00,GATE00232
FLT0029831,SCH002104,2026-02-14,ACFT00094,AL0003,RT00205,00:15:00,12:19:00,APT00050,APT00018,Arrived,2026-02-14 00:15:00,2026-02-14 12:19:00,GATE00560
FLT0029832,SCH000460,2025-12-28,ACFT00039,AL0020,RT00823,08:00:00,01:48:00,APT00131,APT00180,Arrived,2025-12-28 08:00:00,2025-12-29 01:48:00,GATE00289
FLT0029833,SCH001600,2026-02-10,ACFT00133,AL0018,RT00528,20:00:00,08:09:00,APT00082,APT00099,Arrived,2026-02-10 20:00:00,2026-02-11 08:09:00,GATE00139
FLT0029834,SCH000638,2025-09-01,ACFT00062,AL0019,RT00121,20:00:00,11:27:00,APT00107,APT00105,Arrived,2025-09-01 20:00:00,2025-09-02 11:27:00,GATE00024
FLT0029835,SCH000832,2026-01-20,ACFT00006,AL0010,RT00529,12:15:00,16:45:00,APT00031,APT00027,Arrived,2026-01-20 12:15:00,2026-01-20 16:45:00,GATE00199
FLT0029836,SCH000663,2025-12-31,ACFT00139,AL0003,RT00024,14:00:00,15:13:00,APT00049,APT00240,Delayed,2025-12-31 14:25:00,2025-12-31 15:38:00,
FLT0029837,SCH002249,2026-06-09,ACFT00370,AL0016,RT00120,04:00:00,21:51:00,APT00068,APT00046,Arrived,2026-06-09 04:00:00,2026-06-09 21:51:00,GATE00330
FLT0029838,SCH000929,2026-07-12,ACFT00578,AL0019,RT00060,03:45:00,04:42:00,APT00245,APT00191,Arrived,2026-07-12 03:45:00,2026-07-12 04:42:00,GATE00106
FLT0029839,SCH000087,2025-12-05,ACFT00391,AL0002,RT00642,23:45:00,01:24:00,APT00135,APT00217,Delayed,2025-12-06 01:45:00,2025-12-06 03:24:00,GATE00417
FLT0029840,SCH002232,2025-11-23,ACFT00350,AL0008,RT00331,03:45:00,07:43:00,APT00233,APT00163,Delayed,2025-11-23 04:23:00,2025-11-23 08:21:00,
FLT0029841,SCH001426,2026-07-16,ACFT00402,AL0012,RT00836,02:00:00,16:24:00,APT00069,APT00238,Arrived,2026-07-16 02:00:00,2026-07-16 16:24:00,GATE00084
FLT0029842,SCH001644,2025-10-29,ACFT00549,AL0007,RT00749,10:30:00,18:35:00,APT00113,APT00197,Arrived,2025-10-29 10:30:00,2025-10-29 18:35:00,GATE00590
FLT0029843,SCH001281,2026-06-19,ACFT00426,AL0002,RT00216,13:45:00,15:50:00,APT00122,APT00109,Arrived,2026-06-19 13:45:00,2026-06-19 15:50:00,GATE00018
FLT0029844,SCH001598,2026-05-17,ACFT00208,AL0008,RT00829,03:00:00,13:53:00,APT00089,APT00090,Arrived,2026-05-17 03:00:00,2026-05-17 13:53:00,GATE00246
FLT0029845,SCH000664,2025-12-17,ACFT00522,AL0011,RT00215,17:45:00,02:36:00,APT00053,APT00168,Arrived,2025-12-17 17:45:00,2025-12-18 02:36:00,GATE00489
FLT0029846,SCH000166,2026-03-02,ACFT00006,AL0010,RT00437,08:15:00,12:01:00,APT00168,APT00053,Arrived,2026-03-02 08:15:00,2026-03-02 12:01:00,GATE00526
FLT0029847,SCH000567,2025-12-28,ACFT00372,AL0005,RT00473,14:30:00,00:53:00,APT00066,APT00195,Arrived,2025-12-28 14:30:00,2025-12-29 00:53:00,GATE00335
FLT0029848,SCH000611,2025-11-22,ACFT00419,AL0004,RT00487,12:30:00,20:33:00,APT00204,APT00007,Arrived,2025-11-22 12:30:00,2025-11-22 20:33:00,
FLT0029849,SCH000197,2026-05-02,ACFT00117,AL0012,RT00096,01:00:00,05:50:00,APT00159,APT00215,Arrived,2026-05-02 01:00:00,2026-05-02 05:50:00,GATE00414
FLT0029850,SCH002356,2025-09-28,ACFT00597,AL0004,RT00805,05:45:00,12:19:00,APT00064,APT00120,Arrived,2025-09-28 05:45:00,2025-09-28 12:19:00,GATE00037
FLT0029851,SCH001307,2026-01-08,ACFT00427,AL0001,RT00225,14:15:00,07:22:00,APT00088,APT00027,Arrived,2026-01-08 14:15:00,2026-01-09 07:22:00,GATE00153
FLT0029852,SCH000245,2025-11-28,ACFT00210,AL0001,RT00064,13:30:00,18:57:00,APT00010,APT00182,Arrived,2025-11-28 13:30:00,2025-11-28 18:57:00,GATE00589
FLT0029853,SCH000719,2025-11-11,ACFT00481,AL0003,RT00795,10:15:00,01:28:00,APT00108,APT00190,Arrived,2025-11-11 10:15:00,2025-11-12 01:28:00,GATE00188
FLT0029854,SCH001550,2025-10-27,ACFT00277,AL0016,RT00022,11:30:00,17:00:00,APT00049,APT00190,Arrived,2025-10-27 11:30:00,2025-10-27 17:00:00,GATE00501
FLT0029855,SCH002258,2025-12-15,ACFT00262,AL0005,RT00715,02:00:00,13:50:00,APT00221,APT00164,Arrived,2025-12-15 02:00:00,2025-12-15 13:50:00,GATE00524
FLT0029856,SCH002029,2026-04-18,ACFT00475,AL0016,RT00808,13:45:00,05:48:00,APT00014,APT00135,Arrived,2026-04-18 13:45:00,2026-04-19 05:48:00,GATE00593
FLT0029857,SCH000926,2025-09-24,ACFT00432,AL0012,RT00850,05:00:00,15:20:00,APT00116,APT00126,Arrived,2025-09-24 05:00:00,2025-09-24 15:20:00,GATE00231
FLT0029858,SCH000057,2026-03-21,ACFT00145,AL0005,RT00406,02:30:00,04:21:00,APT00077,APT00006,Arrived,2026-03-21 02:30:00,2026-03-21 04:21:00,GATE00095
FLT0029859,SCH000287,2026-04-26,ACFT00187,AL0005,RT00416,08:45:00,14:03:00,APT00170,APT00081,Arrived,2026-04-26 08:45:00,2026-04-26 14:03:00,
FLT0029860,SCH000569,2026-02-20,ACFT00445,AL0009,RT00261,14:30:00,04:03:00,APT00185,APT00231,Arrived,2026-02-20 14:30:00,2026-02-21 04:03:00,
FLT0029861,SCH001948,2026-04-19,ACFT00181,AL0009,RT00508,13:00:00,02:53:00,APT00090,APT00178,Delayed,2026-04-19 16:42:00,2026-04-20 06:35:00,GATE00007
FLT0029862,SCH002345,2026-02-25,ACFT00552,AL0010,RT00540,17:30:00,05:05:00,APT00130,APT00242,Arrived,2026-02-25 17:30:00,2026-02-26 05:05:00,GATE00173
FLT0029863,SCH002032,2025-10-02,ACFT00318,AL0018,RT00543,20:15:00,22:46:00,APT00024,APT00089,Arrived,2025-10-02 20:15:00,2025-10-02 22:46:00,GATE00151
