service_id,booking_id,passenger_id,service_type,amount,status
ANC0070921,BK00094561,PAX00174907,Priority Boarding,35.39,Cancelled
ANC0070922,BK00071918,PAX00132911,In-flight Meal,34.14,Confirmed
ANC0070923,BK00144062,PAX00266242,Wi-Fi,23.5,Confirmed
ANC0070924,BK00144062,PAX00266242,Travel Insurance,53.07,Confirmed
ANC0070925,BK00011041,PAX00020463,Priority Boarding,27.74,Cancelled
ANC0070926,BK00079186,PAX00146390,Priority Boarding,21.74,Confirmed
ANC0070927,BK00065955,PAX00121830,Priority Boarding,33.46,Confirmed
ANC0070928,BK00065955,PAX00121829,Travel Insurance,23.85,Confirmed
ANC0070929,BK00005066,PAX00009379,Extra Baggage,85.08,Cancelled
ANC0070930,BK00005066,PAX00009379,Wi-Fi,22.99,Confirmed
ANC0070931,BK00037912,PAX00070011,Extra Baggage,74.01,Cancelled
ANC0070932,BK00016854,PAX00031173,Priority Boarding,33.01,Confirmed
ANC0070933,BK00016854,PAX00031174,Seat Upgrade,228.52,Cancelled
ANC0070934,BK00146706,PAX00271164,Wi-Fi,12.24,Confirmed
ANC0070935,BK00014671,PAX00027146,In-flight Meal,36.7,Confirmed
ANC0070936,BK00014671,PAX00027145,In-flight Meal,27.05,Confirmed
ANC0070937,BK00082146,PAX00151876,Pet Fee,189.05,Confirmed
ANC0070938,BK00082146,PAX00151876,Seat Upgrade,198.8,Confirmed
ANC0070939,BK00092077,PAX00170352,Seat Upgrade,154.07,Confirmed
ANC0070940,BK00092077,PAX00170353,Lounge Access,62.67,Cancelled
ANC0070941,BK00012144,PAX00022523,Pet Fee,185.15,Confirmed
ANC0070942,BK00128422,PAX00237337,Priority Boarding,35.23,Confirmed
ANC0070943,BK00128422,PAX00237337,Travel Insurance,35.93,Confirmed
ANC0070944,BK00058125,PAX00107236,In-flight Meal,39.87,Confirmed
ANC0070945,BK00082154,PAX00151889,Wi-Fi,16.82,Confirmed
ANC0070946,BK00021815,PAX00040348,Priority Boarding,33.83,Confirmed
ANC0070947,BK00018635,PAX00034485,Seat Upgrade,282.01,Confirmed
ANC0070948,BK00018635,PAX00034485,Priority Boarding,37.16,Confirmed
ANC0070949,BK00108441,PAX00200597,Pet Fee,143.59,Cancelled
ANC0070950,BK00112327,PAX00207716,Priority Boarding,25.5,Confirmed
ANC0070951,BK00035123,PAX00064889,Extra Baggage,84.18,Confirmed
ANC0070952,BK00035123,PAX00064889,Seat Upgrade,153.52,Confirmed
ANC0070953,BK00026244,PAX00048603,Lounge Access,40.13,Confirmed
ANC0070954,BK00026244,PAX00048603,Extra Baggage,137.43,Confirmed
ANC0070955,BK00125924,PAX00232786,Wi-Fi,23.18,Confirmed
ANC0070956,BK00039886,PAX00073664,Wi-Fi,24.28,Confirmed
ANC0070957,BK00039886,PAX00073664,Wi-Fi,21.32,Cancelled
ANC0070958,BK00069063,PAX00127574,Pet Fee,89.34,Cancelled
ANC0070959,BK00094281,PAX00174406,Pet Fee,51.76,Cancelled
ANC0070960,BK00094281,PAX00174406,Priority Boarding,27.45,Confirmed
ANC0070961,BK00074852,PAX00138325,Pet Fee,106.66,Cancelled
ANC0070962,BK00074852,PAX00138325,Wi-Fi,23.97,Confirmed
ANC0070963,BK00080474,PAX00148788,Extra Baggage,52.32,Cancelled
ANC0070964,BK00121550,PAX00224686,Seat Upgrade,190.28,Confirmed
ANC0070965,BK00121550,PAX00224686,Travel Insurance,37.54,Cancelled
ANC0070966,BK00098473,PAX00182204,Lounge Access,79.23,Confirmed
ANC0070967,BK00118531,PAX00219164,Seat Upgrade,168.67,Confirmed
ANC0070968,BK00035876,PAX00066278,Extra Baggage,67.85,Confirmed
ANC0070969,BK00035876,PAX00066278,Priority Boarding,19.58,Confirmed
ANC0070970,BK00114329,PAX00211338,Lounge Access,52.93,Confirmed
ANC0070971,BK00114329,PAX00211337,Extra Baggage,146.82,Confirmed
ANC0070972,BK00145215,PAX00268378,Pet Fee,64.17,Confirmed
ANC0070973,BK00026006,PAX00048166,In-flight Meal,33.29,Confirmed
ANC0070974,BK00026006,PAX00048166,Extra Baggage,36.55,Confirmed
ANC0070975,BK00132961,PAX00245751,Travel Insurance,46.31,Confirmed
ANC0070976,BK00132961,PAX00245751,Wi-Fi,14.61,Confirmed
ANC0070977,BK00095822,PAX00177264,Extra Baggage,78.68,Cancelled
ANC0070978,BK00095822,PAX00177263,Seat Upgrade,95.8,Confirmed
ANC0070979,BK00057130,PAX00105431,Seat Upgrade,96.92,Confirmed
ANC0070980,BK00101018,PAX00186910,Seat Upgrade,128.56,Confirmed
ANC0070981,BK00101018,PAX00186911,Lounge Access,43.45,Confirmed
ANC0070982,BK00098652,PAX00182524,Lounge Access,85.09,Confirmed
ANC0070983,BK00138810,PAX00256536,Pet Fee,169.08,Cancelled
ANC0070984,BK00138810,PAX00256536,Wi-Fi,18.93,Confirmed
ANC0070985,BK00097907,PAX00181146,Travel Insurance,29.79,Confirmed
ANC0070986,BK00057885,PAX00106820,Seat Upgrade,290.47,Confirmed
ANC0070987,BK00127533,PAX00235729,In-flight Meal,13.03,Cancelled
ANC0070988,BK00127533,PAX00235731,Travel Insurance,54.4,Confirmed
ANC0070989,BK00030309,PAX00056098,Wi-Fi,24.95,Cancelled
ANC0070990,BK00030309,PAX00056098,Travel Insurance,44.56,Confirmed
ANC0070991,BK00033169,PAX00061340,Pet Fee,185.78,Confirmed
ANC0070992,BK00033169,PAX00061340,Pet Fee,99.09,Confirmed
ANC0070993,BK00079421,PAX00146823,In-flight Meal,17.05,Cancelled
ANC0070994,BK00139504,PAX00257796,Lounge Access,45.12,Confirmed
ANC0070995,BK00139504,PAX00257796,Travel Insurance,31.83,Confirmed
ANC0070996,BK00133447,PAX00246666,Lounge Access,36.67,Confirmed
ANC0070997,BK00133447,PAX00246665,Priority Boarding,18.36,Confirmed
ANC0070998,BK00004263,PAX00007921,Lounge Access,52.52,Confirmed
ANC0070999,BK00004263,PAX00007921,Wi-Fi,11.11,Confirmed
ANC0071000,BK00148282,PAX00274102,In-flight Meal,25.49,Confirmed
ANC0071001,BK00148282,PAX00274102,Pet Fee,57.62,Cancelled
ANC0071002,BK00003614,PAX00006686,Lounge Access,65.58,Confirmed
ANC0071003,BK00044972,PAX00083035,Lounge Access,72.81,Confirmed
ANC0071004,BK00103914,PAX00192228,Priority Boarding,37.76,Confirmed
ANC0071005,BK00034939,PAX00064568,Lounge Access,66.62,Confirmed
ANC0071006,BK00034939,PAX00064568,Seat Upgrade,150.61,Confirmed
ANC0071007,BK00026537,PAX00049151,Priority Boarding,16.95,Cancelled
ANC0071008,BK00026537,PAX00049151,In-flight Meal,28.9,Confirmed
ANC0071009,BK00013063,PAX00024189,Seat Upgrade,175.73,Confirmed
ANC0071010,BK00009920,PAX00018364,Pet Fee,134.45,Cancelled
ANC0071011,BK00009920,PAX00018364,Priority Boarding,18.7,Confirmed
ANC0071012,BK00147818,PAX00273236,Priority Boarding,15.89,Confirmed
ANC0071013,BK00147818,PAX00273236,Extra Baggage,35.99,Cancelled
ANC0071014,BK00004182,PAX00007766,Travel Insurance,26.63,Confirmed
ANC0071015,BK00004182,PAX00007766,Travel Insurance,57.79,Confirmed
ANC0071016,BK00117835,PAX00217861,Extra Baggage,45.33,Confirmed
ANC0071017,BK00103558,PAX00191556,Travel Insurance,15.28,Confirmed
ANC0071018,BK00080928,PAX00149638,In-flight Meal,24.62,Cancelled
ANC0071019,BK00080928,PAX00149637,Travel Insurance,36.67,Cancelled
ANC0071020,BK00075939,PAX00140310,In-flight Meal,43.5,Cancelled
ANC0071021,BK00075939,PAX00140310,Extra Baggage,77.69,Confirmed
ANC0071022,BK00118374,PAX00218863,In-flight Meal,14.16,Confirmed
ANC0071023,BK00118374,PAX00218863,Lounge Access,69.15,Confirmed
ANC0071024,BK00071967,PAX00133003,Priority Boarding,34.6,Cancelled
ANC0071025,BK00088875,PAX00164367,Priority Boarding,29.94,Confirmed
ANC0071026,BK00088875,PAX00164367,Pet Fee,141.15,Confirmed
ANC0071027,BK00030800,PAX00057002,Lounge Access,85.37,Cancelled
ANC0071028,BK00030800,PAX00057002,Priority Boarding,34.38,Confirmed
ANC0071029,BK00136148,PAX00251681,Travel Insurance,40.75,Confirmed
ANC0071030,BK00019325,PAX00035700,Priority Boarding,18.21,Cancelled
ANC0071031,BK00129085,PAX00238548,Priority Boarding,38.67,Confirmed
ANC0071032,BK00129085,PAX00238548,Travel Insurance,31.23,Cancelled
ANC0071033,BK00015483,PAX00028662,Wi-Fi,6.43,Confirmed
ANC0071034,BK00118542,PAX00219182,Seat Upgrade,245.65,Confirmed
ANC0071035,BK00118542,PAX00219182,Priority Boarding,33.83,Confirmed
ANC0071036,BK00024176,PAX00044774,Priority Boarding,17.54,Confirmed
ANC0071037,BK00063523,PAX00117304,Lounge Access,31.45,Confirmed
ANC0071038,BK00101429,PAX00187665,Pet Fee,73.48,Confirmed
ANC0071039,BK00059565,PAX00109913,Travel Insurance,53.34,Cancelled
ANC0071040,BK00025681,PAX00047570,Priority Boarding,29.91,Confirmed
ANC0071041,BK00086275,PAX00159547,Priority Boarding,26.88,Confirmed
ANC0071042,BK00137767,PAX00254614,Extra Baggage,148.85,Confirmed
ANC0071043,BK00146854,PAX00271433,Wi-Fi,11.63,Confirmed
ANC0071044,BK00146854,PAX00271433,Lounge Access,76.39,Confirmed
ANC0071045,BK00015063,PAX00027882,Seat Upgrade,164.13,Confirmed
ANC0071046,BK00102603,PAX00189810,Lounge Access,46.76,Confirmed
ANC0071047,BK00102603,PAX00189810,Travel Insurance,12.37,Confirmed
ANC0071048,BK00035179,PAX00064985,Lounge Access,64.66,Confirmed
ANC0071049,BK00035179,PAX00064986,Wi-Fi,13.99,Confirmed
ANC0071050,BK00132980,PAX00245791,Travel Insurance,10.48,Confirmed
ANC0071051,BK00132980,PAX00245790,Wi-Fi,21.24,Confirmed
ANC0071052,BK00113798,PAX00210376,Priority Boarding,39.52,Confirmed
ANC0071053,BK00123855,PAX00228933,In-flight Meal,30.67,Confirmed
ANC0071054,BK00123855,PAX00228933,In-flight Meal,26.6,Confirmed
ANC0071055,BK00090167,PAX00166809,Extra Baggage,62.16,Confirmed
ANC0071056,BK00090167,PAX00166809,Travel Insurance,29.98,Cancelled
ANC0071057,BK00121447,PAX00224475,Seat Upgrade,49.4,Confirmed
ANC0071058,BK00121447,PAX00224476,Wi-Fi,15.78,Cancelled
ANC0071059,BK00062838,PAX00116051,Pet Fee,138.51,Confirmed
ANC0071060,BK00004581,PAX00008515,In-flight Meal,22.92,Cancelled
ANC0071061,BK00004581,PAX00008515,Seat Upgrade,118.89,Confirmed
ANC0071062,BK00083417,PAX00154218,Lounge Access,51.87,Confirmed
ANC0071063,BK00083417,PAX00154218,In-flight Meal,17.92,Confirmed
ANC0071064,BK00071941,PAX00132956,Priority Boarding,23.9,Confirmed
ANC0071065,BK00071941,PAX00132956,Wi-Fi,17.03,Confirmed
ANC0071066,BK00117757,PAX00217702,Pet Fee,115.6,Confirmed
ANC0071067,BK00117757,PAX00217702,In-flight Meal,22.35,Confirmed
ANC0071068,BK00076060,PAX00140537,Extra Baggage,110.55,Confirmed
ANC0071069,BK00076060,PAX00140537,Extra Baggage,48.35,Confirmed
ANC0071070,BK00118853,PAX00219755,Travel Insurance,56.7,Confirmed
ANC0071071,BK00017747,PAX00032841,Pet Fee,167.94,Confirmed
ANC0071072,BK00120298,PAX00222377,Lounge Access,87.6,Cancelled
ANC0071073,BK00120298,PAX00222377,In-flight Meal,36.44,Confirmed
ANC0071074,BK00041888,PAX00077301,In-flight Meal,44.02,Cancelled
ANC0071075,BK00041888,PAX00077301,Lounge Access,55.37,Confirmed
ANC0071076,BK00076155,PAX00140714,Priority Boarding,25.39,Confirmed
ANC0071077,BK00064422,PAX00118968,Extra Baggage,84.94,Confirmed
ANC0071078,BK00135210,PAX00249934,Travel Insurance,25.46,Cancelled
ANC0071079,BK00099531,PAX00184130,Lounge Access,37.89,Cancelled
ANC0071080,BK00027414,PAX00050752,Priority Boarding,38.98,Confirmed
ANC0071081,BK00136483,PAX00252299,Pet Fee,185.06,Cancelled
ANC0071082,BK00034181,PAX00063171,In-flight Meal,36.37,Confirmed
ANC0071083,BK00000440,PAX00000802,Wi-Fi,15.47,Confirmed
ANC0071084,BK00061025,PAX00112615,Priority Boarding,38.08,Confirmed
ANC0071085,BK00013006,PAX00024085,Seat Upgrade,221.27,Confirmed
ANC0071086,BK00013006,PAX00024085,Seat Upgrade,294.43,Confirmed
ANC0071087,BK00006690,PAX00012452,Pet Fee,53.78,Confirmed
ANC0071088,BK00006690,PAX00012452,Seat Upgrade,137.53,Confirmed
ANC0071089,BK00020994,PAX00038769,Travel Insurance,38.06,Confirmed
ANC0071090,BK00102275,PAX00189205,Extra Baggage,136.11,Cancelled
ANC0071091,BK00077707,PAX00143622,Lounge Access,88.53,Confirmed
ANC0071092,BK00077707,PAX00143622,In-flight Meal,41.65,Cancelled
ANC0071093,BK00029537,PAX00054682,Travel Insurance,57.07,Confirmed
ANC0071094,BK00012217,PAX00022661,Seat Upgrade,272.71,Cancelled
ANC0071095,BK00011596,PAX00021517,Travel Insurance,15.02,Confirmed
ANC0071096,BK00048697,PAX00089918,Wi-Fi,23.65,Confirmed
ANC0071097,BK00033523,PAX00061970,Priority Boarding,20.82,Cancelled
ANC0071098,BK00086888,PAX00160672,Pet Fee,175.96,Confirmed
ANC0071099,BK00086888,PAX00160672,Seat Upgrade,144.57,Confirmed
ANC0071100,BK00124557,PAX00230264,Wi-Fi,19.1,Confirmed
ANC0071101,BK00045658,PAX00084265,Travel Insurance,49.75,Cancelled
ANC0071102,BK00045658,PAX00084266,Lounge Access,44.41,Cancelled
ANC0071103,BK00102384,PAX00189411,Wi-Fi,16.25,Confirmed
ANC0071104,BK00102384,PAX00189411,Seat Upgrade,209.61,Cancelled
ANC0071105,BK00143412,PAX00265056,Wi-Fi,11.31,Cancelled
ANC0071106,BK00143412,PAX00265057,Wi-Fi,23.14,Confirmed
ANC0071107,BK00071660,PAX00132420,Wi-Fi,18.19,Confirmed
ANC0071108,BK00058369,PAX00107673,In-flight Meal,40.94,Cancelled
ANC0071109,BK00125303,PAX00231651,Extra Baggage,86.42,Confirmed
ANC0071110,BK00016733,PAX00030957,In-flight Meal,40.51,Confirmed
ANC0071111,BK00016733,PAX00030957,Priority Boarding,29.61,Cancelled
ANC0071112,BK00002466,PAX00004571,Extra Baggage,142.94,Confirmed
ANC0071113,BK00002466,PAX00004571,In-flight Meal,16.37,Confirmed
ANC0071114,BK00034476,PAX00063717,Seat Upgrade,282.4,Cancelled
ANC0071115,BK00142434,PAX00263254,Wi-Fi,6.33,Confirmed
ANC0071116,BK00136250,PAX00251865,Seat Upgrade,91.9,Confirmed
ANC0071117,BK00136250,PAX00251866,Extra Baggage,85.42,Confirmed
ANC0071118,BK00100844,PAX00186584,Extra Baggage,123.63,Cancelled
ANC0071119,BK00100844,PAX00186586,Priority Boarding,31.15,Confirmed
ANC0071120,BK00113267,PAX00209398,Travel Insurance,58.23,Confirmed
ANC0071121,BK00057626,PAX00106351,Extra Baggage,42.0,Confirmed
ANC0071122,BK00131975,PAX00243915,Pet Fee,194.62,Confirmed
ANC0071123,BK00035132,PAX00064904,Extra Baggage,91.43,Confirmed
ANC0071124,BK00035132,PAX00064904,Lounge Access,76.95,Confirmed
ANC0071125,BK00131747,PAX00243498,Pet Fee,110.96,Confirmed
ANC0071126,BK00131747,PAX00243498,Extra Baggage,93.76,Confirmed
ANC0071127,BK00100447,PAX00185849,In-flight Meal,11.09,Confirmed
ANC0071128,BK00100447,PAX00185849,Seat Upgrade,120.47,Cancelled
ANC0071129,BK00034117,PAX00063056,Lounge Access,54.5,Cancelled
ANC0071130,BK00031514,PAX00058281,Lounge Access,77.53,Confirmed
ANC0071131,BK00016994,PAX00031440,In-flight Meal,20.23,Confirmed
ANC0071132,BK00002849,PAX00005312,Pet Fee,178.94,Confirmed
ANC0071133,BK00002849,PAX00005312,In-flight Meal,37.52,Cancelled
ANC0071134,BK00033848,PAX00062582,Seat Upgrade,180.59,Confirmed
ANC0071135,BK00033848,PAX00062583,Priority Boarding,38.98,Confirmed
ANC0071136,BK00125692,PAX00232351,Seat Upgrade,59.69,Confirmed
ANC0071137,BK00125692,PAX00232350,In-flight Meal,28.01,Confirmed
ANC0071138,BK00059469,PAX00109723,Priority Boarding,30.38,Confirmed
ANC0071139,BK00059469,PAX00109724,Pet Fee,147.21,Confirmed
ANC0071140,BK00078929,PAX00145943,Seat Upgrade,231.54,Confirmed
ANC0071141,BK00078929,PAX00145943,Travel Insurance,39.94,Confirmed
ANC0071142,BK00124956,PAX00230988,In-flight Meal,40.28,Confirmed
ANC0071143,BK00124956,PAX00230988,Priority Boarding,39.15,Cancelled
ANC0071144,BK00143225,PAX00264718,Seat Upgrade,209.25,Confirmed
ANC0071145,BK00064098,PAX00118367,Extra Baggage,67.75,Confirmed
ANC0071146,BK00078481,PAX00145102,Lounge Access,52.41,Confirmed
ANC0071147,BK00078481,PAX00145102,Seat Upgrade,112.58,Cancelled
ANC0071148,BK00037557,PAX00069359,Wi-Fi,6.28,Confirmed
ANC0071149,BK00037557,PAX00069359,Pet Fee,184.37,Confirmed
ANC0071150,BK00101951,PAX00188610,Priority Boarding,29.34,Confirmed
ANC0071151,BK00126722,PAX00234239,Lounge Access,65.83,Confirmed
ANC0071152,BK00126722,PAX00234239,Wi-Fi,21.68,Confirmed
ANC0071153,BK00080650,PAX00149127,Lounge Access,40.5,Confirmed
ANC0071154,BK00080650,PAX00149127,In-flight Meal,36.84,Confirmed
ANC0071155,BK00033334,PAX00061633,Extra Baggage,98.2,Confirmed
ANC0071156,BK00066510,PAX00122846,Lounge Access,80.18,Cancelled
ANC0071157,BK00080357,PAX00148565,Extra Baggage,53.42,Confirmed
ANC0071158,BK00080357,PAX00148565,Travel Insurance,44.12,Confirmed
ANC0071159,BK00092001,PAX00170208,Extra Baggage,112.18,Confirmed
ANC0071160,BK00092001,PAX00170208,Priority Boarding,21.74,Confirmed
ANC0071161,BK00143608,PAX00265406,Wi-Fi,15.39,Cancelled
ANC0071162,BK00097507,PAX00180384,Extra Baggage,129.99,Cancelled
ANC0071163,BK00104024,PAX00192431,In-flight Meal,16.87,Confirmed
ANC0071164,BK00104024,PAX00192431,Extra Baggage,47.78,Confirmed
ANC0071165,BK00126917,PAX00234582,In-flight Meal,10.04,Confirmed
ANC0071166,BK00034377,PAX00063545,Extra Baggage,142.46,Confirmed
ANC0071167,BK00034377,PAX00063544,Travel Insurance,32.68,Cancelled
ANC0071168,BK00021462,PAX00039665,Extra Baggage,67.78,Confirmed
ANC0071169,BK00021462,PAX00039665,Lounge Access,60.44,Cancelled
ANC0071170,BK00030264,PAX00056014,Wi-Fi,21.72,Confirmed
ANC0071171,BK00049499,PAX00091395,Travel Insurance,12.27,Confirmed
ANC0071172,BK00002901,PAX00005399,In-flight Meal,19.11,Confirmed
ANC0071173,BK00002901,PAX00005398,Lounge Access,58.09,Cancelled
ANC0071174,BK00068572,PAX00126679,Extra Baggage,99.4,Cancelled
ANC0071175,BK00019399,PAX00035841,Travel Insurance,24.47,Confirmed
ANC0071176,BK00027769,PAX00051425,In-flight Meal,30.19,Confirmed
ANC0071177,BK00099853,PAX00184714,Travel Insurance,14.52,Confirmed
ANC0071178,BK00099853,PAX00184716,Extra Baggage,45.4,Confirmed
ANC0071179,BK00124077,PAX00229347,Extra Baggage,31.27,Confirmed
ANC0071180,BK00134128,PAX00247925,Priority Boarding,27.46,Confirmed
ANC0071181,BK00134128,PAX00247925,In-flight Meal,14.25,Confirmed
ANC0071182,BK00123871,PAX00228963,Seat Upgrade,132.84,Confirmed
ANC0071183,BK00123871,PAX00228963,In-flight Meal,23.78,Confirmed
ANC0071184,BK00043584,PAX00080446,Wi-Fi,24.01,Confirmed
ANC0071185,BK00063517,PAX00117295,Lounge Access,75.32,Cancelled
ANC0071186,BK00063517,PAX00117295,Travel Insurance,58.3,Cancelled
ANC0071187,BK00121049,PAX00223753,Lounge Access,72.61,Confirmed
ANC0071188,BK00091347,PAX00168943,Pet Fee,163.48,Confirmed
ANC0071189,BK00056722,PAX00104699,Seat Upgrade,260.28,Confirmed
ANC0071190,BK00031409,PAX00058067,In-flight Meal,14.23,Confirmed
ANC0071191,BK00031409,PAX00058067,Priority Boarding,15.21,Confirmed
ANC0071192,BK00084474,PAX00156146,Wi-Fi,20.47,Confirmed
ANC0071193,BK00084474,PAX00156145,Priority Boarding,23.78,Cancelled
ANC0071194,BK00030583,PAX00056592,Wi-Fi,15.54,Confirmed
ANC0071195,BK00030583,PAX00056591,Wi-Fi,13.5,Confirmed
ANC0071196,BK00018582,PAX00034381,Pet Fee,191.37,Cancelled
ANC0071197,BK00041822,PAX00077179,Wi-Fi,5.9,Confirmed
ANC0071198,BK00053778,PAX00099245,Seat Upgrade,118.48,Confirmed
ANC0071199,BK00053778,PAX00099245,Extra Baggage,83.65,Confirmed
ANC0071200,BK00147107,PAX00271921,Travel Insurance,51.08,Cancelled
ANC0071201,BK00064192,PAX00118531,Pet Fee,128.41,Cancelled
ANC0071202,BK00062893,PAX00116146,Priority Boarding,39.44,Confirmed
ANC0071203,BK00062893,PAX00116147,In-flight Meal,21.47,Confirmed
ANC0071204,BK00148560,PAX00274619,In-flight Meal,15.08,Confirmed
ANC0071205,BK00091486,PAX00169192,Pet Fee,170.79,Confirmed
ANC0071206,BK00091486,PAX00169192,Extra Baggage,109.21,Confirmed
ANC0071207,BK00116557,PAX00215489,Pet Fee,123.57,Cancelled
ANC0071208,BK00116557,PAX00215489,Extra Baggage,118.82,Confirmed
ANC0071209,BK00022213,PAX00041092,Priority Boarding,20.87,Confirmed
ANC0071210,BK00022213,PAX00041092,Extra Baggage,111.52,Confirmed
ANC0071211,BK00041880,PAX00077288,Extra Baggage,97.13,Confirmed
ANC0071212,BK00077324,PAX00142899,Pet Fee,143.62,Cancelled
ANC0071213,BK00087761,PAX00162316,Travel Insurance,50.37,Confirmed
ANC0071214,BK00087761,PAX00162316,Extra Baggage,77.49,Confirmed
ANC0071215,BK00042541,PAX00078504,Extra Baggage,74.04,Confirmed
ANC0071216,BK00042541,PAX00078504,Extra Baggage,112.92,Confirmed
ANC0071217,BK00056034,PAX00103400,Pet Fee,57.66,Confirmed
ANC0071218,BK00005006,PAX00009265,Travel Insurance,18.04,Cancelled
ANC0071219,BK00112487,PAX00208011,In-flight Meal,28.05,Confirmed
ANC0071220,BK00112487,PAX00208011,Lounge Access,41.85,Confirmed
ANC0071221,BK00143961,PAX00266061,Wi-Fi,24.99,Confirmed
ANC0071222,BK00143961,PAX00266061,Wi-Fi,11.78,Confirmed
ANC0071223,BK00020259,PAX00037405,Lounge Access,74.4,Cancelled
ANC0071224,BK00020259,PAX00037405,In-flight Meal,12.98,Cancelled
ANC0071225,BK00044535,PAX00082205,Extra Baggage,58.6,Confirmed
ANC0071226,BK00044535,PAX00082205,Travel Insurance,35.18,Cancelled
ANC0071227,BK00120920,PAX00223523,Priority Boarding,15.1,Confirmed
ANC0071228,BK00120920,PAX00223523,Extra Baggage,57.83,Confirmed
ANC0071229,BK00099782,PAX00184582,Seat Upgrade,164.93,Confirmed
ANC0071230,BK00097142,PAX00179720,Extra Baggage,95.04,Confirmed
ANC0071231,BK00134254,PAX00248155,In-flight Meal,42.47,Confirmed
ANC0071232,BK00088032,PAX00162824,Extra Baggage,83.93,Cancelled
ANC0071233,BK00077776,PAX00143753,In-flight Meal,42.58,Confirmed
ANC0071234,BK00077776,PAX00143753,Wi-Fi,6.33,Cancelled
ANC0071235,BK00071105,PAX00131395,Seat Upgrade,243.97,Confirmed
ANC0071236,BK00111744,PAX00206659,Priority Boarding,24.53,Cancelled
ANC0071237,BK00124440,PAX00230047,Priority Boarding,35.47,Confirmed
ANC0071238,BK00051015,PAX00094181,Extra Baggage,50.41,Cancelled
ANC0071239,BK00051015,PAX00094181,Extra Baggage,44.06,Confirmed
ANC0071240,BK00116009,PAX00214481,Pet Fee,170.74,Cancelled
ANC0071241,BK00116009,PAX00214480,Lounge Access,45.3,Cancelled
ANC0071242,BK00062074,PAX00114560,Travel Insurance,52.37,Cancelled
ANC0071243,BK00062074,PAX00114560,Lounge Access,79.86,Cancelled
ANC0071244,BK00098781,PAX00182761,Pet Fee,130.75,Confirmed
ANC0071245,BK00098781,PAX00182761,Extra Baggage,124.73,Confirmed
ANC0071246,BK00120689,PAX00223097,Pet Fee,113.46,Cancelled
ANC0071247,BK00120689,PAX00223097,In-flight Meal,22.59,Confirmed
ANC0071248,BK00054659,PAX00100850,Lounge Access,62.87,Cancelled
ANC0071249,BK00037606,PAX00069450,Travel Insurance,36.52,Cancelled
ANC0071250,BK00064562,PAX00119236,Extra Baggage,116.46,Confirmed
ANC0071251,BK00064562,PAX00119236,Lounge Access,47.75,Confirmed
ANC0071252,BK00118596,PAX00219291,Travel Insurance,24.24,Confirmed
ANC0071253,BK00025136,PAX00046541,Extra Baggage,90.45,Cancelled
ANC0071254,BK00006062,PAX00011260,In-flight Meal,11.16,Confirmed
ANC0071255,BK00006062,PAX00011261,Wi-Fi,24.06,Confirmed
ANC0071256,BK00050518,PAX00093253,Wi-Fi,24.74,Confirmed
ANC0071257,BK00050518,PAX00093254,Seat Upgrade,273.56,Confirmed
ANC0071258,BK00116647,PAX00215657,Pet Fee,103.08,Confirmed
ANC0071259,BK00129291,PAX00238924,Lounge Access,76.52,Confirmed
ANC0071260,BK00134489,PAX00248573,Lounge Access,66.94,Confirmed
ANC0071261,BK00134489,PAX00248574,Travel Insurance,34.42,Cancelled
