transaction_id,loyalty_id,flight_id,points_earned,points_redeemed,transaction_date,transaction_type
LT00036094,LOY0003705,FLT0016186,2723,0,2022-10-18,Earn
LT00036095,LOY0012107,FLT0011070,4269,0,2021-09-01,Earn
LT00036096,LOY0006809,,75,0,2025-10-06,Earn
LT00036097,LOY0029021,FLT0079832,4193,0,2020-12-07,Bonus
LT00036098,LOY0002416,FLT0067994,117,0,2022-03-17,Earn
LT00036099,LOY0007701,,3153,0,2026-01-28,Earn
LT00036100,LOY0004157,,3405,0,2021-06-11,Earn
LT00036101,LOY0016568,FLT0035691,4389,0,2023-09-11,Bonus
LT00036102,LOY0025932,FLT0026161,0,15619,2023-04-05,Redeem
LT00036103,LOY0005420,,961,0,2021-01-12,Earn
LT00036104,LOY0029722,FLT0078225,0,7846,2025-01-13,Redeem
LT00036105,LOY0014021,FLT0017479,2792,0,2020-07-13,Earn
LT00036106,LOY0009617,FLT0017438,2507,0,2023-02-14,Earn
LT00036107,LOY0004757,FLT0042279,2802,0,2025-12-01,Bonus
LT00036108,LOY0004515,,0,9170,2026-03-15,Redeem
LT00036109,LOY0032567,FLT0006563,2139,0,2022-03-08,Earn
LT00036110,LOY0030843,FLT0017960,3526,0,2023-10-16,Earn
LT00036111,LOY0030871,,2727,0,2020-12-23,Earn
LT00036112,LOY0024078,FLT0033441,432,0,2020-04-30,Bonus
LT00036113,LOY0022924,FLT0045678,0,1788,2023-12-18,Redeem
LT00036114,LOY0018077,,2994,0,2025-02-22,Earn
LT00036115,LOY0006808,FLT0033114,1667,0,2022-06-02,Earn
LT00036116,LOY0015489,FLT0015282,2023,0,2024-09-02,Earn
LT00036117,LOY0022537,,0,2384,2022-01-12,Redeem
LT00036118,LOY0013325,,3374,0,2026-07-31,Earn
LT00036119,LOY0021380,FLT0033670,1247,0,2023-05-26,Earn
LT00036120,LOY0025758,,0,9878,2024-01-09,Redeem
LT00036121,LOY0032477,,0,6597,2025-01-29,Redeem
LT00036122,LOY0032967,FLT0007367,4452,0,2021-08-15,Earn
LT00036123,LOY0008049,FLT0008590,4352,0,2025-02-21,Earn
LT00036124,LOY0021976,FLT0024305,4245,0,2023-10-28,Earn
LT00036125,LOY0015641,,2464,0,2025-10-29,Earn
LT00036126,LOY0031060,FLT0067314,3963,0,2025-06-18,Earn
LT00036127,LOY0000179,FLT0040257,0,1525,2022-10-06,Redeem
LT00036128,LOY0016785,FLT0030469,0,15534,2024-11-08,Redeem
LT00036129,LOY0023369,,0,12846,2021-04-13,Redeem
LT00036130,LOY0023526,FLT0063944,1574,0,2022-01-21,Earn
LT00036131,LOY0032994,,0,16000,2020-02-22,Redeem
LT00036132,LOY0020482,FLT0072515,3585,0,2024-05-19,Earn
LT00036133,LOY0012264,FLT0065580,0,2685,2024-09-03,Redeem
LT00036134,LOY0001379,FLT0007864,0,5895,2023-12-20,Redeem
LT00036135,LOY0026698,,692,0,2021-08-09,Earn
LT00036136,LOY0013614,,0,0,2024-08-25,Adjustment
LT00036137,LOY0006607,,0,16670,2020-08-20,Redeem
LT00036138,LOY0004649,FLT0054609,4751,0,2023-06-17,Earn
LT00036139,LOY0026686,FLT0025240,4349,0,2024-11-25,Earn
LT00036140,LOY0017555,,0,9697,2022-05-01,Redeem
LT00036141,LOY0012776,FLT0052450,3945,0,2024-12-27,Earn
LT00036142,LOY0011766,FLT0070052,0,8354,2025-07-01,Redeem
LT00036143,LOY0001562,,1466,0,2023-07-30,Earn
LT00036144,LOY0008537,FLT0009684,182,0,2023-04-12,Earn
LT00036145,LOY0008414,,703,0,2021-04-17,Earn
LT00036146,LOY0022272,FLT0049718,4339,0,2025-04-29,Earn
LT00036147,LOY0024943,,0,5950,2024-11-29,Redeem
LT00036148,LOY0028915,,442,0,2025-10-18,Earn
LT00036149,LOY0026421,,3893,0,2023-07-14,Earn
LT00036150,LOY0032013,FLT0049265,4502,0,2025-11-24,Earn
LT00036151,LOY0031562,FLT0073609,4772,0,2025-06-27,Earn
LT00036152,LOY0017182,FLT0062353,0,18244,2025-09-28,Redeem
LT00036153,LOY0013114,,929,0,2024-05-29,Earn
LT00036154,LOY0003427,,0,0,2022-12-04,Adjustment
LT00036155,LOY0027074,FLT0073780,2051,0,2022-01-18,Earn
LT00036156,LOY0020127,FLT0057448,0,15107,2023-08-17,Redeem
LT00036157,LOY0022376,FLT0062560,3645,0,2021-11-16,Earn
LT00036158,LOY0031888,,2734,0,2025-11-09,Earn
LT00036159,LOY0018497,FLT0015597,2569,0,2024-10-21,Earn
LT00036160,LOY0007643,FLT0026063,0,0,2021-12-29,Adjustment
LT00036161,LOY0024771,FLT0050968,3860,0,2020-01-23,Earn
LT00036162,LOY0032515,FLT0038783,0,17263,2022-09-09,Redeem
LT00036163,LOY0018950,FLT0040545,485,0,2023-06-30,Earn
LT00036164,LOY0031449,FLT0058595,1155,0,2021-07-14,Earn
LT00036165,LOY0014229,FLT0023154,0,0,2022-01-20,Adjustment
LT00036166,LOY0006432,,3723,0,2022-07-29,Bonus
LT00036167,LOY0004306,FLT0019122,0,3155,2024-05-18,Redeem
LT00036168,LOY0009311,FLT0060911,2550,0,2021-11-04,Earn
LT00036169,LOY0021942,FLT0018881,2531,0,2024-02-13,Bonus
LT00036170,LOY0012128,FLT0014355,1758,0,2021-11-17,Earn
LT00036171,LOY0009075,FLT0020694,3571,0,2025-08-08,Earn
LT00036172,LOY0028781,FLT0008894,0,3192,2020-04-02,Redeem
LT00036173,LOY0007571,FLT0078270,4414,0,2026-06-07,Earn
LT00036174,LOY0013779,,2969,0,2022-05-16,Earn
LT00036175,LOY0019282,,1915,0,2020-03-13,Bonus
LT00036176,LOY0019331,,4697,0,2025-01-20,Bonus
LT00036177,LOY0028147,FLT0020244,1591,0,2021-11-29,Earn
LT00036178,LOY0006365,,4627,0,2024-09-27,Earn
LT00036179,LOY0010460,FLT0060103,1293,0,2020-09-10,Earn
LT00036180,LOY0032407,FLT0015150,0,8801,2022-02-14,Redeem
LT00036181,LOY0001934,FLT0018429,1564,0,2023-08-03,Earn
LT00036182,LOY0031892,FLT0022521,0,8174,2022-03-26,Redeem
LT00036183,LOY0008295,,4048,0,2020-10-03,Earn
LT00036184,LOY0004026,FLT0011465,1770,0,2020-03-11,Earn
LT00036185,LOY0002258,FLT0070998,0,2978,2023-05-28,Redeem
LT00036186,LOY0009067,FLT0048635,0,0,2021-07-22,Adjustment
LT00036187,LOY0016068,,955,0,2022-06-06,Earn
LT00036188,LOY0031535,FLT0071032,1814,0,2021-11-20,Bonus
LT00036189,LOY0010077,FLT0046655,3908,0,2022-03-12,Earn
LT00036190,LOY0005684,,3708,0,2021-06-30,Earn
LT00036191,LOY0000630,FLT0025802,240,0,2026-05-20,Earn
LT00036192,LOY0031704,,3010,0,2022-08-09,Earn
LT00036193,LOY0009580,FLT0048462,3761,0,2025-11-17,Earn
LT00036194,LOY0006727,FLT0044878,3466,0,2022-08-09,Earn
LT00036195,LOY0031842,FLT0071753,0,15801,2024-05-22,Redeem
LT00036196,LOY0018861,,0,0,2021-12-23,Adjustment
LT00036197,LOY0010913,,0,4165,2024-05-15,Redeem
LT00036198,LOY0005785,FLT0039929,0,8414,2022-10-29,Redeem
LT00036199,LOY0012681,,0,11064,2025-01-31,Redeem
LT00036200,LOY0016846,,649,0,2026-07-19,Earn
LT00036201,LOY0013175,,534,0,2026-04-14,Earn
LT00036202,LOY0015599,FLT0046102,0,4909,2020-10-08,Redeem
LT00036203,LOY0031049,,0,894,2021-01-26,Redeem
LT00036204,LOY0004267,FLT0024916,0,11282,2022-11-18,Redeem
LT00036205,LOY0004074,,0,16180,2024-11-05,Redeem
LT00036206,LOY0004359,,0,9882,2022-10-29,Redeem
LT00036207,LOY0023937,FLT0035814,0,3329,2022-05-25,Redeem
LT00036208,LOY0023865,FLT0073319,1738,0,2023-02-12,Earn
LT00036209,LOY0002415,FLT0069992,2893,0,2022-03-29,Earn
LT00036210,LOY0029740,FLT0013183,177,0,2026-06-12,Earn
LT00036211,LOY0005485,FLT0026124,481,0,2023-05-24,Earn
LT00036212,LOY0001768,FLT0033643,0,19869,2023-03-08,Redeem
LT00036213,LOY0023340,FLT0007685,4703,0,2023-05-03,Earn
LT00036214,LOY0027512,FLT0000924,0,16275,2023-12-30,Redeem
LT00036215,LOY0006114,,3968,0,2024-08-24,Earn
LT00036216,LOY0018982,,2316,0,2021-01-15,Earn
LT00036217,LOY0024962,FLT0049811,1154,0,2021-07-02,Earn
LT00036218,LOY0023044,,0,13227,2024-09-05,Redeem
LT00036219,LOY0001601,FLT0066765,0,16220,2025-08-29,Redeem
LT00036220,LOY0029825,FLT0030617,3352,0,2021-02-07,Earn
LT00036221,LOY0024508,FLT0030203,2827,0,2024-05-02,Earn
LT00036222,LOY0020767,,0,6300,2024-04-18,Redeem
LT00036223,LOY0008624,FLT0003433,4529,0,2023-11-01,Earn
LT00036224,LOY0026026,FLT0075147,2440,0,2020-12-20,Earn
LT00036225,LOY0008761,FLT0012727,0,7470,2025-09-15,Redeem
LT00036226,LOY0026527,FLT0050809,315,0,2024-01-26,Earn
LT00036227,LOY0029139,FLT0037313,1439,0,2022-09-08,Earn
LT00036228,LOY0021554,FLT0046633,0,14086,2024-12-30,Redeem
LT00036229,LOY0018073,FLT0071420,4230,0,2024-11-12,Earn
LT00036230,LOY0011607,FLT0028955,1865,0,2020-06-13,Earn
LT00036231,LOY0029197,FLT0015178,1871,0,2025-01-16,Earn
LT00036232,LOY0002600,FLT0005119,2986,0,2024-11-20,Earn
LT00036233,LOY0003688,FLT0025907,2384,0,2022-02-26,Bonus
LT00036234,LOY0010032,,984,0,2025-06-26,Earn
LT00036235,LOY0008772,FLT0077906,4536,0,2020-12-24,Earn
LT00036236,LOY0026054,,2010,0,2022-11-26,Earn
LT00036237,LOY0008093,FLT0047065,2546,0,2024-10-23,Earn
LT00036238,LOY0003961,FLT0067744,0,4944,2022-11-21,Redeem
LT00036239,LOY0017604,FLT0058520,4508,0,2025-04-29,Earn
LT00036240,LOY0029085,FLT0005766,3847,0,2024-05-03,Earn
LT00036241,LOY0003562,,1019,0,2021-11-13,Earn
LT00036242,LOY0004171,FLT0001218,2926,0,2024-08-06,Earn
LT00036243,LOY0018380,FLT0043111,4450,0,2023-12-28,Earn
LT00036244,LOY0018830,FLT0029447,1632,0,2022-05-27,Earn
LT00036245,LOY0023999,FLT0053812,0,13313,2021-09-18,Redeem
LT00036246,LOY0005159,FLT0043525,3009,0,2023-07-13,Bonus
LT00036247,LOY0027893,FLT0015390,2029,0,2021-11-27,Earn
LT00036248,LOY0011763,FLT0077497,1552,0,2025-09-05,Earn
LT00036249,LOY0031166,FLT0044377,0,0,2023-06-30,Adjustment
LT00036250,LOY0012061,,4697,0,2023-10-13,Bonus
LT00036251,LOY0022138,,656,0,2020-10-11,Earn
LT00036252,LOY0032398,,104,0,2022-10-07,Bonus
LT00036253,LOY0008349,,0,11315,2023-05-20,Redeem
LT00036254,LOY0020318,FLT0005972,0,6631,2026-06-29,Redeem
LT00036255,LOY0014305,FLT0073824,1814,0,2021-07-17,Bonus
LT00036256,LOY0031955,FLT0062752,558,0,2023-04-22,Earn
LT00036257,LOY0018390,FLT0055222,0,10129,2020-09-14,Redeem
LT00036258,LOY0004707,FLT0063911,4151,0,2025-11-28,Bonus
LT00036259,LOY0005028,,1369,0,2021-10-05,Earn
LT00036260,LOY0025752,,4273,0,2025-06-10,Earn
LT00036261,LOY0024573,FLT0020795,4904,0,2020-04-23,Earn
LT00036262,LOY0020043,FLT0069255,1179,0,2025-10-10,Earn
LT00036263,LOY0020190,,0,15486,2022-07-02,Redeem
LT00036264,LOY0025464,FLT0005511,0,4935,2021-02-22,Redeem
LT00036265,LOY0030070,,4367,0,2022-05-13,Earn
LT00036266,LOY0021407,FLT0017859,0,0,2020-07-24,Adjustment
LT00036267,LOY0017900,,1106,0,2024-10-12,Earn
LT00036268,LOY0001902,FLT0032420,0,16069,2021-03-10,Redeem
LT00036269,LOY0031449,FLT0036945,0,11871,2022-03-17,Redeem
LT00036270,LOY0022353,FLT0070950,0,5448,2020-12-01,Redeem
LT00036271,LOY0019089,,1123,0,2022-10-13,Earn
LT00036272,LOY0018927,FLT0033540,0,5150,2021-03-31,Redeem
LT00036273,LOY0016723,FLT0065938,0,0,2021-06-03,Adjustment
LT00036274,LOY0024191,FLT0000931,2082,0,2024-03-06,Earn
LT00036275,LOY0010323,,1394,0,2025-05-05,Earn
LT00036276,LOY0012553,FLT0008287,0,18094,2020-08-29,Redeem
LT00036277,LOY0009605,FLT0027856,691,0,2023-05-08,Earn
LT00036278,LOY0030701,FLT0026819,643,0,2026-02-04,Bonus
LT00036279,LOY0011965,FLT0054282,1550,0,2022-12-03,Earn
LT00036280,LOY0001797,FLT0079579,0,4537,2022-06-04,Redeem
LT00036281,LOY0027314,FLT0001906,4386,0,2023-05-14,Earn
LT00036282,LOY0022159,FLT0018040,570,0,2021-06-27,Bonus
LT00036283,LOY0003245,FLT0027017,2339,0,2024-09-02,Bonus
LT00036284,LOY0011259,FLT0010358,1287,0,2022-08-19,Earn
LT00036285,LOY0025278,FLT0028769,502,0,2025-04-13,Earn
LT00036286,LOY0026776,FLT0010965,0,17457,2026-07-02,Redeem
LT00036287,LOY0013068,FLT0077751,3778,0,2021-06-16,Earn
LT00036288,LOY0022393,FLT0008701,4222,0,2025-05-16,Earn
LT00036289,LOY0027970,,0,12812,2021-07-10,Redeem
LT00036290,LOY0031813,FLT0030330,117,0,2021-01-10,Earn
LT00036291,LOY0000048,FLT0004938,0,1674,2021-06-09,Redeem
LT00036292,LOY0025740,FLT0007326,2006,0,2021-12-27,Earn
LT00036293,LOY0004515,,2615,0,2024-12-16,Bonus
LT00036294,LOY0000392,,1760,0,2022-05-11,Earn
LT00036295,LOY0024643,FLT0074664,0,10177,2024-01-20,Redeem
LT00036296,LOY0030103,FLT0045548,2033,0,2022-09-17,Earn
LT00036297,LOY0008556,FLT0025652,0,1695,2026-03-10,Redeem
LT00036298,LOY0011370,FLT0050587,2340,0,2021-05-02,Earn
LT00036299,LOY0032807,FLT0069814,0,7144,2024-06-23,Redeem
LT00036300,LOY0011026,,349,0,2020-08-17,Earn
LT00036301,LOY0032061,FLT0014025,4374,0,2022-09-07,Earn
LT00036302,LOY0000694,FLT0064530,0,14353,2025-08-20,Redeem
LT00036303,LOY0000962,FLT0014777,2512,0,2023-07-09,Earn
LT00036304,LOY0017447,FLT0047336,3604,0,2026-04-24,Earn
LT00036305,LOY0013714,,3171,0,2024-02-29,Bonus
LT00036306,LOY0015059,FLT0059907,59,0,2023-11-09,Earn
LT00036307,LOY0005477,FLT0072538,116,0,2024-04-09,Earn
LT00036308,LOY0013047,FLT0046704,0,9687,2026-05-11,Redeem
LT00036309,LOY0004005,,0,11490,2023-02-22,Redeem
LT00036310,LOY0005978,,2273,0,2026-04-24,Bonus
LT00036311,LOY0018184,FLT0052095,0,0,2024-09-22,Adjustment
LT00036312,LOY0013152,FLT0050117,0,12452,2026-01-31,Redeem
LT00036313,LOY0011050,FLT0002978,409,0,2024-05-15,Bonus
LT00036314,LOY0013620,,0,3187,2023-11-12,Redeem
LT00036315,LOY0012552,FLT0059117,3715,0,2024-06-10,Earn
LT00036316,LOY0031590,FLT0015008,1719,0,2022-07-23,Earn
LT00036317,LOY0028798,FLT0018810,0,0,2025-04-21,Adjustment
LT00036318,LOY0000564,FLT0042025,2115,0,2023-04-13,Bonus
LT00036319,LOY0019145,FLT0004681,3419,0,2022-07-18,Earn
LT00036320,LOY0018974,FLT0053118,1893,0,2022-03-29,Earn
LT00036321,LOY0015228,FLT0020620,4772,0,2024-06-28,Earn
LT00036322,LOY0025415,FLT0017456,3081,0,2025-08-21,Earn
LT00036323,LOY0031870,FLT0040361,4246,0,2020-11-24,Earn
LT00036324,LOY0006022,FLT0050431,4605,0,2026-04-22,Earn
LT00036325,LOY0014939,FLT0054767,0,3686,2024-01-30,Redeem
LT00036326,LOY0029825,FLT0050077,1157,0,2026-01-23,Earn
LT00036327,LOY0016069,FLT0031004,4709,0,2022-09-19,Earn
LT00036328,LOY0024665,FLT0051923,2528,0,2023-01-25,Earn
LT00036329,LOY0014748,,2418,0,2026-06-27,Earn
LT00036330,LOY0013243,FLT0000272,0,18636,2024-04-07,Redeem
LT00036331,LOY0005721,FLT0039303,0,7412,2023-11-28,Redeem
LT00036332,LOY0026687,,3297,0,2023-05-22,Earn
LT00036333,LOY0024258,FLT0073589,0,10700,2024-12-31,Redeem
LT00036334,LOY0028563,FLT0028059,4790,0,2024-12-07,Earn
LT00036335,LOY0021247,FLT0064056,2373,0,2025-04-21,Earn
LT00036336,LOY0010918,FLT0047092,0,0,2021-10-04,Adjustment
LT00036337,LOY0002912,FLT0052487,0,6532,2023-08-01,Redeem
LT00036338,LOY0025766,FLT0030479,0,11529,2020-06-24,Redeem
LT00036339,LOY0018039,FLT0075741,4620,0,2020-11-30,Earn
LT00036340,LOY0028939,,0,1258,2026-04-25,Redeem
LT00036341,LOY0024760,FLT0056948,0,0,2020-05-10,Adjustment
LT00036342,LOY0007584,,4298,0,2020-05-05,Earn
LT00036343,LOY0028902,FLT0060427,3444,0,2025-01-05,Earn
LT00036344,LOY0010306,FLT0040929,285,0,2025-05-11,Earn
LT00036345,LOY0032765,,0,645,2023-02-13,Redeem
LT00036346,LOY0014355,FLT0005083,1698,0,2022-11-22,Earn
LT00036347,LOY0023088,,0,6576,2022-09-11,Redeem
LT00036348,LOY0010003,FLT0059339,3785,0,2026-03-28,Earn
LT00036349,LOY0028825,FLT0003122,4558,0,2025-02-20,Earn
LT00036350,LOY0001485,,0,3144,2024-03-02,Redeem
LT00036351,LOY0022487,FLT0007349,2374,0,2023-06-08,Earn
LT00036352,LOY0023037,FLT0044892,3972,0,2023-11-14,Earn
LT00036353,LOY0007900,FLT0010290,1821,0,2023-05-19,Earn
LT00036354,LOY0020014,FLT0028587,0,11958,2023-09-24,Redeem
LT00036355,LOY0031764,FLT0040810,1842,0,2025-11-13,Earn
LT00036356,LOY0002320,,1402,0,2023-06-12,Bonus
LT00036357,LOY0017090,FLT0020007,728,0,2022-08-29,Earn
LT00036358,LOY0002848,,1649,0,2025-04-01,Earn
LT00036359,LOY0016875,FLT0010510,1880,0,2022-06-15,Earn
LT00036360,LOY0017265,,0,741,2021-10-27,Redeem
LT00036361,LOY0022901,FLT0032561,4164,0,2026-05-27,Earn
LT00036362,LOY0016289,FLT0071713,865,0,2021-08-13,Earn
LT00036363,LOY0000757,,0,1834,2020-03-10,Redeem
LT00036364,LOY0000660,FLT0075512,271,0,2025-06-22,Earn
LT00036365,LOY0029201,,0,0,2023-08-08,Adjustment
LT00036366,LOY0018885,FLT0074672,588,0,2023-03-19,Earn
LT00036367,LOY0009238,,3077,0,2022-02-03,Earn
LT00036368,LOY0011525,FLT0060881,0,19504,2020-01-28,Redeem
LT00036369,LOY0020820,,4352,0,2025-04-25,Bonus
LT00036370,LOY0000288,FLT0021858,1366,0,2026-01-02,Earn
LT00036371,LOY0014079,FLT0054013,0,18983,2020-06-01,Redeem
LT00036372,LOY0024688,FLT0044376,0,0,2025-03-17,Adjustment
LT00036373,LOY0011374,FLT0065014,3342,0,2022-12-25,Earn
LT00036374,LOY0023859,,2178,0,2024-01-18,Earn
LT00036375,LOY0022420,FLT0038526,302,0,2020-05-27,Earn
LT00036376,LOY0009956,FLT0071348,0,9728,2025-02-21,Redeem
LT00036377,LOY0016787,FLT0050751,304,0,2022-09-30,Earn
LT00036378,LOY0012940,,0,13395,2020-05-12,Redeem
LT00036379,LOY0003301,FLT0037878,0,0,2023-12-16,Adjustment
LT00036380,LOY0024007,,0,6698,2022-07-22,Redeem
LT00036381,LOY0025978,FLT0063335,3571,0,2026-01-18,Earn
LT00036382,LOY0015899,FLT0053858,2840,0,2023-03-24,Earn
LT00036383,LOY0003111,,0,0,2021-10-04,Adjustment
LT00036384,LOY0014630,,405,0,2021-01-30,Earn
LT00036385,LOY0009412,,3314,0,2022-04-13,Earn
LT00036386,LOY0013120,,0,7915,2022-03-29,Redeem
LT00036387,LOY0026833,FLT0052456,3151,0,2022-01-16,Earn
LT00036388,LOY0029921,FLT0071318,1679,0,2020-08-16,Earn
LT00036389,LOY0007204,,2544,0,2026-01-31,Earn
LT00036390,LOY0008112,FLT0061653,0,14684,2020-06-04,Redeem
LT00036391,LOY0031820,FLT0025875,1945,0,2024-01-30,Earn
LT00036392,LOY0015711,,0,6503,2025-04-29,Redeem
LT00036393,LOY0006407,,4314,0,2022-09-08,Earn
LT00036394,LOY0016129,FLT0051202,3455,0,2022-12-06,Earn
LT00036395,LOY0005990,FLT0069062,1789,0,2024-04-17,Earn
LT00036396,LOY0017017,FLT0012738,2035,0,2023-01-11,Earn
LT00036397,LOY0026584,FLT0037051,3320,0,2023-11-01,Earn
LT00036398,LOY0004987,FLT0074400,128,0,2020-08-22,Earn
LT00036399,LOY0021933,FLT0037890,1618,0,2025-08-09,Bonus
LT00036400,LOY0020300,FLT0001381,142,0,2026-04-22,Earn
LT00036401,LOY0027838,,1225,0,2024-11-30,Earn
LT00036402,LOY0003155,FLT0017052,1981,0,2023-12-02,Earn
LT00036403,LOY0024717,FLT0077183,0,0,2020-10-01,Adjustment
LT00036404,LOY0029422,FLT0040513,4905,0,2021-12-14,Earn
LT00036405,LOY0007533,,1193,0,2025-04-26,Earn
LT00036406,LOY0014618,FLT0063749,0,4150,2022-04-03,Redeem
LT00036407,LOY0025643,FLT0069096,3904,0,2023-05-19,Bonus
LT00036408,LOY0023958,,0,4788,2021-08-24,Redeem
LT00036409,LOY0001588,FLT0021207,0,0,2022-09-12,Adjustment
LT00036410,LOY0025923,FLT0062669,3474,0,2021-06-24,Earn
LT00036411,LOY0032049,,2372,0,2024-06-26,Earn
LT00036412,LOY0023913,FLT0075244,3815,0,2023-03-08,Earn
LT00036413,LOY0013574,,997,0,2020-03-01,Bonus
LT00036414,LOY0018419,FLT0010218,4856,0,2025-09-20,Earn
LT00036415,LOY0013707,FLT0070272,0,9995,2026-01-11,Redeem
LT00036416,LOY0031260,FLT0078988,4921,0,2024-12-01,Earn
LT00036417,LOY0013067,FLT0076295,1669,0,2022-03-26,Bonus
LT00036418,LOY0019567,FLT0038491,1153,0,2026-06-04,Earn
LT00036419,LOY0007996,,3568,0,2025-01-13,Bonus
LT00036420,LOY0017180,FLT0034413,0,7434,2025-05-07,Redeem
LT00036421,LOY0008339,FLT0032662,0,15316,2020-10-08,Redeem
LT00036422,LOY0001978,,1083,0,2023-02-22,Earn
LT00036423,LOY0013050,,0,0,2020-01-04,Adjustment
LT00036424,LOY0019309,FLT0051557,0,12631,2023-07-31,Redeem
LT00036425,LOY0016732,FLT0010374,1251,0,2024-01-07,Bonus
LT00036426,LOY0001804,,0,6638,2021-11-15,Redeem
LT00036427,LOY0025966,FLT0039535,0,1182,2026-06-27,Redeem
LT00036428,LOY0030825,,0,8524,2025-02-03,Redeem
LT00036429,LOY0004301,FLT0066568,1428,0,2020-07-11,Earn
LT00036430,LOY0032605,,0,9229,2024-02-02,Redeem
LT00036431,LOY0019018,FLT0049471,0,0,2023-12-30,Adjustment
LT00036432,LOY0025014,,3836,0,2020-01-01,Earn
LT00036433,LOY0026058,FLT0065502,0,2840,2022-01-26,Redeem
LT00036434,LOY0014669,,2609,0,2022-10-05,Earn
LT00036435,LOY0009444,FLT0000978,0,0,2022-07-31,Adjustment
LT00036436,LOY0017314,FLT0033343,3966,0,2020-07-21,Earn
LT00036437,LOY0021430,FLT0063660,196,0,2026-05-05,Earn
LT00036438,LOY0018222,FLT0001103,273,0,2025-07-31,Earn
LT00036439,LOY0019073,FLT0029314,2839,0,2022-05-21,Earn
LT00036440,LOY0030851,FLT0033430,0,18590,2025-09-27,Redeem
LT00036441,LOY0018509,,2518,0,2026-01-03,Earn
LT00036442,LOY0009738,,0,16367,2020-06-21,Redeem
LT00036443,LOY0025751,FLT0031502,2695,0,2026-03-26,Earn
LT00036444,LOY0023301,FLT0027712,0,8317,2024-02-11,Redeem
LT00036445,LOY0008137,FLT0029846,186,0,2024-10-09,Earn
LT00036446,LOY0018408,FLT0033672,2516,0,2022-03-10,Earn
LT00036447,LOY0007009,,1304,0,2023-09-09,Earn
LT00036448,LOY0026365,FLT0060244,2627,0,2020-01-10,Earn
LT00036449,LOY0014992,FLT0060234,3387,0,2020-02-27,Earn
LT00036450,LOY0001894,FLT0019178,0,0,2022-08-31,Adjustment
LT00036451,LOY0028407,FLT0064735,0,15152,2023-04-09,Redeem
LT00036452,LOY0016562,FLT0075747,2912,0,2020-08-22,Earn
LT00036453,LOY0005717,FLT0067270,608,0,2020-05-21,Earn
LT00036454,LOY0004372,FLT0006361,0,7178,2023-09-12,Redeem
LT00036455,LOY0027674,FLT0047279,2674,0,2022-08-26,Earn
LT00036456,LOY0002877,FLT0077143,3165,0,2023-06-15,Earn
LT00036457,LOY0004225,FLT0004256,2246,0,2025-01-22,Earn
LT00036458,LOY0013060,FLT0021929,4360,0,2020-11-22,Earn
LT00036459,LOY0018800,FLT0036597,4915,0,2025-01-17,Earn
LT00036460,LOY0032232,,0,6656,2020-07-19,Redeem
LT00036461,LOY0030150,FLT0018345,2922,0,2026-07-05,Earn
LT00036462,LOY0031261,,236,0,2020-06-12,Earn
LT00036463,LOY0027749,,4557,0,2020-03-25,Earn
LT00036464,LOY0030433,,930,0,2024-10-18,Earn
LT00036465,LOY0010957,FLT0063519,0,18936,2023-06-09,Redeem
LT00036466,LOY0016403,FLT0027906,3614,0,2026-01-21,Earn
LT00036467,LOY0027699,FLT0029440,0,0,2020-04-21,Adjustment
LT00036468,LOY0032969,FLT0016087,0,1898,2025-07-13,Redeem
LT00036469,LOY0023213,FLT0003700,723,0,2022-10-22,Earn
LT00036470,LOY0030993,FLT0051981,0,0,2025-03-13,Adjustment
LT00036471,LOY0028281,,4607,0,2024-09-14,Earn
LT00036472,LOY0009230,,0,8471,2024-11-17,Redeem
LT00036473,LOY0026229,,0,5948,2023-10-17,Redeem
LT00036474,LOY0014994,,0,6649,2026-06-21,Redeem
LT00036475,LOY0020148,,3315,0,2025-12-11,Earn
LT00036476,LOY0008131,FLT0015354,3983,0,2026-01-14,Earn
LT00036477,LOY0003775,FLT0044248,2376,0,2024-02-18,Earn
LT00036478,LOY0005169,FLT0004631,0,17553,2024-09-01,Redeem
LT00036479,LOY0009770,FLT0062727,4052,0,2025-10-31,Earn
LT00036480,LOY0016433,FLT0020322,4255,0,2022-08-01,Earn
LT00036481,LOY0014710,,386,0,2020-05-03,Earn
LT00036482,LOY0009482,FLT0077151,4423,0,2020-08-11,Earn
LT00036483,LOY0021192,,1580,0,2026-07-24,Earn
LT00036484,LOY0006737,FLT0066819,0,0,2020-08-06,Adjustment
LT00036485,LOY0030444,FLT0052398,3738,0,2022-02-18,Earn
LT00036486,LOY0009492,FLT0008858,1163,0,2026-03-25,Earn
LT00036487,LOY0006462,FLT0052878,0,2576,2022-04-05,Redeem
LT00036488,LOY0011840,FLT0061957,3770,0,2023-01-10,Earn
LT00036489,LOY0020479,FLT0051062,0,16372,2023-06-19,Redeem
LT00036490,LOY0012646,FLT0000221,1637,0,2024-04-04,Earn
LT00036491,LOY0021078,FLT0064658,4188,0,2024-07-01,Earn
LT00036492,LOY0032810,FLT0053286,3924,0,2026-03-11,Bonus
LT00036493,LOY0021353,FLT0060002,2988,0,2021-04-29,Earn
LT00036494,LOY0021260,FLT0067344,0,1225,2022-10-01,Redeem
LT00036495,LOY0004048,,2942,0,2021-07-30,Earn
LT00036496,LOY0009642,FLT0049193,0,0,2023-07-10,Adjustment
LT00036497,LOY0024069,,854,0,2023-11-17,Earn
